date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/18/2014,home,11620,664,Southern Miss.,9,True,2,14,-12,loss,2 - 14,587588,498,1,2.0,0,0,0,1,2,0,7,6,0,0,0,1,0,0,0,0,0,0,0,28,1,3,0,0,0,4,0,1213159,2014
02/22/2014,home,11620,771,Western Ill.,11,True,6,5,1,win,6 - 5,588389,498,1,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1213159,2014
02/28/2014,home,11620,655,Southeastern La.,9,True,4,13,-9,loss,4 - 13,589025,498,1,3.0,4,2,1,1,3,0,14,12,1,0,0,0,0,0,0,0,0,0,1,54,2,4,0,0,0,3,0,1213159,2014
03/08/2014,away,11620,625,Samford,9,True,6,9,-3,loss,6 - 9,590588,498,1,1.1,0,0,0,0,0,0,6,5,0,0,0,0,0,1,0,2,2,0,0,0,1,3,0,0,0,5,0,1213159,2014
03/11/2014,home,11620,314,Jackson St.,9,True,6,9,-3,loss,6 - 9,591662,498,1,0.2,1,2,2,2,0,0,6,3,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,3,0,1213159,2014
03/15/2014,home,11620,671,Louisiana,9,True,1,14,-13,loss,1 - 14,592601,498,1,1.0,5,3,3,0,1,0,8,7,2,0,1,0,0,0,0,2,2,0,1,36,1,1,0,0,0,3,0,1213159,2014
03/18/2014,away,11620,664,Southern Miss.,9,True,2,18,-16,loss,2 - 18,593525,498,1,0.1,4,6,6,1,0,0,7,5,1,0,1,0,0,1,0,0,0,0,0,19,0,1,0,0,0,5,0,1213159,2014
03/30/2014,home,11620,32,Little Rock,9,True,16,5,11,win,16 - 5,596481,498,1,0.1,5,5,5,1,1,0,7,6,2,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,3,1,1213159,2014
04/18/2014,away,11620,30,Arkansas St.,9,True,4,8,-4,loss,4 - 8,601975,498,1,2.0,1,0,0,1,1,0,8,7,0,0,0,1,0,0,0,0,0,0,0,44,2,3,0,0,0,4,0,1213159,2014
04/23/2014,home,11620,261,Grambling,9,True,3,2,1,win,3 - 2,603618,498,1,1.0,1,0,0,0,0,0,4,3,1,0,0,1,0,1,0,0,0,0,0,15,1,1,0,0,0,7,0,1213159,2014
05/06/2014,home,11620,261,Grambling,9,True,6,5,1,win,6 - 5,606927,498,1,2.0,3,1,1,2,2,0,11,9,1,0,0,0,0,0,0,0,0,0,0,35,3,1,0,0,0,1,1,1213159,2014
05/16/2014,away,11620,671,Louisiana,9,True,1,9,-8,loss,1 - 9,608074,498,1,1.0,0,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,3,0,1213159,2014
