date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,home,14781,810,Wright St.,9,True,10,1,9,win,10 - 1,4705246,433,1,5.2,0,4,0,0,2,5,0,22,20,0,0,0,0,0,0,0,0,0,0,0,82,6,4,1,0,0,1,2,1867504,2019
03/01/2019,home,14781,99,Long Beach St.,9,True,7,2,5,win,7 - 2,4719423,433,1,3.0,0,2,0,0,0,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,32,4,3,1,0,0,1,0,1867504,2019
03/08/2019,home,14781,9,UAB,9,True,15,9,6,win,15 - 9,4726815,433,1,5.0,0,5,4,1,2,1,0,23,20,1,0,0,1,0,1,0,0,0,0,0,76,6,6,1,0,0,1,0,1867504,2019
03/15/2019,home,14781,8,Alabama,9,True,1,0,1,win,1 - 0,4736160,433,1,6.0,0,3,0,0,4,9,0,24,20,0,0,0,0,0,0,0,0,0,0,0,98,5,3,1,0,0,1,3,1867504,2019
03/22/2019,away,14781,434,Missouri,9,True,1,2,-1,loss,1 - 2,4744323,433,1,5.2,0,8,2,1,2,5,0,26,23,1,0,0,0,0,0,1,0,0,1,0,99,8,2,0,1,0,1,2,1867504,2019
03/29/2019,away,14781,31,Arkansas,9,True,3,5,-2,loss,3 - 5,4754231,433,1,5.0,0,7,5,4,2,4,0,24,21,2,0,0,0,0,0,0,0,0,1,0,99,7,4,0,1,0,1,3,1867504,2019
04/05/2019,home,14781,235,Florida,9,True,12,4,8,win,12 - 4,4759575,433,1,3.2,0,3,2,2,3,1,0,15,11,0,0,0,0,0,1,0,0,0,0,0,55,5,2,0,0,0,1,0,1867504,2019
04/12/2019,home,14781,334,Kentucky,9,True,8,2,6,win,8 - 2,4767479,433,1,7.0,0,3,0,0,0,11,0,25,23,1,0,0,0,0,2,0,0,0,0,0,0,7,2,1,0,0,1,2,1867504,2019
04/18/2019,away,14781,37,Auburn,9,True,4,7,-3,loss,4 - 7,4774221,433,1,5.0,0,3,5,5,4,5,0,23,16,1,0,0,0,1,1,0,0,0,1,1,95,6,4,0,1,0,1,2,1867504,2019
04/25/2019,home,14781,697,Texas A&M,11,True,5,4,1,win,5 - 4,4780176,433,1,8.0,0,6,3,3,1,7,0,35,31,1,0,0,0,0,3,0,0,0,0,0,0,10,7,0,0,0,1,1,1867504,2019
05/03/2019,away,14781,365,LSU,9,True,3,8,-5,loss,3 - 8,4787058,433,1,7.0,0,8,4,3,0,4,0,29,29,1,0,0,0,0,0,0,0,0,0,0,110,10,6,0,1,0,1,1,1867504,2019
05/10/2019,home,14781,430,Mississippi St.,9,True,0,2,-2,loss,0 - 2,4790388,433,1,6.0,0,6,2,2,2,4,0,25,22,1,0,0,0,0,0,0,0,0,1,0,92,7,6,0,1,0,1,1,1867504,2019
05/16/2019,away,14781,694,Tennessee,9,True,0,7,-7,loss,0 - 7,4791820,433,1,7.0,0,10,6,5,0,3,0,30,26,2,0,0,1,0,1,0,0,0,3,0,94,12,4,0,1,0,1,1,1867504,2019
05/21/2019,home,14781,434,Missouri,9,True,2,1,1,win,2 - 1,4793029,433,1,7.0,0,7,1,1,0,6,0,26,26,2,0,0,0,0,0,0,0,0,0,0,101,6,7,1,0,0,1,3,1867504,2019
05/26/2019,home,14781,736,Vanderbilt,9,True,10,11,-1,loss,10 - 11,4795312,433,1,1.2,0,3,1,0,0,1,0,9,9,1,0,0,0,0,0,0,1,1,0,0,36,3,1,0,0,0,4,0,1867504,2019
05/31/2019,home,14781,315,Jacksonville St.,9,True,16,2,14,win,16 - 2,4797744,433,1,7.0,0,3,2,2,0,3,0,24,24,2,0,0,0,0,0,0,0,0,0,0,0,10,8,1,0,0,1,0,1867504,2019
06/08/2019,away,14781,31,Arkansas,9,True,2,11,-9,loss,2 - 11,4801001,433,1,3.1,0,6,8,6,2,2,0,20,16,2,0,1,1,0,1,0,0,0,0,1,87,3,5,0,1,0,1,0,1867504,2019
