App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,5.0,0.0,6,3,2,4,5,0,25,20,2,0,0,0,0,1,0,0,0,0,0,104,4,4,0,0,0,1,1,02/09/2017,away,12560,100,Cal State LA,9,True,4,7,-3,loss,205356,1274,1759734,2017
0,1,5.0,0.0,9,6,6,0,6,0,28,26,4,0,0,0,0,2,0,0,0,0,0,0,3,6,0,1,0,1,0,02/15/2017,away,12560,30135,California Baptist,9,True,5,9,-4,loss,205764,1274,1759734,2017
0,1,6.0,0.0,2,0,0,2,8,0,22,20,1,0,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,1,2,03/02/2017,away,12560,30200,Concordia Portland,9,True,6,3,3,win,208223,1274,1759734,2017
0,1,4.1,0.0,5,4,4,3,3,0,21,18,2,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,1,2,03/10/2017,home,12560,1010,Central Wash.,9,True,3,6,-3,loss,210251,1274,1759734,2017
0,1,6.2,0.0,3,1,1,2,5,0,29,25,1,0,0,0,0,2,0,0,0,0,0,0,8,7,1,0,0,1,0,03/17/2017,home,12560,1343,Saint Martin's,9,True,2,1,1,win,211886,1274,1759734,2017
0,1,5.0,0.0,9,8,8,0,3,0,27,24,1,1,0,2,0,3,0,0,0,0,0,96,5,5,0,0,0,1,2,03/24/2017,away,12560,205,Mont. St. Billings,9,True,11,12,-1,loss,213598,1274,1759734,2017
0,1,6.2,0.0,7,3,3,2,6,0,32,26,3,0,0,2,0,4,0,0,0,0,0,0,5,8,1,0,0,1,1,03/31/2017,home,12560,1446,Western Ore.,9,True,4,3,1,win,215443,1274,1759734,2017
0,1,5.0,0.0,7,6,6,3,11,0,27,24,2,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,5,04/07/2017,home,12560,205,Mont. St. Billings,9,True,6,11,-5,loss,217228,1274,1759734,2017
0,1,6.0,0.0,3,1,0,5,9,0,26,21,1,0,0,0,1,0,0,0,0,0,0,0,4,5,1,0,0,1,2,04/14/2017,home,12560,30200,Concordia Portland,9,True,7,2,5,win,219676,1274,1759734,2017
0,1,6.0,0.0,4,1,0,3,7,0,27,24,2,0,0,0,0,0,0,0,0,0,0,115,5,6,1,0,0,1,2,04/21/2017,away,12560,1010,Central Wash.,9,True,3,2,1,win,221347,1274,1759734,2017
0,1,6.0,0.0,8,4,3,0,4,0,27,26,4,0,0,0,0,0,0,0,0,1,0,97,4,9,1,0,0,1,0,04/28/2017,away,12560,1343,Saint Martin's,9,True,6,4,2,win,223307,1274,1759734,2017
0,1,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,1,0,05/04/2017,away,12560,1446,Western Ore.,9,True,3,11,-8,loss,224726,1274,1759734,2017
0,1,7.0,0.0,12,7,7,1,5,0,35,32,3,0,0,2,0,1,0,0,0,0,1,103,1,15,0,1,0,1,1,05/10/2017,neutral,12560,1010,Central Wash.,9,True,6,7,-1,loss,225901,1274,1759734,2017
