App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,1,0,0,1,0,0,0,16,0,3,0,0,0,4,0,0,02/19/2023,neutral,16340,220,Fairfield,9,True,9,14,-5,loss,2390897,419,2823175,2023,1
1,0,1.1,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,1,2,0,0,0,4,0,0,03/12/2023,home,16340,219,Evansville,9,True,3,5,-2,loss,2394932,419,2823175,2023,1
1,0,0.2,0.0,2,2,1,1,0,0,5,4,0,0,0,0,0,0,0,2,0,0,0,19,1,1,0,0,0,4,0,0,03/15/2023,home,16340,692,Tennessee Tech,9,True,11,3,8,win,2395566,419,2823175,2023,1
1,0,0.2,0.0,1,0,0,1,1,0,4,3,1,0,0,0,0,0,0,2,0,0,0,12,1,0,1,0,0,3,1,0,03/17/2023,home,16340,772,Western Ky.,9,True,12,8,4,win,2395804,419,2823175,2023,1
1,0,1.0,0.0,2,2,2,0,1,0,6,4,0,0,0,0,0,1,0,0,0,1,0,24,1,1,0,0,0,3,1,0,03/19/2023,home,16340,772,Western Ky.,9,True,8,6,2,win,2396551,419,2823175,2023,1
1,1,2.0,0.0,2,4,0,0,0,0,10,7,0,0,0,1,0,2,0,0,0,0,1,32,2,3,0,1,0,1,0,0,03/24/2023,away,16340,229,Fla. Atlantic,9,True,5,13,-8,loss,2397335,419,2823175,2023,1
1,0,1.2,0.0,2,0,0,0,0,0,7,6,1,0,0,0,0,0,0,2,2,0,1,17,2,3,0,0,0,2,0,0,03/28/2023,neutral,16340,8,Alabama,9,True,4,10,-6,loss,2398422,419,2823175,2023,1
1,0,5.0,0.0,4,1,1,2,3,0,20,16,1,0,0,0,1,1,0,0,0,0,1,58,7,3,0,0,1,3,1,0,04/01/2023,home,16340,231,FIU,9,True,14,8,6,win,2399454,419,2823175,2023,1
1,1,7.2,0.0,4,3,1,2,2,0,30,27,0,0,0,1,1,0,0,0,0,1,0,96,15,6,1,0,0,1,1,0,04/06/2023,away,16340,772,Western Ky.,9,True,6,3,3,win,2427835,419,2823175,2023,1
1,1,4.0,0.0,10,7,7,0,1,0,22,21,2,1,1,2,1,0,0,0,0,0,1,67,2,9,0,1,0,1,0,0,04/14/2023,away,16340,706,UTSA,9,True,5,13,-8,loss,2401977,419,2823175,2023,1
1,1,5.2,0.0,1,0,0,1,2,0,18,17,0,0,0,0,0,0,0,0,0,0,0,54,8,6,1,0,0,1,0,0,04/21/2023,home,16340,574,Rice,9,True,6,0,6,win,2403226,419,2823175,2023,1
1,1,1.2,0.0,5,2,2,2,0,0,11,8,1,0,0,0,0,0,0,0,0,1,0,38,3,1,0,1,0,1,0,0,04/28/2023,home,16340,366,Louisiana Tech,9,True,8,18,-10,loss,2404753,419,2823175,2023,1
1,1,3.1,0.0,8,6,6,0,0,0,17,17,0,1,0,2,0,0,0,0,0,0,0,53,4,5,0,1,0,1,0,1,05/05/2023,away,16340,1045,DBU,9,True,5,16,-11,loss,2406218,419,2823175,2023,1
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,4,0,0,05/13/2023,home,16340,9,UAB,10,True,8,7,1,win,2406983,419,2823175,2023,1
1,0,1.2,0.0,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,20,2,2,0,0,0,4,0,0,05/18/2023,away,16340,458,Charlotte,9,True,2,3,-1,loss,2407423,419,2823175,2023,1
