date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,away,14781,10411,USC Upstate,9,True,3,4,-1,loss,3 - 4,4706341,328,1,0.2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,2137821,2019
02/18/2019,away,14781,10411,USC Upstate,9,True,5,3,2,win,5 - 3,4708977,328,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,3,0,2137821,2019
02/22/2019,home,14781,699,Texas Southern,9,True,7,1,6,win,7 - 1,4711767,328,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,6,0,2137821,2019
03/02/2019,home,14781,503,NIU,9,True,3,1,2,win,3 - 1,4719862,328,1,0.2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,0,2137821,2019
03/09/2019,home,14781,251,Georgetown,9,True,6,2,4,win,6 - 2,4728642,328,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,4,1,2137821,2019
03/12/2019,home,14781,127,Central Conn. St.,9,True,10,8,2,win,10 - 8,4731929,328,1,1.1,0,1,0,0,1,1,0,6,4,0,0,0,0,0,0,0,3,0,1,0,19,2,1,1,0,0,5,1,2137821,2019
03/13/2019,home,14781,635,Seton Hall,9,True,7,4,3,win,7 - 4,4733055,328,1,0.2,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,3,1,2137821,2019
03/20/2019,away,14781,782,Wichita St.,13,True,2,3,-1,loss,2 - 3,4742781,328,1,0.1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,2137821,2019
03/22/2019,away,14781,522,Oklahoma,9,True,1,5,-4,loss,1 - 5,4744441,328,1,0.2,0,1,1,1,0,0,0,3,2,0,0,0,1,0,0,0,1,1,1,0,9,1,1,0,0,0,3,0,2137821,2019
03/24/2019,away,14781,522,Oklahoma,9,True,5,10,-5,loss,5 - 10,4747248,328,1,0.2,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,2,1,0,0,15,1,1,0,0,0,5,0,2137821,2019
03/30/2019,home,14781,51,Baylor,9,True,2,8,-6,loss,2 - 8,4754291,328,1,0.2,0,2,2,2,1,0,0,5,4,0,0,0,1,0,0,0,1,1,0,0,16,0,2,0,0,0,3,0,2137821,2019
04/07/2019,away,14781,700,Texas Tech,9,True,13,9,4,win,13 - 9,4763652,328,1,1.0,0,2,2,2,2,0,0,7,5,0,0,0,1,1,0,0,0,0,0,0,35,0,3,0,0,0,4,0,2137821,2019
04/09/2019,home,14781,669,Missouri St.,9,True,11,6,5,win,11 - 6,4764487,328,1,0.1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,11,1,0,0,0,0,3,0,2137821,2019
04/14/2019,home,14781,521,Oklahoma St.,11,True,7,6,1,win,7 - 6,4770198,328,1,0.2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,11,1,1,0,0,0,3,0,2137821,2019
04/20/2019,away,14781,768,West Virginia,11,True,3,4,-1,loss,3 - 4,4776787,328,1,0.1,0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,11,0,1,0,0,0,3,0,2137821,2019
04/24/2019,home,14781,169,Creighton,9,True,5,6,-1,loss,5 - 6,4779557,328,1,0.0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,3,0,2137821,2019
05/01/2019,away,14781,721,Air Force,9,True,11,6,5,win,11 - 6,4785124,328,1,1.0,0,0,1,0,1,1,0,5,3,0,0,0,0,0,1,0,0,0,0,0,17,1,1,0,0,0,4,0,2137821,2019
05/07/2019,home,14781,314,Jackson St.,9,True,7,8,-1,loss,7 - 8,4789133,328,1,1.0,0,4,3,3,0,1,0,8,7,0,0,0,1,0,1,0,1,0,0,0,32,1,1,0,0,0,4,1,2137821,2019
05/12/2019,away,14781,698,TCU,9,True,3,1,2,win,3 - 1,4791116,328,1,0.2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,4,0,2137821,2019
05/19/2019,home,14781,327,Kansas St.,9,True,6,4,2,win,6 - 4,4792756,328,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,6,0,1,0,0,0,5,0,2137821,2019
