date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,home,12360,490,NC State,9,True,5,7,-2,loss,5 - 7,293312,331,0,1,5.0,0.0,5,3,3,0,4,0,20,20,1,0,0,1,0,0,0,0,0,0,0,0,5,6,0,0,0,1,2,1542054,2016
02/27/2016,home,12360,249,George Washington,9,True,7,4,3,win,7 - 4,294152,331,0,1,6.2,0.0,6,3,3,1,2,0,27,25,0,0,0,0,0,1,0,0,0,0,0,0,8,9,1,0,0,1,0,1542054,2016
03/05/2016,away,12360,458,Charlotte,9,True,11,6,5,win,11 - 6,295254,331,0,1,6.0,0.0,7,3,3,2,2,0,26,23,1,1,0,0,0,1,0,0,0,0,0,87,7,7,1,0,0,1,1,1542054,2016
03/12/2016,away,12360,563,Radford,9,True,7,6,1,win,7 - 6,297233,331,0,1,7.0,0.0,6,5,2,1,5,0,29,27,0,0,0,1,0,0,0,0,0,1,0,0,10,5,1,0,0,1,0,1542054,2016
03/19/2016,away,12360,355,Liberty,9,True,2,4,-2,loss,2 - 4,299137,331,0,1,6.0,0.0,7,4,3,1,6,0,27,22,2,0,0,0,0,0,0,0,0,2,2,104,7,5,0,1,0,1,0,1542054,2016
03/26/2016,away,12360,129,Central Mich.,9,True,10,13,-3,loss,10 - 13,301117,331,0,1,2.1,0.0,6,8,5,3,4,0,18,14,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,2,1542054,2016
04/02/2016,home,12360,774,Western Mich.,9,True,9,7,2,win,9 - 7,302647,331,0,1,5.1,0.0,7,6,6,2,7,0,25,23,3,0,0,0,1,0,0,0,0,0,0,99,5,4,0,0,0,1,2,1542054,2016
04/10/2016,home,12360,709,Toledo,9,True,1,4,-3,loss,1 - 4,305119,331,0,1,6.1,0.0,9,2,1,1,6,0,29,26,0,0,0,0,0,0,0,0,0,1,1,95,6,6,0,1,0,1,1,1542054,2016
04/16/2016,away,12360,204,Eastern Mich.,9,True,4,2,2,win,4 - 2,306346,331,0,1,7.0,0.0,8,2,2,0,8,0,29,28,1,0,0,0,0,1,0,0,0,0,0,100,8,3,1,0,0,1,1,1542054,2016
04/23/2016,away,12360,519,Ohio,9,True,8,0,8,win,8 - 0,309035,331,0,1,6.0,0.0,4,0,0,2,6,0,27,23,1,0,0,0,0,2,0,0,0,0,0,0,7,5,1,0,0,1,2,1542054,2016
04/30/2016,home,12360,414,Miami (OH),9,True,2,5,-3,loss,2 - 5,310428,331,0,1,5.0,0.0,9,4,4,1,7,0,26,24,0,0,0,2,1,0,0,0,0,1,0,93,5,3,0,1,0,1,2,1542054,2016
05/07/2016,home,12360,86,Buffalo,9,True,5,0,5,win,5 - 0,311980,331,0,1,9.0,1,9,0,0,2,7,1,36,34,0,0,0,0,0,0,0,0,0,0,0,119,9,9,1,0,0,1,1,1542054,2016
05/15/2016,away,12360,71,Bowling Green,9,True,10,1,9,win,10 - 1,313456,331,0,1,7.0,0.0,5,1,0,3,7,0,28,24,0,0,0,0,0,0,0,0,0,1,0,0,6,6,1,0,0,1,1,1542054,2016
05/20/2016,home,12360,769,Western Caro.,9,True,3,1,2,win,3 - 1,313846,331,0,1,6.1,0.0,3,0,0,0,2,0,23,20,0,0,0,0,0,2,0,0,0,1,0,71,9,7,1,0,0,1,2,1542054,2016
05/26/2016,home,12360,709,Toledo,9,True,3,2,1,win,3 - 2,314271,331,0,1,6.0,0.0,5,2,2,1,4,0,24,22,0,0,0,1,0,0,0,0,0,1,0,77,8,6,0,0,0,1,1,1542054,2016
