App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,3.1,0.0,4,3,3,3,8,0,20,15,0,0,0,1,2,2,0,0,0,0,0,88,0,2,0,1,0,1,0,0,02/17/2023,neutral,16340,418,Michigan,9,True,2,6,-4,loss,2390319,96,2485992,2023,1
1,1,7.0,0.0,3,0,0,0,5,0,23,23,1,0,0,0,0,0,0,0,0,0,0,88,8,7,1,0,0,1,2,0,02/23/2023,home,16340,464,Omaha,9,True,2,1,1,win,2391267,96,2485992,2023,1
1,1,5.2,0.0,3,3,2,2,6,0,25,21,1,0,0,0,0,2,0,0,0,0,0,90,4,7,1,0,0,1,4,0,03/11/2023,home,16340,466,Nevada,9,True,6,3,3,win,2394486,96,2485992,2023,1
1,1,7.0,0.0,8,2,2,1,8,0,30,29,2,0,0,0,0,0,0,0,0,0,0,111,4,9,1,0,0,1,3,0,03/17/2023,home,16340,473,New Mexico,9,True,5,3,2,win,2396088,96,2485992,2023,1
1,1,7.0,0.0,2,2,1,4,8,0,25,21,0,0,0,1,0,0,0,0,0,0,0,108,3,8,0,0,0,1,2,0,03/31/2023,home,16340,104,UC Santa Barbara,9,True,9,3,6,win,2399019,96,2485992,2023,1
1,1,4.2,0.0,9,6,6,2,4,0,25,23,1,1,0,1,1,0,0,0,0,0,0,98,7,3,0,1,0,1,1,0,04/06/2023,away,16340,721,Air Force,9,True,5,10,-5,loss,2400263,96,2485992,2023,1
1,1,6.1,0.0,8,3,2,4,10,0,30,22,1,0,0,0,1,2,0,0,0,1,1,119,2,2,0,0,0,1,2,0,04/14/2023,home,16340,626,San Diego St.,10,True,3,4,-1,loss,2402019,96,2485992,2023,1
1,1,7.0,0.0,5,1,1,1,8,0,27,25,3,0,0,1,0,1,0,0,0,0,0,122,8,4,0,0,0,1,3,0,04/21/2023,away,16340,630,San Jose St.,10,True,1,2,-1,loss,2403505,96,2485992,2023,1
1,1,6.0,0.0,8,5,5,4,8,0,29,25,4,0,0,1,0,0,0,0,0,0,0,114,3,6,0,0,0,1,3,0,04/28/2023,away,16340,473,New Mexico,9,True,10,16,-6,loss,2404995,96,2485992,2023,1
1,1,6.1,0.0,5,3,3,3,7,0,28,24,1,1,0,0,0,1,0,0,0,0,0,113,4,8,0,1,0,1,3,0,05/05/2023,away,16340,466,Nevada,9,True,4,8,-4,loss,2406228,96,2485992,2023,1
1,1,7.2,0.0,8,4,2,2,10,0,35,31,1,0,0,2,1,1,0,0,0,1,0,130,6,7,1,0,0,1,6,0,05/12/2023,home,16340,465,UNLV,9,True,11,4,7,win,2406947,96,2485992,2023,1
