date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2013,home,11320,261,Grambling,9,True,11,5,6,win,11 - 5,657891,508,1,4.0,2,2,1,1,4,0,20,14,0,0,0,1,0,3,0,0,0,1,1,0,5,3,1,0,0,2,0,1416108,2013
02/20/2013,away,11320,671,Louisiana,9,True,3,12,-9,loss,3 - 12,658809,508,1,3.0,5,7,5,0,1,0,18,16,0,0,0,0,0,2,0,0,0,0,0,41,4,4,0,1,0,1,0,1416108,2013
02/23/2013,home,11320,536,UTRGV,9,True,6,4,2,win,6 - 4,659155,508,1,0.0,1,2,2,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1416108,2013
02/26/2013,away,11320,697,Texas A&M,9,True,5,9,-4,loss,5 - 9,659944,508,1,2.0,4,5,5,2,1,0,16,9,0,0,0,0,0,4,0,0,0,1,0,54,2,3,0,1,0,1,0,1416108,2013
03/09/2013,away,11320,498,ULM,9,True,4,3,1,win,4 - 3,662475,508,1,4.0,4,2,2,1,2,0,18,15,1,0,0,1,0,1,0,0,0,0,1,71,4,6,0,0,0,1,0,1416108,2013
03/13/2013,away,11320,698,TCU,9,True,6,13,-7,loss,6 - 13,663442,508,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,0,1416108,2013
03/16/2013,away,11320,522,Oklahoma,9,True,2,7,-5,loss,2 - 7,664212,508,1,3.0,5,3,3,0,0,0,14,13,1,0,1,0,0,0,0,0,0,1,0,30,6,3,0,0,0,2,0,1416108,2013
03/23/2013,home,11320,655,Southeastern La.,9,True,4,7,-3,loss,4 - 7,665948,508,1,0.1,1,2,1,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,2,0,1416108,2013
03/29/2013,away,11320,402,McNeese,9,True,5,8,-3,loss,5 - 8,667521,508,1,2.0,2,0,0,1,0,0,8,7,0,0,0,2,0,0,0,0,0,0,0,33,2,3,0,0,0,2,0,1416108,2013
04/10/2013,home,11320,671,Louisiana,9,True,0,12,-12,loss,0 - 12,671260,508,1,0.1,4,5,1,0,0,0,7,7,1,0,0,1,0,0,0,1,1,0,0,18,1,0,0,0,0,2,0,1416108,2013
04/13/2013,away,11320,26172,A&M-Corpus Christi,9,True,0,11,-11,loss,0 - 11,671721,508,1,2.1,5,4,4,1,0,0,11,10,2,1,0,0,0,0,0,0,0,0,0,38,5,0,0,0,0,3,0,1416108,2013
04/20/2013,home,11320,346,Lamar University,9,True,1,11,-10,loss,1 - 11,673780,508,1,0.0,2,3,3,1,0,0,3,2,2,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,1416108,2013
05/01/2013,away,11320,665,Southern U.,9,True,12,11,1,win,12 - 11,677245,508,1,1.0,1,2,2,0,0,0,6,2,1,0,0,0,0,2,0,1,1,1,1,0,1,2,0,0,0,3,0,1416108,2013
05/14/2013,away,11320,366,Louisiana Tech,9,True,2,7,-5,loss,2 - 7,679430,508,1,2.0,1,0,0,2,0,0,7,5,0,0,0,0,0,0,0,3,1,0,0,26,3,1,0,0,0,2,0,1416108,2013
05/16/2013,home,11320,527,Oral Roberts,9,True,0,3,-3,loss,0 - 3,679576,508,1,2.0,2,1,1,0,0,0,8,7,0,0,0,0,0,0,0,0,0,1,0,21,4,1,0,0,0,4,0,1416108,2013
