date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2012,home,10942,255,Georgia Tech,9,True,0,5,-5,loss,0 - 5,755543,792,1,1.2,0,0,0,0,2,0,5,5,0,0,0,0,0,0,0,1,0,0,0,23,0,3,0,0,0,3,0,1306461,2012
02/18/2012,home,10942,255,Georgia Tech,9,True,3,5,-2,loss,3 - 5,755873,792,1,1.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,13,0,1,0,0,0,4,0,1306461,2012
02/21/2012,home,10942,769,Western Caro.,9,True,3,13,-10,loss,3 - 13,756398,792,1,1.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,7,0,1306461,2012
02/25/2012,away,10942,257,Georgia,9,True,1,2,-1,loss,1 - 2,756969,792,1,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,1306461,2012
02/26/2012,away,10942,257,Georgia,9,True,0,3,-3,loss,0 - 3,757481,792,1,2.1,1,0,0,1,3,0,9,8,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,4,2,1306461,2012
03/02/2012,home,10942,528,Oregon St.,9,True,4,9,-5,loss,4 - 9,758261,792,1,0.2,3,5,3,3,0,0,10,4,0,0,0,0,0,1,0,2,1,1,1,43,1,1,0,1,0,3,0,1306461,2012
03/04/2012,home,10942,609,Saint Louis,9,True,2,6,-4,loss,2 - 6,759194,792,1,0.2,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,11,1,0,0,0,0,3,0,1306461,2012
03/11/2012,home,10942,285,Holy Cross,10,True,3,4,-1,loss,3 - 4,761076,792,1,0.0,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2,0,1306461,2012
03/12/2012,home,10942,735,Valparaiso,9,True,8,6,2,win,8 - 6,761415,792,1,4.0,5,2,2,0,1,0,17,16,1,0,1,0,0,0,0,0,0,0,1,59,5,6,1,0,0,1,0,1306461,2012
03/21/2012,away,10942,458,Charlotte,9,True,4,7,-3,loss,4 - 7,764138,792,1,1.1,4,4,4,2,0,0,10,8,1,0,0,0,0,0,0,0,0,0,0,32,1,3,0,0,0,1,0,1306461,2012
03/24/2012,home,10942,115,Campbell,9,True,4,6,-2,loss,4 - 6,765307,792,1,0.1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,2,0,1306461,2012
03/31/2012,away,10942,1092,Gardner-Webb,9,True,1,5,-4,loss,1 - 5,767118,792,1,1.1,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,24,1,3,0,0,0,2,0,1306461,2012
04/10/2012,away,10942,1014,Col. of Charleston,9,True,3,16,-13,loss,3 - 16,770750,792,1,1.0,5,5,5,1,1,0,9,7,0,1,1,0,0,0,0,0,0,0,1,41,1,1,0,0,0,4,1,1306461,2012
04/15/2012,home,10942,355,Liberty,9,True,1,11,-10,loss,1 - 11,772639,792,1,3.0,3,1,1,0,2,0,12,12,0,0,0,0,0,0,0,2,1,0,0,42,2,5,0,0,0,4,0,1306461,2012
04/21/2012,home,10942,563,Radford,9,True,0,9,-9,loss,0 - 9,774345,792,1,3.1,1,1,1,0,0,0,15,10,1,0,0,0,0,2,0,2,1,1,2,49,3,7,0,0,0,2,0,1306461,2012
04/24/2012,home,10942,749,Wake Forest,9,True,2,5,-3,loss,2 - 5,775501,792,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,4,0,1306461,2012
05/02/2012,away,10942,457,North Carolina,9,True,0,2,-2,loss,0 - 2,777656,792,1,2.1,0,0,0,1,2,0,9,7,0,0,0,0,0,1,0,1,0,0,0,35,1,4,0,0,0,2,1,1306461,2012
