date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,301,Illinois,9,True,2,5,-3,loss,2 - 5,4707688,749,1,6.0,0,5,2,1,2,4,0,25,23,1,0,0,0,0,0,0,0,0,0,0,88,7,6,0,0,0,1,1,1875056,2019
02/24/2019,home,14781,1068,Elon,9,True,3,6,-3,loss,3 - 6,4715508,749,1,5.0,0,7,5,5,3,6,0,25,21,1,1,0,1,1,0,0,0,0,0,1,103,5,4,0,1,0,1,2,1875056,2019
03/02/2019,home,14781,244,Furman,9,True,13,7,6,win,13 - 7,4763002,749,1,6.0,0,4,1,1,2,4,0,25,22,0,0,0,1,0,1,0,0,0,0,0,114,5,8,1,0,0,1,1,1875056,2019
03/09/2019,home,14781,513,Notre Dame,9,True,4,7,-3,loss,4 - 7,4730903,749,1,6.0,0,5,2,1,0,4,0,22,22,0,0,0,1,1,0,0,0,0,0,0,102,8,5,0,0,0,1,1,1875056,2019
03/15/2019,home,14781,67,Boston College,9,True,3,5,-2,loss,3 - 5,4736008,749,1,6.1,0,6,5,3,2,4,0,29,23,1,0,0,1,0,2,1,0,0,1,1,95,6,8,0,1,0,1,1,1875056,2019
03/22/2019,away,14781,193,Duke,9,True,2,16,-14,loss,2 - 16,4744098,749,1,3.2,0,9,9,9,4,5,0,24,19,2,1,0,2,0,1,0,0,0,0,0,104,5,0,0,1,0,1,1,1875056,2019
03/29/2019,away,14781,367,Louisville,9,True,1,6,-5,loss,1 - 6,4751663,749,1,7.1,0,9,6,4,3,5,0,34,30,2,1,0,0,0,0,0,0,0,1,0,109,5,11,0,1,0,1,1,1875056,2019
04/06/2019,home,14781,742,Virginia Tech,9,True,8,3,5,win,8 - 3,4761693,749,1,6.2,0,6,2,2,1,5,0,28,27,0,0,1,1,1,0,0,0,0,0,0,94,4,11,1,0,0,1,2,1875056,2019
04/12/2019,away,14781,545,Pittsburgh,9,True,3,8,-5,loss,3 - 8,4767349,749,1,4.0,0,8,7,7,2,5,0,21,19,3,0,0,1,0,0,0,0,0,0,0,81,4,2,0,1,0,1,5,1875056,2019
04/18/2019,home,14781,490,NC State,9,True,7,3,4,win,7 - 3,4774178,749,1,6.0,0,3,1,1,3,7,0,25,21,1,0,1,0,0,0,0,0,0,0,1,95,5,6,1,0,0,1,2,1875056,2019
04/26/2019,away,14781,234,Florida St.,9,True,2,13,-11,loss,2 - 13,4780881,749,1,4.0,0,8,4,3,4,4,0,24,19,0,1,0,1,0,1,0,0,0,0,0,103,3,4,0,1,0,1,0,1875056,2019
05/01/2019,away,14781,19651,High Point,9,True,5,7,-2,loss,5 - 7,4785349,749,1,4.1,0,7,2,2,1,0,0,20,19,3,0,0,0,0,0,0,0,0,0,0,68,4,8,0,0,0,1,0,1875056,2019
05/10/2019,home,14781,415,Miami (FL),9,True,3,7,-4,loss,3 - 7,4790260,749,1,5.1,0,10,5,5,1,5,0,25,24,4,0,0,0,1,0,0,0,0,0,0,98,2,7,0,1,0,1,2,1875056,2019
05/16/2019,away,14781,147,Clemson,9,True,3,4,-1,loss,3 - 4,4791793,749,1,6.0,0,4,4,3,5,6,0,27,20,0,0,0,2,0,0,1,0,0,1,1,0,5,7,0,1,0,1,2,1875056,2019
05/21/2019,home,14781,234,Florida St.,9,True,7,4,3,win,7 - 4,4793031,749,1,3.1,0,4,4,4,3,7,0,17,14,1,1,0,1,0,0,0,0,0,0,0,83,0,2,0,0,0,1,0,1875056,2019
