App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,2.0,1,0,0,1,2,0,9,7,0,0,0,0,0,0,0,0,0,1,0,29,3,1,0,0,0,2,0,03/03/2015,neutral,12080,354,Lewis,9,True,5,4,1,win,407420,30141,1421738,2015
0,0,0.2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,3,0,03/05/2015,neutral,12080,30124,Cedarville,9,True,3,4,-1,loss,407586,30141,1421738,2015
0,0,1.0,3,3,3,1,0,0,8,6,1,1,1,0,0,1,0,0,0,0,0,27,1,2,0,0,0,5,0,03/17/2015,away,12080,106,California (PA),9,True,11,8,3,win,410906,30141,1421738,2015
0,0,0.1,1,3,0,2,0,0,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,03/29/2015,away,12080,1403,Tiffin,9,True,5,6,-1,loss,414103,30141,1421738,2015
0,0,1.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,04/04/2015,home,12080,2746,Lake Erie,9,True,10,1,9,win,416105,30141,1421738,2015
0,0,1.2,1,1,1,1,1,0,9,4,0,0,0,0,0,1,0,0,0,2,1,0,1,3,0,0,0,3,0,04/11/2015,away,12080,510,Northwood,9,True,4,7,-3,loss,417863,30141,1421738,2015
0,0,1.0,1,1,1,2,0,0,7,4,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,04/12/2015,away,12080,510,Northwood,9,True,2,7,-5,loss,418401,30141,1421738,2015
0,0,1.2,1,0,0,0,0,0,6,5,1,0,0,0,0,0,0,1,1,0,1,0,2,3,0,0,0,2,0,04/18/2015,away,12080,35,Ashland,9,True,2,8,-6,loss,419875,30141,1421738,2015
0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,04/26/2015,home,12080,30119,Ohio Dominican,9,True,0,1,-1,loss,422469,30141,1421738,2015
0,0,2.0,2,1,1,1,0,0,9,8,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3,0,04/26/2015,home,12080,30119,Ohio Dominican,9,True,2,15,-13,loss,422610,30141,1421738,2015
0,0,3.0,6,3,3,1,5,0,18,14,1,0,0,0,0,3,0,2,2,0,0,0,0,3,0,0,0,2,1,05/02/2015,home,12080,591,Saginaw Valley,9,True,0,19,-19,loss,423792,30141,1421738,2015
