date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,96,Fresno St.,9,True,3,5,-2,loss,3 - 5,5208234,111,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,4,2,0,2519461,2022
02/22/2022,home,15860,756,Washington,9,True,4,13,-9,loss,4 - 13,5213179,111,1,2.1,0,5,3,3,1,2,0,12,11,1,0,0,0,2,0,0,0,0,0,0,55,1,3,0,0,0,2,1,0,2519461,2022
02/26/2022,away,15860,110,UCLA,9,True,0,12,-12,loss,0 - 12,5217135,111,1,1.0,0,3,3,3,3,1,0,9,6,1,0,0,0,0,0,0,0,0,0,0,30,1,1,0,0,0,3,1,0,2519461,2022
03/05/2022,home,15860,610,Saint Mary's (CA),10,True,11,20,-9,loss,11 - 20,5225896,111,1,3.0,0,8,5,5,2,1,0,17,15,2,0,0,1,2,0,0,3,3,0,0,61,2,3,0,0,0,2,0,0,2519461,2022
03/11/2022,home,15860,551,Portland,9,True,0,10,-10,loss,0 - 10,5231366,111,1,2.0,0,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,20,3,3,0,0,0,2,0,0,2519461,2022
03/18/2022,home,15860,94,CSU Bakersfield,9,True,3,9,-6,loss,3 - 9,5240331,111,1,2.0,0,4,3,3,2,0,0,11,7,0,0,0,1,0,0,0,2,1,1,1,43,3,2,0,0,0,2,0,0,2519461,2022
03/22/2022,home,15860,465,UNLV,9,True,2,6,-4,loss,2 - 6,5242975,111,1,1.0,0,2,2,1,0,1,0,7,6,0,0,0,1,0,1,0,0,0,0,0,20,0,2,0,1,0,1,1,0,2519461,2022
03/25/2022,away,15860,97,Cal St. Fullerton,9,True,1,11,-10,loss,1 - 11,5245700,111,1,3.1,0,5,3,3,2,3,0,16,14,2,0,0,0,0,0,0,0,0,0,0,70,3,3,0,0,0,2,0,0,2519461,2022
03/29/2022,home,15860,370,LMU (CA),9,True,3,1,2,win,3 - 1,5249815,111,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,1,4,0,0,2519461,2022
04/02/2022,home,15860,108,UC Davis,9,True,13,12,1,win,13 - 12,5255182,111,1,1.1,0,4,2,2,0,3,0,8,8,1,1,0,0,0,0,0,2,0,0,0,32,1,0,0,0,0,4,2,0,2519461,2022
04/05/2022,away,15860,465,UNLV,9,True,1,12,-11,loss,1 - 12,5256386,111,1,2.0,0,0,0,0,2,2,0,8,6,0,0,0,0,0,0,0,0,0,0,0,38,0,4,0,0,0,6,0,0,2519461,2022
04/09/2022,away,15860,277,Hawaii,9,True,7,11,-4,loss,7 - 11,5260331,111,1,1.1,0,4,5,3,0,2,0,10,9,0,0,0,0,1,1,0,1,1,0,0,34,1,1,0,1,0,2,1,0,2519461,2022
04/15/2022,home,15860,101,CSUN,9,True,0,5,-5,loss,0 - 5,5266068,111,1,1.2,0,3,2,2,1,0,0,8,7,1,1,0,0,1,0,0,2,0,0,0,28,1,3,0,0,0,2,0,1,2519461,2022
04/26/2022,away,15860,370,LMU (CA),9,True,6,1,5,win,6 - 1,5281417,111,1,3.0,0,2,0,0,1,3,0,11,10,0,0,0,0,0,0,0,0,0,0,0,49,1,4,0,0,1,2,1,0,2519461,2022
05/01/2022,away,15860,112,UC San Diego,9,True,0,14,-14,loss,0 - 14,5281271,111,1,1.1,0,1,1,1,1,1,0,6,5,1,0,0,0,0,0,0,2,2,0,0,25,1,2,0,0,0,3,1,0,2519461,2022
05/07/2022,away,15860,99,Long Beach St.,9,True,4,11,-7,loss,4 - 11,5284692,111,1,3.1,0,3,1,1,1,3,0,15,13,1,0,0,1,1,1,0,2,2,0,0,61,2,5,0,0,0,2,1,0,2519461,2022
05/20/2022,away,15860,104,UC Santa Barbara,9,True,8,9,-1,loss,8 - 9,5289293,111,1,0.1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,3,3,0,1,11,0,1,0,0,0,3,0,0,2519461,2022
05/22/2022,away,15860,104,UC Santa Barbara,9,True,2,14,-12,loss,2 - 14,5289829,111,1,0.2,0,2,4,3,3,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,1,0,1,0,0,2519461,2022
05/28/2022,away,15860,30135,California Baptist,9,True,1,21,-20,loss,1 - 21,5290513,111,1,2.0,0,1,1,1,1,3,0,8,7,1,0,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,5,1,0,2519461,2022
