App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,3.0,0.0,2,0,0,0,2,0,11,11,1,0,0,0,0,0,0,0,0,0,0,46,6,2,0,0,0,2,0,0,02/28/2021,home,15580,626,San Diego St.,12,True,5,7,-2,loss,2016885,112,2334915,2021
1,0,3.2,0.0,1,0,0,2,5,0,15,12,0,0,0,0,2,1,0,1,1,0,0,53,1,4,0,0,0,2,1,0,03/04/2021,home,15580,627,San Diego,10,True,4,12,-8,loss,2017087,112,2334915,2021
1,0,0.1,0.0,0,1,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,2,0,0,03/12/2021,home,15580,631,Santa Clara,9,True,3,1,2,win,2055518,112,2334915,2021
1,0,2.0,0.0,3,0,0,1,1,0,9,8,1,0,0,0,0,0,0,0,0,0,0,41,3,1,1,0,0,4,0,0,03/14/2021,home,15580,631,Santa Clara,9,True,10,9,1,win,2055520,112,2334915,2021
1,0,3.0,0.0,2,0,0,1,3,0,12,11,0,0,0,0,0,0,0,0,0,0,0,47,1,5,0,0,1,2,1,0,03/27/2021,away,15580,90,Cal Poly,9,True,6,1,5,win,2027177,112,2334915,2021
1,0,1.2,0.0,1,0,0,3,4,0,10,6,0,0,0,0,0,1,0,1,0,0,0,41,0,1,0,0,0,2,0,0,04/03/2021,home,15580,99,Long Beach St.,9,True,2,3,-1,loss,2038466,112,2334915,2021
1,0,1.0,0.0,2,1,1,2,1,0,6,4,0,0,0,0,0,0,0,1,0,0,0,30,1,0,0,0,0,2,0,0,04/09/2021,away,15580,109,UC Irvine,9,True,0,4,-4,loss,2035151,112,2334915,2021
1,0,1.1,0.0,2,0,0,0,1,0,8,6,0,0,0,0,0,2,0,0,0,0,0,32,1,2,0,0,0,2,0,0,04/11/2021,away,15580,109,UC Irvine,9,True,5,2,3,win,2035159,112,2334915,2021
1,0,1.1,0.0,1,1,1,1,0,0,6,4,0,0,0,0,0,0,0,2,0,0,1,23,1,3,0,0,0,2,0,0,04/17/2021,home,15580,104,UC Santa Barbara,9,True,10,15,-5,loss,2040835,112,2334915,2021
1,0,3.0,0.0,3,1,0,2,2,0,14,12,1,0,0,0,0,0,0,0,0,0,0,46,4,2,0,0,0,2,1,0,04/23/2021,home,15580,94,CSU Bakersfield,9,True,7,9,-2,loss,2021932,112,2334915,2021
1,0,0.1,0.0,0,2,0,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,1,0,2,1,0,04/25/2021,home,15580,94,CSU Bakersfield,9,True,1,2,-1,loss,2022303,112,2334915,2021
1,0,3.2,0.0,7,5,5,2,4,0,20,16,0,0,0,1,1,1,0,0,0,0,1,69,1,5,0,0,0,2,1,1,05/01/2021,away,15580,111,UC Riverside,9,True,6,11,-5,loss,2076220,112,2334915,2021
1,0,3.2,0.0,3,0,0,2,4,0,17,12,1,0,0,0,0,1,0,0,0,1,1,66,1,6,1,0,0,2,2,0,05/08/2021,away,15580,97,Cal St. Fullerton,9,True,5,2,3,win,2046239,112,2334915,2021
1,0,2.0,0.0,3,1,1,0,2,0,9,9,0,1,0,0,0,0,0,0,0,0,0,41,0,4,0,0,0,2,0,0,05/15/2021,home,15580,108,UC Davis,9,True,8,3,5,win,2040160,112,2334915,2021
1,0,2.0,0.0,4,2,2,1,1,0,10,8,2,0,0,0,1,0,1,1,0,0,1,42,0,4,1,0,0,2,0,1,05/22/2021,away,15580,277,Hawaii,9,True,4,2,2,win,2040879,112,2334915,2021
1,0,3.0,0.0,2,0,0,2,6,0,13,11,0,1,0,0,0,0,0,0,0,0,0,55,1,2,0,0,0,2,3,0,05/28/2021,home,15580,101,CSUN,9,True,0,2,-2,loss,2080952,112,2334915,2021
