date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,87,Butler,9,True,2,9,-7,loss,2 - 9,4709040,576,1,4.0,0,8,2,2,0,4,0,19,19,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,1,1977533,2019
02/24/2019,away,14781,340,La Salle,9,True,7,6,1,win,7 - 6,4714727,576,1,5.2,0,6,4,0,1,5,0,23,22,0,0,0,1,1,0,0,0,0,0,0,0,4,6,0,0,0,1,0,1977533,2019
03/03/2019,away,14781,575,Richmond,9,True,6,3,3,win,6 - 3,4721608,576,1,5.1,0,6,3,3,3,9,0,25,20,4,0,0,0,0,1,0,0,0,0,1,86,3,3,0,0,0,1,1,1977533,2019
03/10/2019,home,14781,111,UC Riverside,9,True,4,2,2,win,4 - 2,4729727,576,1,4.2,0,3,0,0,4,6,0,21,15,0,0,0,0,1,2,0,0,0,0,0,104,3,3,0,0,0,1,2,1977533,2019
03/17/2019,away,14781,102,Sacramento St.,9,True,0,7,-7,loss,0 - 7,4739223,576,1,4.0,0,4,2,2,3,3,0,19,14,2,0,0,0,0,0,0,0,0,1,1,99,4,5,0,1,0,1,0,1977533,2019
03/24/2019,home,14781,482,Niagara,9,True,9,12,-3,loss,9 - 12,4746535,576,1,3.1,0,9,6,6,1,4,0,20,19,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,1,0,1,0,1977533,2019
03/29/2019,home,14781,639,Siena,9,True,2,7,-5,loss,2 - 7,4751754,576,1,2.2,0,3,2,2,3,1,0,15,10,1,0,1,0,0,1,0,0,0,1,0,0,4,3,0,1,0,1,1,1977533,2019
04/03/2019,home,14781,471,NJIT,9,True,16,10,6,win,16 - 10,4757554,576,1,0.1,0,3,2,0,0,0,0,4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,1977533,2019
04/07/2019,away,14781,617,Saint Peter's,9,True,6,7,-1,loss,6 - 7,4762850,576,1,4.0,0,4,2,0,3,5,0,21,17,1,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,1,1,1977533,2019
04/13/2019,away,14781,310,Iona,9,True,2,4,-2,loss,2 - 4,4768722,576,1,3.2,0,2,1,1,4,1,0,20,13,0,0,0,0,0,3,0,0,0,0,0,86,5,5,0,0,0,1,0,1977533,2019
04/20/2019,away,14781,251,Georgetown,9,True,9,10,-1,loss,9 - 10,4776469,576,1,3.0,0,6,4,4,3,3,0,18,14,1,0,1,1,2,0,0,0,0,1,0,61,2,3,0,0,0,1,0,1977533,2019
04/27/2019,away,14781,562,Quinnipiac,9,True,1,7,-6,loss,1 - 7,4785394,576,1,3.2,0,6,6,6,4,3,0,23,16,1,2,0,1,2,1,1,0,0,0,2,52,4,5,0,1,0,1,0,1977533,2019
05/01/2019,away,14781,587,Rutgers,9,True,4,5,-1,loss,4 - 5,4785111,576,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,1,0,1977533,2019
05/04/2019,home,14781,381,Manhattan,9,True,5,3,2,win,5 - 3,4787194,576,1,6.0,0,5,3,1,4,4,0,27,22,0,0,0,0,0,0,0,0,0,0,1,0,5,9,0,0,0,1,2,1977533,2019
05/11/2019,home,14781,386,Marist,9,True,1,3,-2,loss,1 - 3,4790722,576,1,5.2,0,6,2,2,2,2,0,24,20,0,0,0,0,0,1,0,0,0,0,1,0,3,10,0,1,0,1,0,1977533,2019
05/17/2019,away,14781,439,Monmouth,9,True,5,6,-1,loss,5 - 6,4792078,576,1,5.0,0,2,2,2,7,0,0,22,15,1,0,0,0,0,0,0,0,0,0,0,104,6,7,0,1,0,1,0,1977533,2019
