date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/08/2022,home,15860,14,UAlbany,9,True,7,6,1,win,7 - 6,5241909,127,1,1,1.0,0.0,1,2,2,1,1,0,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2140279,2022
03/13/2022,away,15860,327,Kansas St.,9,True,3,5,-2,loss,3 - 5,5233276,127,1,0,2.0,0.0,3,1,1,1,1,0,11,9,1,0,0,0,0,1,0,0,0,0,0,38,2,3,0,1,0,2,1,0,2140279,2022
03/17/2022,home,15860,172,Dartmouth,9,True,8,2,6,win,8 - 2,5238030,127,1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,2140279,2022
03/19/2022,home,15860,72,Bradley,9,True,10,6,4,win,10 - 6,5246713,127,1,0,1.0,0.0,2,2,1,1,0,0,6,5,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,2140279,2022
03/26/2022,away,15860,748,Wagner,9,True,14,9,5,win,14 - 9,5247084,127,1,0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,0,4,0,0,2140279,2022
03/27/2022,away,15860,748,Wagner,9,True,8,3,5,win,8 - 3,5247876,127,1,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,1,0,0,15,0,3,0,0,0,3,0,0,2140279,2022
04/05/2022,away,15860,164,UConn,9,True,6,25,-19,loss,6 - 25,5256283,127,1,0,1.0,0.0,6,6,6,0,1,0,9,8,2,0,0,1,1,1,0,0,0,0,0,30,1,0,0,1,0,2,0,0,2140279,2022
04/12/2022,home,15860,639,Siena,9,True,16,4,12,win,16 - 4,5262733,127,1,0,1.0,0.0,2,1,1,0,1,0,5,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2140279,2022
04/23/2022,home,15860,450,Mount St. Mary's,9,True,9,1,8,win,9 - 1,5272145,127,1,0,3.0,0.0,0,0,0,0,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,2,0,0,2140279,2022
04/26/2022,home,15860,562,Quinnipiac,9,True,9,6,3,win,9 - 6,5275832,127,1,0,2.1,0.0,1,0,0,0,3,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,5,1,0,2140279,2022
05/01/2022,away,15860,222,Fairleigh Dickinson,9,True,10,2,8,win,10 - 2,5280652,127,1,0,2.0,0.0,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,23,3,1,0,0,0,2,1,0,2140279,2022
05/08/2022,home,15860,748,Wagner,9,True,9,1,8,win,9 - 1,5285024,127,1,0,2.0,0.0,0,0,0,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,2140279,2022
05/15/2022,away,15860,81,Bryant,9,True,6,7,-1,loss,6 - 7,5288054,127,1,0,0.2,0.0,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,2,0,0,2140279,2022
05/17/2022,home,15860,386,Marist,9,True,11,10,1,win,11 - 10,5288522,127,1,0,1.0,0.0,1,1,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,8,0,0,2140279,2022
05/20/2022,home,15860,410,Merrimack,9,True,11,1,10,win,11 - 1,5289060,127,1,0,1.1,0.0,1,0,0,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2140279,2022
05/28/2022,home,15860,81,Bryant,9,True,8,10,-2,loss,8 - 10,5290534,127,1,0,3.0,0.0,6,4,4,2,3,0,16,13,1,0,0,0,2,0,0,0,0,1,0,71,3,2,0,1,0,2,1,0,2140279,2022
