date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,434,Missouri,9,True,4,5,-1,loss,4 - 5,4707613,2711,1,2.1,0,2,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,30,1,2,0,0,0,3,2,1752631,2019
02/17/2019,home,14781,434,Missouri,9,True,4,2,2,win,4 - 2,4707811,2711,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,7,0,1,0,0,1,5,0,1752631,2019
02/22/2019,home,14781,236,Fordham,12,True,4,3,1,win,4 - 3,4712226,2711,1,4.0,0,0,0,0,2,4,0,14,12,0,0,0,0,0,0,0,1,0,0,0,61,3,5,1,0,0,3,1,1752631,2019
02/26/2019,home,14781,229,Fla. Atlantic,9,True,7,5,2,win,7 - 5,4724336,2711,1,0.2,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,1,4,1,1752631,2019
02/27/2019,home,14781,229,Fla. Atlantic,9,True,9,8,1,win,9 - 8,4717154,2711,1,0.2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,5,1,1752631,2019
03/02/2019,home,14781,498,ULM,9,True,4,7,-3,loss,4 - 7,4721211,2711,1,3.1,0,0,0,0,0,4,0,11,10,0,0,0,0,0,1,0,1,0,0,0,39,4,2,0,0,0,3,1,1752631,2019
03/06/2019,away,14781,234,Florida St.,9,True,3,4,-1,loss,3 - 4,4724890,2711,1,1.0,0,1,1,0,1,1,0,6,5,1,0,0,0,0,0,0,0,0,0,0,24,1,1,0,1,0,6,0,1752631,2019
03/12/2019,away,14781,61,Bethune-Cookman,9,True,3,1,2,win,3 - 1,4732566,2711,1,3.0,0,1,0,0,0,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,35,2,3,0,0,1,2,1,1752631,2019
03/15/2019,home,14781,158,Columbia,9,True,1,2,-1,loss,1 - 2,4736004,2711,1,1.0,0,2,2,0,1,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0,19,1,0,0,1,0,2,1,1752631,2019
03/16/2019,home,14781,158,Columbia,9,True,6,4,2,win,6 - 4,4737965,2711,1,1.1,0,1,0,0,0,2,0,5,5,0,0,0,0,0,0,0,2,0,0,0,17,0,2,0,0,1,3,1,1752631,2019
03/19/2019,home,14781,651,South Fla.,9,True,7,2,5,win,7 - 2,4741523,2711,1,1.0,0,1,0,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,4,1,1752631,2019
03/22/2019,home,14781,28755,FGCU,9,True,7,4,3,win,7 - 4,4744302,2711,1,1.0,0,1,0,0,1,2,0,6,4,0,0,0,0,0,1,0,0,0,0,0,28,0,1,0,0,0,3,0,1752631,2019
03/24/2019,home,14781,28755,FGCU,9,True,14,8,6,win,14 - 8,4747032,2711,1,1.0,0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,1,1,0,0,19,2,1,0,0,0,2,0,1752631,2019
03/27/2019,away,14781,128,UCF,9,True,0,5,-5,loss,0 - 5,4750557,2711,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,8,0,1752631,2019
