date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2017,home,12560,317,James Madison,9,True,1,5,-4,loss,1 - 5,205958,488,0,1,6.0,0.0,4,2,0,5,7,0,23,17,0,0,0,0,1,0,0,0,0,1,0,0,2,5,0,1,0,1,2,1890010,2017
02/24/2017,home,12560,393,UMES,9,True,17,9,8,win,17 - 9,207059,488,0,1,5.0,0.0,6,2,1,4,4,0,23,19,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,1,1,1890010,2017
03/03/2017,home,12560,450,Mount St. Mary's,9,True,14,7,7,win,14 - 7,208396,488,0,1,6.0,0.0,7,5,2,4,7,0,28,24,2,0,0,0,1,0,0,0,0,0,0,100,3,6,1,0,0,1,0,1890010,2017
03/10/2017,away,12560,489,N.C. Central,9,True,8,6,2,win,8 - 6,210224,488,0,1,6.0,0.0,6,6,3,8,5,0,33,24,0,0,0,1,3,0,0,0,0,0,1,131,5,7,0,0,0,1,0,1890010,2017
03/17/2017,away,12560,244,Furman,9,True,2,17,-15,loss,2 - 17,211838,488,0,1,4.0,0.0,8,10,9,2,3,0,24,19,4,0,0,0,1,3,0,0,0,0,0,78,6,2,0,1,0,1,0,1890010,2017
03/25/2017,home,12560,61,Bethune-Cookman,9,True,4,10,-6,loss,4 - 10,214006,488,0,1,2.0,0.0,11,9,8,2,0,0,19,17,2,0,0,1,0,0,0,0,0,0,0,73,4,1,0,1,0,1,0,1890010,2017
04/01/2017,home,12560,632,Savannah St.,9,True,2,1,1,win,2 - 1,215870,488,0,1,5.0,0.0,5,1,1,3,3,0,22,19,2,0,0,0,0,0,0,0,0,0,0,82,3,8,1,0,0,1,1,1890010,2017
04/08/2017,away,12560,228,Florida A&M,9,True,4,3,1,win,4 - 3,217729,488,0,1,5.2,0.0,7,3,3,0,7,0,24,23,1,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,1,2,1890010,2017
04/14/2017,home,12560,489,N.C. Central,9,True,4,3,1,win,4 - 3,219696,488,0,1,6.0,0.0,3,3,1,3,4,0,25,18,0,0,0,0,1,0,0,0,0,2,2,94,7,7,0,0,0,1,1,1890010,2017
04/22/2017,away,12560,173,Davidson,9,True,3,5,-2,loss,3 - 5,221993,488,0,1,6.0,0.0,5,5,4,4,5,0,27,22,1,0,0,0,1,1,0,0,0,0,0,100,7,5,0,1,0,1,1,1890010,2017
04/29/2017,away,12560,61,Bethune-Cookman,9,True,6,1,5,win,6 - 1,223907,488,0,1,6.0,0.0,1,1,1,5,3,0,23,18,0,0,0,0,1,0,0,0,0,0,0,81,3,11,1,0,0,1,0,1890010,2017
05/06/2017,away,12560,632,Savannah St.,9,True,7,2,5,win,7 - 2,225275,488,0,1,6.0,0.0,4,2,2,2,6,0,24,20,0,0,0,0,2,1,0,0,0,1,0,0,5,5,1,0,0,1,0,1890010,2017
05/12/2017,home,12560,228,Florida A&M,9,True,4,6,-2,loss,4 - 6,226136,488,0,1,5.0,0.0,5,3,3,4,2,0,25,19,2,0,0,0,0,1,0,0,0,0,1,90,6,7,0,1,0,1,1,1890010,2017
05/18/2017,home,12560,485,Norfolk St.,9,True,4,5,-1,loss,4 - 5,226865,488,0,1,3.0,0.0,9,5,5,0,2,0,16,16,2,1,0,0,0,0,0,0,0,0,0,50,3,2,0,1,0,1,1,1890010,2017
