date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,home,15860,97,Cal St. Fullerton,9,True,1,0,1,win,1 - 0,5208496,674,1,1,3.0,0.0,2,0,0,0,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,1,0,0,2133721,2022
02/25/2022,home,15860,671,Louisiana,9,True,5,1,4,win,5 - 1,5224557,674,1,1,5.0,0.0,3,1,1,0,6,0,18,17,1,1,0,0,2,0,0,0,0,1,0,63,4,5,1,0,0,1,1,0,2133721,2022
03/04/2022,home,15860,101,CSUN,9,True,3,9,-6,loss,3 - 9,5223398,674,1,1,4.0,0.0,7,5,4,1,4,0,20,16,2,0,0,1,1,0,0,0,0,2,1,79,4,3,0,1,0,1,0,0,2133721,2022
03/11/2022,home,15860,529,Oregon,9,True,3,4,-1,loss,3 - 4,5231875,674,1,1,6.0,0.0,7,2,2,0,10,0,25,25,1,2,0,0,1,0,0,0,0,0,0,100,3,5,0,0,0,1,5,0,2133721,2022
03/19/2022,away,15860,29,Arizona,9,True,2,3,-1,loss,2 - 3,5240299,674,1,1,7.0,0.0,3,1,0,2,10,0,26,23,0,0,0,0,1,1,0,0,0,0,0,117,4,5,0,0,0,1,3,0,2133721,2022
03/25/2022,home,15860,754,Washington St.,12,True,8,7,1,win,8 - 7,5245709,674,1,1,1.2,0.0,3,6,6,2,3,0,11,8,1,0,0,0,0,1,0,0,0,0,0,55,1,1,0,0,0,1,1,0,2133721,2022
04/01/2022,away,15860,528,Oregon St.,10,True,1,0,1,win,1 - 0,5252021,674,1,1,6.1,0.0,6,0,0,2,3,0,26,23,2,0,0,0,0,0,0,0,0,1,0,108,8,7,0,0,0,1,1,0,2133721,2022
04/08/2022,home,15860,28,Arizona St.,9,True,8,0,8,win,8 - 0,5258636,674,1,1,9.0,1,3,0,0,1,6,1,30,29,0,0,0,0,0,0,0,0,0,0,0,101,8,12,1,0,0,1,1,0,2133721,2022
04/14/2022,away,15860,110,UCLA,9,True,9,1,8,win,9 - 1,5264709,674,1,1,5.0,0.0,2,1,0,4,8,0,22,16,0,0,0,0,1,1,0,0,0,0,1,101,4,3,1,0,0,1,2,0,2133721,2022
04/22/2022,home,15860,1104,Grand Canyon,9,True,11,1,10,win,11 - 1,5271200,674,1,1,8.0,0.0,7,1,1,2,5,0,32,30,0,0,0,0,0,0,0,0,0,0,0,108,5,13,1,0,0,1,0,0,2133721,2022
04/29/2022,away,15860,756,Washington,9,True,3,4,-1,loss,3 - 4,5278797,674,1,1,6.0,0.0,5,1,1,3,7,0,27,24,0,0,0,0,0,0,1,0,0,0,0,108,4,7,0,0,0,1,1,0,2133721,2022
05/06/2022,home,15860,107,California,9,True,6,2,4,win,6 - 2,5283904,674,1,1,8.1,0.0,4,2,0,0,7,0,29,29,0,0,0,0,0,0,0,0,0,0,0,123,10,7,1,0,0,1,3,1,2133721,2022
05/13/2022,away,15860,732,Utah,9,True,5,0,5,win,5 - 0,5287303,674,1,1,8.0,0.0,3,0,0,1,6,0,27,26,1,0,0,0,0,0,0,0,0,0,0,88,9,8,1,0,0,1,1,0,2133721,2022
05/19/2022,home,15860,657,Southern California,9,True,7,1,6,win,7 - 1,5288965,674,1,1,9.0,1,4,1,1,1,4,0,31,30,0,0,0,0,2,0,0,0,0,0,0,98,8,14,1,0,0,1,3,1,2133721,2022
05/26/2022,home,15860,29,Arizona,9,True,15,8,7,win,15 - 8,5290247,674,1,1,4.2,0.0,8,4,4,2,4,0,24,22,0,0,0,1,0,0,0,0,0,0,0,98,5,5,0,0,0,1,1,0,2133721,2022
06/04/2022,away,15860,670,Texas St.,9,True,2,5,-3,loss,2 - 5,5290870,674,1,1,4.2,0.0,5,5,5,2,5,0,23,19,2,0,0,3,1,2,0,0,0,0,0,116,5,4,0,1,0,1,1,0,2133721,2022
06/11/2022,home,15860,164,UConn,9,True,12,13,-1,loss,12 - 13,5291179,674,1,1,1.1,0.0,7,7,6,0,1,0,12,12,4,0,0,1,0,0,0,0,0,0,0,44,0,3,0,1,0,1,0,0,2133721,2022
06/18/2022,home,15860,31,Arkansas,9,True,2,17,-15,loss,2 - 17,5291421,674,1,1,4.1,0.0,8,5,5,2,6,0,24,20,0,1,0,1,0,1,0,0,0,0,1,85,1,6,0,1,0,1,2,0,2133721,2022
