date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,683,Stony Brook,9,True,6,7,-1,loss,6 - 7,4707831,231,1,1.1,0,0,2,2,2,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,30,1,1,0,0,0,4,0,2139370,2019
02/22/2019,home,14781,649,South Dakota St.,9,True,4,1,3,win,4 - 1,4712261,231,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,5,0,2139370,2019
03/01/2019,away,14781,315,Jacksonville St.,9,True,2,1,1,win,2 - 1,4719376,231,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,3,0,2139370,2019
03/06/2019,home,14781,228,Florida A&M,9,True,8,6,2,win,8 - 6,4725130,231,1,4.0,0,3,1,1,2,4,0,17,14,0,0,1,0,0,0,0,0,0,1,0,61,4,4,0,0,0,1,3,2139370,2019
03/12/2019,home,14781,678,Stetson,9,True,5,8,-3,loss,5 - 8,4763056,231,1,2.0,0,2,4,1,2,3,0,13,9,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,2,2139370,2019
03/15/2019,away,14781,388,Marshall,10,True,3,0,3,win,3 - 0,4755138,231,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,5,0,2139370,2019
03/17/2019,away,14781,388,Marshall,9,True,4,7,-3,loss,4 - 7,4738996,231,1,0.1,0,1,0,0,1,1,0,4,2,1,0,1,0,0,1,0,2,2,0,0,21,0,0,0,0,0,2,0,2139370,2019
03/20/2019,away,14781,234,Florida St.,9,True,6,9,-3,loss,6 - 9,4742267,231,1,1.0,0,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,6,0,2139370,2019
03/26/2019,away,14781,28755,FGCU,9,True,0,3,-3,loss,0 - 3,4749442,231,1,3.0,0,3,1,0,3,4,0,16,13,1,0,0,0,1,0,0,0,0,0,0,67,2,3,0,1,0,1,0,2139370,2019
03/31/2019,away,14781,229,Fla. Atlantic,15,True,3,4,-1,loss,3 - 4,4754717,231,1,1.1,0,0,0,0,1,1,0,6,3,0,0,0,0,0,1,0,0,0,1,0,24,2,1,0,0,0,2,1,2139370,2019
04/03/2019,away,14781,288,Houston,9,True,4,5,-1,loss,4 - 5,4758161,231,1,1.2,0,1,0,0,0,3,0,5,5,1,0,0,0,0,0,0,2,0,0,0,19,1,0,0,0,0,2,0,2139370,2019
04/12/2019,home,14781,664,Southern Miss.,9,True,6,4,2,win,6 - 4,4767508,231,1,0.1,0,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,2139370,2019
04/16/2019,away,14781,61,Bethune-Cookman,9,True,7,4,3,win,7 - 4,4777699,231,1,1.0,0,0,0,0,2,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2139370,2019
04/21/2019,away,14781,523,Old Dominion,9,True,2,7,-5,loss,2 - 7,4776934,231,1,0.1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,0,0,2,0,2139370,2019
04/24/2019,away,14781,415,Miami (FL),9,True,10,18,-8,loss,10 - 18,4779527,231,1,2.0,0,2,2,2,0,1,0,8,8,0,0,0,1,0,0,0,0,0,0,0,35,3,2,0,0,0,1,0,2139370,2019
04/27/2019,home,14781,458,Charlotte,14,True,9,10,-1,loss,9 - 10,4782750,231,1,4.1,0,0,0,0,1,2,0,14,13,0,0,0,0,0,0,0,1,0,0,0,0,2,9,0,0,0,4,1,2139370,2019
05/04/2019,home,14781,9,UAB,9,True,14,9,5,win,14 - 9,4791792,231,1,2.0,0,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,4,2,2139370,2019
05/11/2019,away,14781,419,Middle Tenn.,9,True,7,3,4,win,7 - 3,4790690,231,1,2.0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,3,2,0,0,1,2,0,2139370,2019
05/17/2019,home,14781,366,Louisiana Tech,9,True,2,5,-3,loss,2 - 5,4792207,231,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,2,0,2139370,2019
