date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2021,home,15580,740,VCU,9,True,5,4,1,win,5 - 4,5005071,460,1,2.1,0,3,0,0,0,3,0,11,11,0,0,0,0,0,0,0,0,0,0,0,33,1,3,0,0,0,3,0,0,1770690,2021
02/27/2021,home,15580,769,Western Caro.,9,True,8,6,2,win,8 - 6,5009806,460,1,1.0,0,2,1,1,1,2,0,7,5,0,0,0,0,0,1,0,0,0,0,0,28,0,1,0,0,0,2,0,0,1770690,2021
03/04/2021,home,15580,140,Cincinnati,9,True,14,10,4,win,14 - 10,5014051,460,1,3.0,0,2,2,2,2,3,0,14,11,0,0,0,1,0,1,0,0,0,0,0,52,4,2,1,0,0,4,1,0,1770690,2021
03/13/2021,home,15580,27,App State,9,True,4,1,3,win,4 - 1,5024489,460,1,0.2,0,2,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,1,0,1770690,2021
03/20/2021,away,15580,786,William & Mary,9,True,6,7,-1,loss,6 - 7,5031910,460,1,2.0,0,3,0,0,1,5,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1770690,2021
03/27/2021,away,15580,1014,Col. of Charleston,9,True,8,11,-3,loss,8 - 11,5038729,460,1,0.1,0,2,3,1,1,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,15,1,0,0,0,0,2,0,0,1770690,2021
04/04/2021,home,15580,1068,Elon,9,True,8,2,6,win,8 - 2,5047204,460,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,14,1,1,1,0,0,3,1,0,1770690,2021
04/11/2021,away,15580,521,Oklahoma St.,9,True,4,10,-6,loss,4 - 10,5054020,460,1,1.0,0,2,0,0,1,2,0,6,5,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,4,0,0,1770690,2021
04/14/2021,home,15580,149,Coastal Carolina,9,True,2,8,-6,loss,2 - 8,5056454,460,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,5,0,0,1770690,2021
04/25/2021,away,15580,1068,Elon,9,True,6,5,1,win,6 - 5,5067261,460,1,1.0,0,3,2,2,0,0,0,6,6,1,0,0,2,0,0,0,0,0,0,0,22,3,0,0,0,0,2,0,0,1770690,2021
04/28/2021,home,15580,149,Coastal Carolina,9,True,7,6,1,win,7 - 6,5069035,460,1,0.2,0,2,1,0,0,2,0,4,4,1,0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,0,4,0,0,1770690,2021
05/11/2021,away,15580,490,NC State,9,True,1,9,-8,loss,1 - 9,5077293,460,1,1.2,0,1,1,1,2,0,0,8,6,0,0,0,1,0,0,0,1,0,0,0,31,3,2,0,0,0,3,0,0,1770690,2021
05/16/2021,home,15580,1014,Col. of Charleston,9,True,8,4,4,win,8 - 4,5079101,460,1,0.1,0,1,1,1,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,2,0,0,1770690,2021
05/22/2021,away,15580,458,Charlotte,9,True,14,15,-1,loss,14 - 15,5081314,460,1,1.0,0,3,2,2,1,1,0,7,6,0,0,0,0,0,0,1,1,0,0,0,21,1,1,0,0,0,2,0,0,1770690,2021
05/30/2021,away,15580,500,Northeastern,10,True,10,11,-1,loss,10 - 11,5082495,460,1,0.1,0,2,2,0,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,18,0,1,0,0,0,2,0,0,1770690,2021
