date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,home,15860,700,Texas Tech,9,True,6,7,-1,loss,6 - 7,5211623,418,1,3.0,0,4,2,2,1,4,0,17,12,0,0,0,0,2,3,0,3,2,0,1,0,1,4,0,1,0,3,0,0,2123812,2022
02/27/2022,away,15860,231,FIU,9,True,13,9,4,win,13 - 9,5218902,418,1,3.1,0,0,2,2,5,4,0,15,9,0,0,0,0,3,0,0,2,0,0,1,70,3,3,0,0,1,4,0,0,2123812,2022
03/04/2022,home,15860,392,Maryland,9,True,7,4,3,win,7 - 4,5231566,418,1,1.0,0,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,2123812,2022
03/06/2022,home,15860,305,Indiana St.,9,True,5,6,-1,loss,5 - 6,5231617,418,1,0.2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,2123812,2022
03/13/2022,away,15860,367,Louisville,9,True,1,13,-12,loss,1 - 13,5233321,418,1,1.0,0,2,2,2,0,2,0,5,5,0,0,0,2,0,0,0,0,0,0,0,18,0,1,0,0,0,5,0,0,2123812,2022
03/15/2022,away,15860,736,Vanderbilt,9,True,4,5,-1,loss,4 - 5,5235884,418,1,1.1,0,2,3,2,1,1,0,7,6,1,0,0,0,0,0,0,2,0,0,0,30,2,1,0,1,0,5,0,0,2123812,2022
03/18/2022,home,15860,175,Dayton,9,True,18,6,12,win,18 - 6,5238331,418,1,1.0,0,0,0,0,0,2,0,4,3,0,0,0,0,0,1,0,0,0,0,0,18,0,1,0,0,0,2,0,0,2123812,2022
03/25/2022,away,15860,463,Nebraska,9,True,9,13,-4,loss,9 - 13,5245688,418,1,1.1,0,1,4,3,4,2,0,10,5,0,0,0,0,0,1,0,3,2,0,0,49,1,1,0,0,0,3,2,0,2123812,2022
03/30/2022,home,15860,514,Oakland,9,True,7,14,-7,loss,7 - 14,5250509,418,1,2.0,0,3,2,1,1,1,0,9,7,1,0,0,0,0,0,0,0,0,0,1,27,1,3,0,0,0,7,1,0,2123812,2022
04/10/2022,home,15860,97,Cal St. Fullerton,9,True,11,10,1,win,11 - 10,5261039,418,1,1.0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,2,1,0,0,0,3,0,0,2123812,2022
04/12/2022,away,15860,513,Notre Dame,9,True,5,14,-9,loss,5 - 14,5263335,418,1,0.1,0,1,1,1,1,1,0,3,2,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,2123812,2022
04/17/2022,away,15860,416,Michigan St.,9,True,6,3,3,win,6 - 3,5267884,418,1,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2123812,2022
04/23/2022,home,15860,518,Ohio St.,9,True,16,13,3,win,16 - 13,5273045,418,1,1.0,0,2,2,2,0,1,0,6,5,1,0,0,0,0,1,0,0,0,0,0,18,1,1,0,0,0,2,1,0,2123812,2022
05/01/2022,away,15860,559,Purdue,9,True,4,12,-8,loss,4 - 12,5280968,418,1,2.1,0,2,0,0,0,2,0,8,7,0,0,0,0,1,1,0,1,0,0,0,25,2,1,0,0,0,3,0,0,2123812,2022
05/06/2022,home,15860,306,Indiana,9,True,8,4,4,win,8 - 4,5283770,418,1,1.2,0,1,0,0,1,1,0,8,6,1,0,0,0,1,1,0,1,0,0,0,35,2,2,1,0,0,2,0,0,2123812,2022
05/08/2022,home,15860,306,Indiana,9,True,8,10,-2,loss,8 - 10,5285159,418,1,1.0,0,2,1,1,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,4,0,0,2123812,2022
05/10/2022,home,15860,812,Xavier,9,True,3,10,-7,loss,3 - 10,5286014,418,1,2.1,0,1,0,0,1,1,0,10,7,0,0,0,0,1,2,0,1,0,0,0,25,1,4,0,0,0,2,1,0,2123812,2022
05/15/2022,away,15860,392,Maryland,9,True,10,15,-5,loss,10 - 15,5288045,418,1,1.0,0,1,3,3,2,2,0,7,4,0,0,0,0,2,1,0,0,0,0,0,33,1,0,0,0,0,3,1,0,2123812,2022
05/17/2022,home,15860,416,Michigan St.,9,True,11,8,3,win,11 - 8,5288573,418,1,2.2,0,0,0,0,2,4,0,9,7,0,0,0,0,0,0,0,2,0,0,0,35,3,0,0,0,1,7,1,0,2123812,2022
05/20/2022,home,15860,587,Rutgers,9,True,9,7,2,win,9 - 7,5289350,418,1,3.0,0,1,0,0,1,4,0,10,9,0,0,0,0,1,0,0,1,0,0,0,38,2,2,1,0,0,4,0,0,2123812,2022
05/27/2022,home,15860,392,Maryland,9,True,15,8,7,win,15 - 8,5290404,418,1,3.0,0,2,1,1,0,3,0,11,10,0,0,0,1,0,1,0,1,1,0,0,47,3,2,1,0,0,4,0,0,2123812,2022
05/29/2022,home,15860,312,Iowa,9,True,13,1,12,win,13 - 1,5290601,418,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2123812,2022
