date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/22/2019,away,14781,1356,Seattle U,9,True,0,12,-12,loss,0 - 12,4714855,464,1,1.0,0,3,2,2,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,3,0,1755123,2019
04/05/2019,home,14781,649,South Dakota St.,9,True,12,10,2,win,12 - 10,4759503,464,1,2.0,0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,3,0,1,0,0,3,2,1755123,2019
04/10/2019,away,14781,327,Kansas St.,9,True,2,7,-5,loss,2 - 7,4766110,464,1,1.0,0,2,2,2,0,1,0,5,5,0,0,0,2,0,0,0,0,0,0,0,11,0,2,0,0,0,4,1,1755123,2019
04/17/2019,home,14781,463,Nebraska,9,True,5,8,-3,loss,5 - 8,4773414,464,1,2.2,0,3,0,0,1,2,0,12,11,1,0,0,0,0,0,0,2,2,0,0,45,4,1,0,0,0,2,0,1755123,2019
04/23/2019,home,14781,327,Kansas St.,9,True,2,9,-7,loss,2 - 9,4778574,464,1,2.0,0,1,0,0,1,0,0,8,6,0,0,0,0,0,1,0,1,1,0,0,16,2,3,0,0,0,3,0,1755123,2019
04/26/2019,home,14781,649,South Dakota St.,9,True,5,2,3,win,5 - 2,4780665,464,1,3.0,0,2,0,0,1,2,0,11,10,1,0,0,0,0,0,0,0,0,0,0,48,5,1,1,0,0,2,0,1755123,2019
04/30/2019,home,14781,169,Creighton,9,True,2,6,-4,loss,2 - 6,4784618,464,1,2.0,0,1,1,1,0,1,0,7,7,0,0,0,1,0,0,0,0,0,0,0,26,3,2,0,0,0,4,0,1755123,2019
05/05/2019,away,14781,493,North Dakota St.,13,True,1,2,-1,loss,1 - 2,4788188,464,1,5.0,0,2,0,0,1,4,0,17,16,0,0,0,0,0,0,0,0,0,0,0,60,7,3,0,0,0,2,1,1755123,2019
05/12/2019,away,14781,771,Western Ill.,9,True,5,8,-3,loss,5 - 8,4791064,464,1,3.1,0,5,3,2,2,4,0,18,16,3,0,0,0,0,0,0,0,0,0,0,55,6,0,0,0,0,2,2,1755123,2019
05/18/2019,home,14781,527,Oral Roberts,9,True,9,13,-4,loss,9 - 13,4792427,464,1,2.1,0,3,4,4,3,1,0,13,9,0,0,0,0,0,0,0,0,0,0,1,43,0,6,0,1,0,3,0,1755123,2019
05/25/2019,home,14781,527,Oral Roberts,9,True,4,0,4,win,4 - 0,4795152,464,1,0.2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,1755123,2019
05/31/2019,away,14781,110,UCLA,9,True,2,5,-3,loss,2 - 5,4797795,464,1,2.0,0,1,0,0,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,26,2,3,0,0,0,2,0,1755123,2019
