date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/28/2016,home,12360,596,St. Bonaventure,9,True,2,6,-4,loss,2 - 6,294521,127,0,0,1.2,0.0,1,2,1,2,1,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,1,1767613,2016
03/06/2016,away,12360,726,Navy,9,True,8,1,7,win,8 - 1,295831,127,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,2,0,1767613,2016
03/09/2016,home,12360,272,Hartford,9,True,9,11,-2,loss,9 - 11,296543,127,0,1,2.0,0.0,3,2,2,3,0,0,12,8,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,1,0,1767613,2016
03/15/2016,home,12360,14,UAlbany,9,True,1,6,-5,loss,1 - 6,298164,127,0,0,2.0,0.0,0,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,0,1767613,2016
03/19/2016,home,12360,81,Bryant,9,True,4,5,-1,loss,4 - 5,299277,127,0,1,7.0,0.0,4,4,3,3,3,0,27,22,0,0,0,1,0,1,0,0,0,1,0,0,9,7,0,1,0,1,2,1767613,2016
03/26/2016,home,12360,310,Iona,9,True,3,6,-3,loss,3 - 6,301524,127,0,1,5.0,0.0,4,2,1,3,0,0,21,15,0,0,0,0,0,1,0,0,0,2,0,0,5,7,0,0,0,1,0,1767613,2016
04/02/2016,away,12360,748,Wagner,9,True,5,4,1,win,5 - 4,302695,127,0,0,1.0,0.0,1,0,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,11,2,0,0,0,1,4,0,1767613,2016
04/09/2016,home,12360,450,Mount St. Mary's,9,True,6,0,6,win,6 - 0,304568,127,0,1,7.0,1,2,0,0,1,3,1,25,23,1,0,0,0,0,1,0,0,0,0,0,93,10,8,1,0,0,1,1,1767613,2016
04/16/2016,away,12360,590,Sacred Heart,9,True,2,3,-1,loss,2 - 3,306535,127,0,1,6.2,1,4,3,1,6,5,0,31,24,3,0,0,0,2,1,0,0,0,0,0,118,5,9,0,1,0,1,1,1767613,2016
04/23/2016,home,12360,361,LIU,9,True,4,1,3,win,4 - 1,308774,127,0,1,5.1,0.0,4,1,1,4,2,0,22,17,0,0,0,0,1,1,0,0,0,0,0,0,9,2,0,0,0,1,0,1767613,2016
05/08/2016,away,12360,222,Fairleigh Dickinson,9,True,2,3,-1,loss,2 - 3,312540,127,0,1,4.0,0.0,4,3,2,3,2,0,18,13,0,0,0,0,1,1,0,0,0,0,1,0,4,4,0,1,0,1,0,1767613,2016
05/15/2016,away,12360,81,Bryant,9,True,3,9,-6,loss,3 - 9,313377,127,0,0,3.0,0.0,5,5,3,1,3,0,19,17,1,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,2,1,1767613,2016
05/20/2016,home,12360,748,Wagner,9,True,8,1,7,win,8 - 1,313869,127,0,1,7.0,1,5,1,0,2,0,0,30,27,2,0,0,0,0,1,0,0,0,0,0,93,9,11,1,0,0,1,0,1767613,2016
05/27/2016,home,12360,222,Fairleigh Dickinson,9,True,0,2,-2,loss,0 - 2,314381,127,0,1,6.1,0.0,5,2,2,2,2,0,23,20,0,0,0,0,0,0,0,0,0,1,0,0,4,10,0,1,0,1,2,1767613,2016
