App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,6.0,0.0,9,4,3,1,7,0,26,25,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,1,2,02/20/2016,neutral,12360,464,Omaha,9,True,3,9,-6,loss,293001,471,1416342,2016
0,1,7.0,1,6,2,2,0,9,0,29,27,1,1,0,0,0,2,0,0,0,0,0,0,5,7,1,0,0,1,6,02/28/2016,away,12360,485,Norfolk St.,9,True,9,2,7,win,294479,471,1416342,2016
0,1,5.0,0.0,8,6,5,1,3,0,25,23,3,0,0,0,0,0,0,0,0,1,0,93,8,4,0,1,0,1,1,03/06/2016,away,12360,489,N.C. Central,9,True,4,8,-4,loss,295930,471,1416342,2016
0,1,6.1,0.0,8,2,1,1,8,0,31,30,0,0,0,0,2,0,0,0,0,0,0,0,9,4,1,0,0,1,3,03/12/2016,away,12360,165,Coppin St.,9,True,3,2,1,win,297658,471,1416342,2016
0,1,4.2,0.0,6,8,5,2,4,0,23,20,0,1,1,0,0,0,0,0,0,0,1,92,4,6,0,1,0,1,0,03/19/2016,neutral,12360,587,Rutgers,9,True,3,10,-7,loss,299519,471,1416342,2016
0,1,5.0,0.0,5,4,2,4,2,0,26,20,1,0,0,1,2,0,0,0,0,1,1,0,7,5,0,0,0,1,1,03/25/2016,home,12360,236,Fordham,9,True,4,10,-6,loss,300812,471,1416342,2016
0,0,5.0,0.0,5,1,1,2,7,0,22,19,1,0,0,0,0,0,0,0,0,1,0,0,5,3,1,0,0,2,2,04/01/2016,home,12360,10411,USC Upstate,9,True,4,2,2,win,302324,471,1416342,2016
0,1,5.0,0.0,8,3,2,2,4,0,26,24,1,0,0,0,2,0,0,0,0,0,0,99,3,8,0,0,0,1,3,04/09/2016,away,12360,1157,Kennesaw St.,9,True,3,5,-2,loss,304299,471,1416342,2016
0,1,7.2,0.0,11,5,5,0,3,0,33,29,2,0,0,0,0,1,0,0,0,1,2,105,7,11,0,0,0,1,0,04/16/2016,away,12360,28755,FGCU,9,True,5,6,-1,loss,306371,471,1416342,2016
0,1,7.0,1,5,2,2,4,7,0,30,25,2,0,0,1,0,0,0,0,0,1,0,0,7,7,1,0,0,1,1,04/24/2016,home,12360,477,New York Tech,9,True,7,2,5,win,309305,471,1416342,2016
0,1,5.1,0.0,11,6,6,1,7,0,27,26,2,0,1,0,0,0,0,0,0,0,0,125,0,8,0,0,0,1,1,04/29/2016,away,12360,28600,Lipscomb,10,True,11,12,-1,loss,310314,471,1416342,2016
0,1,8.0,0.0,9,3,3,2,5,0,35,29,3,0,0,0,0,1,0,0,0,2,1,0,5,13,0,1,0,1,0,05/07/2016,home,12360,678,Stetson,9,True,1,3,-2,loss,311918,471,1416342,2016
0,1,3.1,0.0,7,7,7,4,1,0,20,16,3,0,3,1,0,0,0,0,0,0,0,0,2,6,0,0,0,1,1,05/14/2016,away,12360,316,Jacksonville,9,True,10,11,-1,loss,313186,471,1416342,2016
0,1,6.1,0.0,13,7,6,1,3,0,33,32,2,0,0,0,0,0,0,0,0,0,0,0,7,8,0,1,0,1,2,05/20/2016,home,12360,2711,North Florida,9,True,2,9,-7,loss,313917,471,1416342,2016
