date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2021,home,15580,444,Morehead St.,9,True,18,3,15,win,18 - 3,5003398,458,1,5.0,0,4,3,2,4,8,0,23,18,1,0,0,1,0,0,0,0,0,1,0,87,3,3,1,0,0,1,1,0,2329244,2021
02/27/2021,home,15580,786,William & Mary,9,True,4,0,4,win,4 - 0,5010407,458,1,3.0,0,2,0,0,2,6,0,13,11,2,0,0,0,0,0,0,0,0,0,0,58,1,2,0,0,1,2,4,0,2329244,2021
03/05/2021,home,15580,769,Western Caro.,9,True,7,4,3,win,7 - 4,5014851,458,1,1.1,0,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,12,3,0,0,0,1,5,0,0,2329244,2021
03/07/2021,home,15580,769,Western Caro.,9,True,5,10,-5,loss,5 - 10,5021126,458,1,0.2,0,2,3,0,0,1,0,5,4,0,0,0,1,0,1,0,2,2,0,0,24,1,0,0,0,0,3,0,0,2329244,2021
03/13/2021,away,15580,196,East Carolina,9,True,1,3,-2,loss,1 - 3,5024523,458,1,1.1,0,3,2,2,0,3,0,7,7,0,0,0,1,0,0,0,0,0,0,0,23,1,0,0,0,0,2,0,0,2329244,2021
03/26/2021,away,15580,772,Western Ky.,9,True,7,4,3,win,7 - 4,5037335,458,1,2.1,0,1,0,0,0,4,0,8,8,1,0,0,0,0,0,0,2,0,0,0,34,1,2,0,0,1,3,1,0,2329244,2021
04/03/2021,home,15580,229,Fla. Atlantic,9,True,9,8,1,win,9 - 8,5046576,458,1,2.2,0,2,2,2,3,4,0,13,10,0,0,0,1,0,0,0,2,2,0,0,71,2,2,1,0,0,2,1,0,2329244,2021
04/09/2021,away,15580,231,FIU,9,True,11,8,3,win,11 - 8,5051287,458,1,0.2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,1,6,0,0,2329244,2021
04/10/2021,away,15580,231,FIU,9,True,5,4,1,win,5 - 4,5052755,458,1,2.0,0,1,1,0,2,1,0,9,7,0,0,0,0,0,0,0,1,1,0,0,39,4,1,1,0,0,2,1,0,2329244,2021
04/16/2021,home,15580,706,UTSA,9,True,6,2,4,win,6 - 2,5057738,458,1,1.0,0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,0,0,2329244,2021
04/17/2021,home,15580,706,UTSA,9,True,10,6,4,win,10 - 6,5058588,458,1,1.0,0,1,1,1,0,3,0,4,4,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,5,1,0,2329244,2021
04/18/2021,home,15580,706,UTSA,10,True,5,11,-6,loss,5 - 11,5060260,458,1,1.0,0,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,15,2,1,0,0,0,4,0,0,2329244,2021
04/20/2021,away,15580,27,App State,9,True,11,8,3,win,11 - 8,5062362,458,1,1.0,0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,1,5,0,0,2329244,2021
04/25/2021,home,15580,523,Old Dominion,9,True,8,3,5,win,8 - 3,5066572,458,1,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,2,1,0,2329244,2021
04/27/2021,away,15580,457,North Carolina,10,True,4,1,3,win,4 - 1,5068614,458,1,2.0,0,2,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,19,3,1,0,0,0,3,0,0,2329244,2021
05/01/2021,away,15580,523,Old Dominion,9,True,6,2,4,win,6 - 2,5071587,458,1,2.0,0,0,0,0,0,4,0,7,7,0,0,0,0,0,0,0,1,0,0,0,33,1,1,0,0,1,2,1,0,2329244,2021
05/07/2021,home,15580,388,Marshall,9,True,7,5,2,win,7 - 5,5074930,458,1,2.0,0,1,0,0,1,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,37,1,2,0,0,1,3,3,0,2329244,2021
05/14/2021,away,15580,574,Rice,9,True,9,6,3,win,9 - 6,5078033,458,1,3.1,0,0,0,0,1,2,0,11,10,0,0,0,0,0,0,0,2,0,0,0,34,2,6,0,0,1,3,2,0,2329244,2021
05/21/2021,home,15580,460,UNCW,9,True,6,5,1,win,6 - 5,5080659,458,1,4.1,0,3,2,2,1,4,0,16,15,0,0,0,1,1,0,0,2,0,0,0,67,6,2,1,0,0,2,0,0,2329244,2021
05/27/2021,home,15580,229,Fla. Atlantic,9,True,8,9,-1,loss,8 - 9,5081911,458,1,2.2,0,2,3,3,2,2,0,14,10,0,0,1,0,0,2,0,3,1,0,0,58,3,3,0,0,0,2,0,0,2329244,2021
06/04/2021,home,15580,392,Maryland,9,True,13,10,3,win,13 - 10,5082776,458,1,1.0,0,0,2,2,3,0,0,6,2,0,0,0,0,1,0,0,2,1,1,0,27,2,1,0,0,0,2,0,0,2329244,2021
