App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,0.0,0.0,2,1,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,02/02/2019,home,14781,2741,Howard Payne,9,True,10,9,1,win,1647144,2696,2125855,2019
1,0,4.0,0.0,4,1,1,0,3,0,15,15,0,0,0,1,0,0,0,0,0,0,0,42,3,5,1,0,0,2,1,02/03/2019,home,14781,2741,Howard Payne,9,True,6,5,1,win,1647181,2696,2125855,2019
1,0,2.0,0.0,2,1,1,1,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,02/10/2019,away,14781,2697,Hawaii Hilo,9,True,9,2,7,win,1647486,2696,2125855,2019
1,0,0.2,0.0,2,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,12,2,0,0,1,0,3,0,02/17/2019,home,14781,2697,Hawaii Hilo,9,True,2,3,-1,loss,1666207,2696,2125855,2019
1,0,1.2,0.0,5,3,2,2,0,0,12,10,0,0,0,0,1,0,0,0,0,0,0,46,1,3,0,0,0,2,0,03/02/2019,home,14781,30147,Fresno Pacific,9,True,2,8,-6,loss,1666806,2696,2125855,2019
1,0,2.2,0.0,1,1,1,3,2,0,13,9,1,0,1,0,1,1,0,0,0,0,0,0,2,4,0,0,0,5,1,03/09/2019,away,14781,30199,CUI,9,True,4,12,-8,loss,1667667,2696,2125855,2019
1,0,2.0,0.0,2,0,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,26,2,4,0,0,0,2,0,03/23/2019,home,14781,30123,Academy of Art,9,True,13,1,12,win,1655137,2696,2125855,2019
1,0,5.0,0.0,6,3,3,3,3,0,24,21,0,1,0,0,0,0,0,0,0,0,0,85,5,7,0,1,0,2,2,04/06/2019,home,14781,2697,Hawaii Hilo,9,True,4,7,-3,loss,1658172,2696,2125855,2019
1,0,0.0,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,04/20/2019,away,14781,30220,Biola,9,True,6,9,-3,loss,1661144,2696,2125855,2019
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,2,0,04/25/2019,home,14781,30175,Holy Names,9,True,6,0,6,win,1662070,2696,2125855,2019
