date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2014,away,11620,111,UC Riverside,9,True,5,8,-3,loss,5 - 8,587341,629,1,0.2,1,0,0,2,1,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1198763,2014
02/18/2014,home,11620,327,Kansas St.,9,True,7,6,1,win,7 - 6,587574,629,1,1.2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,6,0,1198763,2014
02/23/2014,away,11620,97,Cal St. Fullerton,9,True,1,5,-4,loss,1 - 5,588534,629,1,0.0,1,3,3,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1198763,2014
03/02/2014,home,11620,102,Sacramento St.,9,True,9,5,4,win,9 - 5,589825,629,1,0.2,2,1,1,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1198763,2014
03/18/2014,away,11620,630,San Jose St.,9,True,7,2,5,win,7 - 2,593542,629,1,2.0,1,0,0,0,2,0,8,7,0,0,0,0,0,1,0,0,0,0,0,27,3,1,0,0,0,2,0,1198763,2014
03/25/2014,home,11620,529,Oregon,9,True,8,4,4,win,8 - 4,595444,629,1,5.0,4,1,0,2,5,0,23,20,1,0,0,0,0,1,0,0,0,0,0,87,4,6,1,0,0,1,0,1198763,2014
03/30/2014,home,11620,627,San Diego,9,True,5,7,-2,loss,5 - 7,3268183,629,1,1.1,3,2,2,1,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,33,0,3,0,1,0,2,0,1198763,2014
04/02/2014,away,11620,102,Sacramento St.,9,True,4,8,-4,loss,4 - 8,597441,629,1,2.0,6,6,4,1,2,0,14,12,1,0,1,0,0,0,0,3,1,0,1,65,0,4,0,0,0,2,0,1198763,2014
04/06/2014,away,11620,370,LMU (CA),9,True,4,5,-1,loss,4 - 5,598670,629,1,2.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,17,4,2,0,0,0,3,0,1198763,2014
04/08/2014,home,11620,630,San Jose St.,9,True,3,4,-1,loss,3 - 4,599184,629,1,4.0,1,0,0,1,2,0,15,13,0,0,0,0,0,1,0,0,0,0,0,52,4,6,0,0,0,1,1,1198763,2014
04/10/2014,home,11620,534,Pacific,9,True,7,11,-4,loss,7 - 11,599730,629,1,1.2,2,3,2,0,1,0,7,6,0,0,1,1,0,0,0,1,0,1,0,24,0,3,0,0,0,2,1,1198763,2014
04/15/2014,home,11620,466,Nevada,9,True,7,0,7,win,7 - 0,601357,629,1,7.0,4,0,0,2,10,0,25,23,0,0,0,0,0,0,0,0,0,0,0,106,2,7,1,0,0,1,5,1198763,2014
04/22/2014,away,11620,466,Nevada,9,True,4,1,3,win,4 - 1,603386,629,1,2.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20,1,4,0,0,0,1,0,1198763,2014
04/26/2014,away,11620,551,Portland,9,True,7,0,7,win,7 - 0,604831,629,1,9.0,4,0,0,3,2,1,33,29,1,0,0,0,0,0,0,0,0,1,0,108,10,14,1,0,0,1,0,1198763,2014
05/04/2014,home,11620,631,Santa Clara,9,True,1,2,-1,loss,1 - 2,606602,629,1,5.2,5,2,2,3,3,0,26,21,1,0,0,0,0,0,0,0,0,2,0,97,6,7,0,1,0,1,1,1198763,2014
05/11/2014,away,11620,610,Saint Mary's (CA),9,True,5,4,1,win,5 - 4,607679,629,1,5.1,6,4,4,3,0,0,24,21,3,0,0,0,0,0,0,0,0,0,0,87,4,11,1,0,0,1,0,1198763,2014
05/19/2014,home,11620,107,California,9,True,4,12,-8,loss,4 - 12,608461,629,1,4.0,8,5,5,2,2,0,22,18,2,0,0,1,0,1,0,0,0,1,0,81,4,5,0,1,0,1,0,1198763,2014
