date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,386,Marist,9,True,4,3,1,win,4 - 3,292429,173,0,0,1.0,0.0,0,0,0,1,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,5,0,1767728,2016
02/23/2016,away,12360,749,Wake Forest,9,True,4,7,-3,loss,4 - 7,293395,173,0,0,0.1,0.0,2,1,1,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,0,1767728,2016
03/01/2016,away,12360,193,Duke,9,True,2,9,-7,loss,2 - 9,294752,173,0,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,7,0,1767728,2016
03/09/2016,home,12360,317,James Madison,9,True,6,7,-1,loss,6 - 7,296523,173,0,0,0.1,0.0,0,2,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,6,0,1767728,2016
03/13/2016,home,12360,572,Rhode Island,9,True,4,13,-9,loss,4 - 13,297899,173,0,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,4,1,1767728,2016
03/16/2016,away,12360,648,South Carolina,9,True,2,15,-13,loss,2 - 15,298446,173,0,0,0.2,0.0,2,3,3,1,0,0,7,4,1,0,0,0,1,2,0,0,0,0,0,16,0,2,0,0,0,5,0,1767728,2016
03/18/2016,home,12360,244,Furman,9,True,15,4,11,win,15 - 4,298652,173,0,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,2,0,1767728,2016
03/23/2016,home,12360,310,Iona,9,True,9,1,8,win,9 - 1,300246,173,0,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,2,0,1767728,2016
03/26/2016,home,12360,400,Massachusetts,9,True,1,7,-6,loss,1 - 7,301330,173,0,0,2.2,0.0,3,0,0,0,4,0,11,10,0,0,0,0,0,0,0,1,0,1,0,40,3,1,0,0,0,2,1,1767728,2016
03/29/2016,away,12360,457,North Carolina,9,True,2,10,-8,loss,2 - 10,301736,173,0,0,1.0,0.0,1,0,0,1,1,0,6,3,0,0,0,0,0,1,0,3,3,0,1,18,1,1,0,0,0,8,1,1767728,2016
04/12/2016,home,12360,193,Duke,9,True,3,13,-10,loss,3 - 13,305356,173,0,0,1.0,0.0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,5,0,1767728,2016
04/26/2016,home,12360,792,Winthrop,9,True,6,15,-9,loss,6 - 15,309558,173,0,1,3.0,0.0,4,4,3,3,2,0,14,10,0,0,0,0,2,0,0,0,0,1,0,60,1,3,0,0,0,1,2,1767728,2016
05/01/2016,away,12360,609,Saint Louis,9,True,2,12,-10,loss,2 - 12,311012,173,0,0,0.1,0.0,2,3,2,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0,0,5,0,1767728,2016
05/28/2016,home,12360,572,Rhode Island,9,True,2,15,-13,loss,2 - 15,314432,173,0,0,1.0,0.0,1,2,2,1,2,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1767728,2016
