date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,47,Ball St.,9,True,5,1,4,win,5 - 1,292636,30024,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,19,0,2,0,0,0,2,0,1530878,2016
02/20/2016,home,12360,528,Oregon St.,9,True,12,9,3,win,12 - 9,293018,30024,0,0,2.1,0.0,4,1,1,1,2,0,12,11,1,0,0,0,0,0,0,1,0,0,0,40,3,2,0,0,0,4,2,1530878,2016
02/24/2016,home,12360,629,San Francisco,9,True,8,4,4,win,8 - 4,293489,30024,0,0,2.0,0.0,1,0,0,0,3,0,8,7,0,0,0,0,0,1,0,0,0,0,0,35,1,2,0,0,0,5,0,1530878,2016
02/28/2016,home,12360,606,Saint Joseph's,9,True,5,6,-1,loss,5 - 6,294526,30024,0,0,5.2,0.0,1,1,1,3,8,0,22,19,1,0,0,0,1,0,0,3,0,0,0,88,6,4,0,0,0,2,2,1530878,2016
03/03/2016,away,12360,754,Washington St.,9,True,8,0,8,win,8 - 0,294941,30024,0,0,2.0,0.0,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,31,3,1,0,0,0,2,0,1530878,2016
03/05/2016,away,12360,754,Washington St.,11,True,10,9,1,win,10 - 9,295305,30024,0,0,3.0,0.0,0,0,0,1,3,0,12,10,0,0,0,0,0,0,0,0,0,0,0,48,2,4,0,0,0,4,2,1530878,2016
03/11/2016,home,12360,551,Portland,9,True,6,4,2,win,6 - 4,296853,30024,0,1,5.0,0.0,4,3,3,3,3,0,22,18,2,0,0,0,1,1,0,0,0,0,0,86,5,6,1,0,0,1,1,1530878,2016
03/18/2016,home,12360,428,Minnesota,9,True,5,13,-8,loss,5 - 13,298671,30024,0,1,4.0,0.0,7,5,5,1,1,0,20,19,2,0,0,0,0,0,0,0,0,0,0,81,8,3,0,1,0,1,0,1530878,2016
03/24/2016,away,12360,1104,Grand Canyon,11,True,1,2,-1,loss,1 - 2,300404,30024,0,1,6.1,0.0,6,1,1,3,8,0,26,23,2,2,0,0,0,0,0,0,0,0,0,101,2,7,0,0,0,1,3,1530878,2016
04/01/2016,home,12360,494,North Dakota,9,True,7,13,-6,loss,7 - 13,302283,30024,0,1,4.2,0.0,7,5,5,3,3,0,23,19,4,0,0,1,0,0,0,0,0,1,0,74,6,3,0,0,0,1,1,1530878,2016
04/08/2016,home,12360,502,Northern Colo.,9,True,4,2,2,win,4 - 2,303993,30024,0,1,5.0,0.0,3,2,2,3,3,0,21,16,0,0,0,1,1,1,0,0,0,1,0,77,2,9,0,0,0,1,0,1530878,2016
04/15/2016,away,12360,472,New Mexico St.,9,True,4,7,-3,loss,4 - 7,306029,30024,0,1,5.0,0.0,8,6,3,2,7,0,28,23,1,0,0,0,2,2,0,0,0,0,1,96,5,3,0,1,0,1,2,1530878,2016
04/22/2016,home,12360,1356,Seattle U,9,True,9,8,1,win,9 - 8,308095,30024,0,1,3.2,0.0,4,2,2,2,3,0,18,15,1,0,0,0,0,1,0,0,0,0,0,76,3,5,0,0,0,1,2,1530878,2016
04/29/2016,home,12360,94,CSU Bakersfield,9,True,7,4,3,win,7 - 4,310009,30024,0,1,2.0,0.0,3,4,4,2,2,0,11,9,0,1,0,1,0,0,0,0,0,0,0,64,1,3,0,0,0,1,0,1530878,2016
05/06/2016,away,12360,102,Sacramento St.,9,True,0,8,-8,loss,0 - 8,311633,30024,0,1,6.0,0.0,7,6,6,2,4,0,26,22,4,0,0,0,2,1,0,0,0,0,1,84,4,8,0,1,0,1,1,1530878,2016
05/14/2016,home,12360,536,UTRGV,13,True,3,2,1,win,3 - 2,313115,30024,0,1,7.1,0.0,7,2,2,2,2,0,27,25,1,0,0,0,0,0,0,0,0,0,0,87,4,12,0,0,0,1,1,1530878,2016
05/20/2016,away,12360,136,Chicago St.,9,True,9,4,5,win,9 - 4,313827,30024,0,1,5.0,0.0,6,4,4,4,5,0,23,18,3,0,1,0,1,0,0,0,0,0,1,105,4,4,1,0,0,1,2,1530878,2016
05/27/2016,home,12360,1356,Seattle U,9,True,13,8,5,win,13 - 8,314376,30024,0,1,2.2,0.0,5,6,6,4,0,0,16,12,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,1530878,2016
