date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,521,Oklahoma St.,9,True,3,2,1,win,3 - 2,292434,702,0,1,6.0,0.0,4,1,0,2,4,0,24,21,0,0,1,0,0,0,0,0,0,1,0,0,9,4,1,0,0,1,1,1658139,2016
02/26/2016,away,12360,366,Louisiana Tech,9,True,3,8,-5,loss,3 - 8,293573,702,0,1,5.2,0.0,7,4,2,1,5,0,26,24,1,0,1,0,0,0,0,0,0,0,1,103,5,7,0,1,0,1,1,1658139,2016
03/04/2016,home,12360,26172,A&M-Corpus Christi,9,True,6,2,4,win,6 - 2,294995,702,0,1,6.2,0.0,6,2,2,1,5,0,27,25,3,1,0,0,0,1,0,0,0,0,0,110,10,4,1,0,0,1,2,1658139,2016
03/12/2016,home,12360,30,Arkansas St.,9,True,11,8,3,win,11 - 8,297633,702,0,1,6.0,0.0,9,4,0,2,6,0,31,26,0,0,0,0,1,1,0,0,0,0,2,100,3,8,1,0,0,1,3,1658139,2016
03/19/2016,away,12360,646,South Alabama,9,True,3,4,-1,loss,3 - 4,299480,702,0,1,7.2,0.0,6,4,3,3,9,0,32,27,1,0,0,0,0,0,0,0,0,2,0,107,7,6,0,1,0,1,2,1658139,2016
04/16/2016,home,12360,253,Ga. Southern,9,True,6,10,-4,loss,6 - 10,306931,702,0,1,5.0,0.0,4,0,0,2,3,0,18,16,1,0,0,0,0,0,0,0,0,0,0,55,6,3,0,0,0,1,0,1658139,2016
04/23/2016,away,12360,716,Troy,9,True,18,5,13,win,18 - 5,308975,702,0,1,6.0,0.0,6,3,2,1,4,0,24,23,2,0,0,0,0,0,0,0,0,0,0,77,8,5,1,0,0,1,3,1658139,2016
04/30/2016,home,12360,671,Louisiana,9,True,4,6,-2,loss,4 - 6,310868,702,0,1,6.2,0.0,10,5,5,0,1,0,29,28,2,0,1,0,0,0,0,0,0,1,0,94,8,10,0,1,0,1,0,1658139,2016
05/07/2016,away,12360,32,Little Rock,9,True,21,8,13,win,21 - 8,311903,702,0,1,7.0,0.0,10,4,4,2,3,0,33,30,0,0,0,2,0,1,0,0,0,0,0,101,9,8,1,0,0,1,0,1658139,2016
05/14/2016,away,12360,27,App State,10,True,8,3,5,win,8 - 3,313193,702,0,1,6.0,0.0,5,1,1,1,6,0,22,21,2,0,0,1,0,0,0,0,0,0,0,107,3,7,0,0,0,1,1,1658139,2016
05/20/2016,home,12360,670,Texas St.,9,True,9,4,5,win,9 - 4,313774,702,0,1,7.0,0.0,8,4,4,1,2,0,29,28,3,0,0,0,3,0,0,0,0,0,0,103,6,12,1,0,0,1,1,1658139,2016
05/26/2016,home,12360,253,Ga. Southern,9,True,0,6,-6,loss,0 - 6,314310,702,0,1,2.2,0.0,1,1,1,0,3,0,10,8,0,0,0,0,0,0,0,0,0,2,0,29,3,2,0,1,0,1,1,1658139,2016
