App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,2.1,0.0,3,5,3,2,0,0,15,11,1,0,0,0,0,2,0,0,0,0,0,45,2,5,0,1,0,1,0,0,02/19/2024,away,16580,646,South Alabama,9,True,0,11,-11,loss,4526269,661,2658173,2024,2
1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,4,1,0,02/24/2024,home,16580,204,Eastern Mich.,9,True,4,7,-3,loss,4527098,661,2658173,2024,2
1,0,2.1,0.0,0,0,0,1,3,0,7,6,0,0,0,0,0,0,0,2,0,0,0,27,2,1,0,0,0,10,0,0,02/27/2024,home,16580,47,Ball St.,9,True,4,10,-6,loss,4527578,661,2658173,2024,2
1,0,1.2,0.0,2,0,0,0,4,0,7,7,1,0,0,0,0,0,0,2,0,0,0,29,1,0,0,0,1,6,1,0,03/01/2024,home,16580,620,St. Thomas (MN),9,True,14,11,3,win,4527958,661,2658173,2024,2
1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,0,0,4,1,0,03/03/2024,home,16580,620,St. Thomas (MN),9,True,6,7,-1,loss,4528669,661,2658173,2024,2
1,0,2.0,0.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,33,2,1,0,0,0,4,0,0,03/06/2024,away,16580,694,Tennessee,9,True,1,2,-1,loss,4529013,661,2658173,2024,2
1,0,1.0,0.0,2,1,1,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,1,6,0,0,03/10/2024,away,16580,52,Bellarmine,9,True,9,7,2,win,4530218,661,2658173,2024,2
1,0,1.0,0.0,1,0,0,0,3,0,4,4,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4,0,0,03/11/2024,away,16580,52,Bellarmine,9,True,8,4,4,win,4529875,661,2658173,2024,2
1,0,1.0,0.0,0,0,0,2,3,0,5,3,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,1,8,0,0,03/12/2024,away,16580,419,Middle Tenn.,9,True,12,9,3,win,4530320,661,2658173,2024,2
1,0,1.0,0.0,2,2,1,1,0,0,6,5,0,0,0,0,0,0,0,2,0,0,0,23,2,1,0,1,0,3,0,0,03/15/2024,away,16580,301,Illinois,9,True,1,2,-1,loss,4492218,661,2658173,2024,2
1,0,1.0,0.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,2,0,03/24/2024,home,16580,692,Tennessee Tech,9,True,8,1,7,win,4533181,661,2658173,2024,2
1,0,1.0,0.0,2,2,2,0,2,0,5,4,0,0,0,1,0,0,0,2,2,0,1,25,0,1,0,0,0,4,1,0,03/28/2024,away,16580,444,Morehead St.,9,True,10,11,-1,loss,4533760,661,2658173,2024,2
1,0,0.1,0.0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,3,1,0,0,10,0,0,0,0,1,5,0,0,03/29/2024,away,16580,444,Morehead St.,9,True,8,7,1,win,4533997,661,2658173,2024,2
1,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,5,1,0,04/02/2024,away,16580,454,Murray St.,9,True,10,5,5,win,4534877,661,2658173,2024,2
1,0,0.1,0.0,2,2,2,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,20,0,1,0,0,0,3,0,0,04/13/2024,away,16580,654,Southeast Mo. St.,9,True,12,6,6,win,4537303,661,2658173,2024,2
