date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/27/2021,away,15580,165,Coppin St.,9,True,10,1,9,win,10 - 1,5013055,352,1,1,4.0,0.0,1,0,0,2,8,0,16,13,0,0,0,0,0,1,0,0,0,0,0,79,1,2,1,0,0,1,4,0,1984649,2021
03/07/2021,home,15580,249,George Washington,9,True,3,4,-1,loss,3 - 4,5048301,352,1,1,5.0,0.0,5,3,2,2,6,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,2,0,1984649,2021
03/13/2021,home,15580,83,Bucknell,9,True,3,4,-1,loss,3 - 4,5024046,352,1,1,7.0,0.0,2,1,1,0,10,0,24,23,0,0,0,0,0,1,0,0,0,0,0,99,6,5,0,1,0,1,5,0,1984649,2021
03/20/2021,home,15580,180,Delaware,9,True,0,5,-5,loss,0 - 5,5033817,352,1,1,6.0,0.0,4,4,1,0,5,0,22,20,0,0,0,0,0,0,0,0,0,0,2,75,7,4,0,1,0,1,4,0,1984649,2021
03/27/2021,away,15580,342,Lafayette,9,True,8,3,5,win,8 - 3,5044295,352,1,1,4.2,0.0,5,3,3,4,3,0,23,18,1,0,0,0,0,0,0,0,0,0,1,0,6,5,1,0,0,1,1,0,1984649,2021
04/03/2021,away,15580,726,Navy,9,True,3,4,-1,loss,3 - 4,5046496,352,1,1,6.0,0.0,5,2,2,2,5,0,27,23,1,0,0,0,2,2,0,0,0,0,0,91,6,7,0,0,0,1,1,0,1984649,2021
04/10/2021,away,15580,83,Bucknell,9,True,9,8,1,win,9 - 8,5053118,352,1,1,4.2,0.0,6,1,1,1,5,0,22,19,2,0,0,0,1,2,0,0,0,0,0,0,4,4,0,0,0,1,2,0,1984649,2021
04/17/2021,home,15580,725,Army West Point,9,True,2,6,-4,loss,2 - 6,5058845,352,1,1,6.0,0.0,8,5,4,0,3,0,29,25,1,0,0,1,0,3,0,0,0,1,0,90,8,6,0,1,0,1,0,0,1984649,2021
04/25/2021,away,15580,83,Bucknell,9,True,4,14,-10,loss,4 - 14,5067642,352,1,1,2.1,0.0,4,8,2,4,1,0,18,12,2,0,0,0,2,1,0,0,0,1,0,0,4,0,0,1,0,1,1,0,1984649,2021
05/01/2021,home,15580,726,Navy,9,True,8,4,4,win,8 - 4,5070991,352,1,0,5.1,0.0,2,0,0,0,5,0,20,19,0,0,0,0,0,1,0,2,0,0,0,76,11,0,1,0,0,2,2,0,1984649,2021
05/09/2021,away,15580,285,Holy Cross,9,True,4,1,3,win,4 - 1,5076260,352,1,1,5.0,0.0,7,1,1,3,6,0,25,22,0,0,0,0,1,0,0,0,0,0,0,106,5,4,0,0,0,1,0,0,1984649,2021
05/15/2021,home,15580,726,Navy,10,True,1,3,-2,loss,1 - 3,5078738,352,1,1,6.1,0.0,6,1,1,4,4,0,28,24,1,0,0,1,0,0,0,0,0,0,0,100,11,3,0,0,0,1,3,0,1984649,2021
05/27/2021,home,15580,725,Army West Point,9,True,3,1,2,win,3 - 1,5081992,352,1,1,8.0,0.0,5,1,0,2,4,0,35,31,0,0,0,0,0,1,0,0,0,1,0,133,13,7,1,0,0,1,1,0,1984649,2021
