App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,5.0,0.0,3,1,1,2,5,0,20,18,1,0,0,1,0,0,0,0,0,0,0,83,2,8,1,0,0,1,0,0,02/20/2021,home,15580,817,Youngstown St.,9,True,8,2,6,win,2016353,716,2473024,2021
1,1,6.2,0.0,3,1,0,3,10,0,24,21,0,0,0,0,0,0,0,0,0,0,0,101,4,3,1,0,0,1,6,0,02/27/2021,home,15580,316,Jacksonville,9,True,8,1,7,win,2016861,716,2473024,2021
1,1,4.0,0.0,4,7,7,6,4,0,22,14,0,0,0,1,0,1,0,0,0,1,0,92,3,4,0,1,0,1,1,0,03/06/2021,away,15580,655,Southeastern La.,9,True,1,7,-6,loss,2017409,716,2473024,2021
1,1,5.1,0.0,8,3,3,1,7,0,24,22,3,2,0,0,0,1,0,0,0,0,0,95,3,4,0,0,0,1,4,0,03/13/2021,home,15580,718,Tulane,9,True,12,3,9,win,2018063,716,2473024,2021
1,1,5.2,0.0,8,4,2,3,4,0,29,24,2,0,0,1,0,2,0,0,0,0,0,103,3,8,1,0,0,1,1,0,03/20/2021,home,15580,253,Ga. Southern,9,True,11,8,3,win,2018728,716,2473024,2021
1,1,6.0,0.0,5,1,1,3,5,0,24,20,1,0,0,1,0,0,0,0,0,1,0,92,5,5,1,0,0,1,0,1,03/27/2021,home,15580,128,UCF,9,True,2,1,1,win,2019424,716,2473024,2021
1,1,5.0,0.0,5,6,6,4,3,0,26,17,2,0,0,0,2,2,1,0,0,2,1,86,6,6,0,1,0,1,1,0,04/03/2021,away,15580,646,South Alabama,9,True,0,8,-8,loss,2020066,716,2473024,2021
1,1,6.0,0.0,6,3,3,2,5,0,25,23,1,0,0,1,0,0,0,0,0,0,0,97,3,9,0,1,0,1,1,0,04/10/2021,home,15580,670,Texas St.,9,True,1,3,-2,loss,2020836,716,2473024,2021
1,1,7.0,0.0,2,0,0,1,5,0,24,23,0,0,0,0,1,0,0,0,0,0,0,95,7,9,1,0,0,1,3,0,04/16/2021,away,15580,254,Georgia St.,9,True,4,0,4,win,2021192,716,2473024,2021
1,1,7.1,0.0,3,0,0,2,7,0,27,25,0,0,0,0,0,0,0,0,0,0,0,120,8,7,1,0,0,1,4,0,04/23/2021,home,15580,27,App State,9,True,2,0,2,win,2021978,716,2473024,2021
1,1,6.1,0.0,6,3,3,2,9,0,27,23,0,0,0,1,0,0,0,0,0,1,1,98,5,5,0,1,0,1,1,0,04/30/2021,away,15580,234,Florida St.,9,True,2,3,-1,loss,2022500,716,2473024,2021
1,1,6.0,0.0,7,7,7,2,3,0,28,25,0,1,0,2,0,1,0,0,0,0,0,86,6,9,1,0,0,1,2,0,05/07/2021,away,15580,149,Coastal Carolina,9,True,9,7,2,win,2023084,716,2473024,2021
1,1,6.0,0.0,7,4,4,1,10,0,26,24,0,0,1,2,1,1,0,0,0,0,0,112,2,5,1,0,0,1,4,0,05/14/2021,home,15580,30,Arkansas St.,9,True,12,4,8,win,2023632,716,2473024,2021
1,1,6.0,0.0,4,3,0,3,5,0,27,24,2,0,0,0,0,0,0,0,0,0,0,102,7,5,1,0,0,1,1,0,05/20/2021,away,15580,671,Louisiana,9,True,6,5,1,win,2023859,716,2473024,2021
1,1,0.2,0.0,6,6,6,1,1,0,10,8,3,0,0,0,0,1,0,0,0,0,0,39,0,1,0,1,0,1,0,0,05/28/2021,neutral,15580,702,UT Arlington,9,True,5,11,-6,loss,2080666,716,2473024,2021
