date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,754,Washington St.,9,True,6,3,3,win,6 - 3,4708015,610,1,0.2,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,3,1,0,0,16,1,0,0,0,1,3,0,1978768,2019
02/23/2019,away,14781,529,Oregon,9,True,4,5,-1,loss,4 - 5,4714111,610,1,3.2,0,0,0,0,0,4,0,11,11,0,0,0,0,0,0,0,3,1,0,0,0,3,4,0,0,0,3,1,1978768,2019
03/03/2019,home,14781,107,California,9,True,3,9,-6,loss,3 - 9,4722127,610,1,4.0,0,4,1,1,1,4,0,18,16,1,0,0,0,1,1,0,0,0,0,0,55,4,4,0,0,0,3,3,1978768,2019
03/09/2019,away,14781,30024,Utah Valley,9,True,8,3,5,win,8 - 3,4728279,610,1,0.2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,3,0,1978768,2019
03/10/2019,away,14781,30024,Utah Valley,9,True,10,1,9,win,10 - 1,4729672,610,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,3,0,1978768,2019
03/15/2019,home,14781,534,Pacific,9,True,5,3,2,win,5 - 3,4735912,610,1,2.0,0,1,0,0,1,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,28,3,1,0,0,1,2,1,1978768,2019
03/17/2019,home,14781,534,Pacific,9,True,12,7,5,win,12 - 7,4739271,610,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,6,0,1978768,2019
03/19/2019,away,14781,466,Nevada,9,True,5,6,-1,loss,5 - 6,4741902,610,1,1.0,0,1,0,0,0,1,0,5,3,0,0,0,0,0,1,0,3,3,1,0,0,1,1,0,0,0,3,0,1978768,2019
03/24/2019,away,14781,90,Cal Poly,9,True,8,2,6,win,8 - 2,4747229,610,1,3.0,0,1,0,0,2,5,0,12,10,0,0,0,0,0,0,0,0,0,0,0,48,1,2,0,0,1,2,1,1978768,2019
03/30/2019,away,14781,77,BYU,9,True,3,5,-2,loss,3 - 5,4757264,610,1,2.2,0,5,3,2,1,2,0,14,13,1,0,0,0,0,0,0,1,0,0,0,48,2,4,0,0,0,2,1,1978768,2019
04/05/2019,home,14781,551,Portland,9,True,4,2,2,win,4 - 2,4759404,610,1,2.0,0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,21,3,2,0,0,1,2,1,1978768,2019
04/09/2019,home,14781,466,Nevada,12,True,6,5,1,win,6 - 5,4764476,610,1,2.0,0,0,0,0,0,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,4,3,1978768,2019
04/12/2019,away,14781,629,San Francisco,9,True,0,2,-2,loss,0 - 2,4767339,610,1,1.0,0,4,2,2,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,0,2,0,1978768,2019
04/14/2019,away,14781,629,San Francisco,12,True,9,10,-1,loss,9 - 10,4770370,610,1,1.1,0,7,5,5,0,1,0,11,11,1,0,0,0,1,0,0,0,0,0,0,44,2,1,0,0,0,3,1,1978768,2019
04/20/2019,home,14781,370,LMU (CA),9,True,6,4,2,win,6 - 4,4776551,610,1,1.0,0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,3,0,1978768,2019
04/27/2019,home,14781,627,San Diego,9,True,6,3,3,win,6 - 3,4782395,610,1,1.2,0,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,2,0,0,0,32,2,2,0,0,1,2,0,1978768,2019
05/05/2019,away,14781,260,Gonzaga,9,True,17,3,14,win,17 - 3,4788174,610,1,1.0,0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,25,1,2,0,0,0,3,0,1978768,2019
05/07/2019,away,14781,104,UC Santa Barbara,9,True,3,6,-3,loss,3 - 6,4789017,610,1,0.2,0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,6,1,1978768,2019
05/12/2019,home,14781,631,Santa Clara,9,True,9,4,5,win,9 - 4,4791150,610,1,1.0,0,2,2,2,0,3,0,5,5,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,1978768,2019
05/18/2019,away,14781,541,Pepperdine,9,True,7,5,2,win,7 - 5,4792542,610,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,2,0,0,1,3,0,1978768,2019
05/19/2019,away,14781,541,Pepperdine,9,True,4,0,4,win,4 - 0,4792724,610,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,2,0,1978768,2019
05/24/2019,home,14781,370,LMU (CA),9,True,2,3,-1,loss,2 - 3,4795054,610,1,2.0,0,3,0,0,0,2,0,10,6,0,0,0,0,1,3,0,2,1,0,1,37,1,2,0,0,0,2,1,1978768,2019
