date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,457,North Carolina,9,True,0,4,-4,loss,0 - 4,292444,110,0,0,0.2,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,5,0,1526033,2016
02/27/2016,away,12360,90,Cal Poly,9,True,19,0,19,win,19 - 0,293824,110,0,0,2.0,0.0,1,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,2,1,1526033,2016
03/01/2016,away,12360,104,UC Santa Barbara,9,True,6,11,-5,loss,6 - 11,294751,110,0,0,2.2,0.0,1,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,5,1,1526033,2016
03/05/2016,home,12360,522,Oklahoma,9,True,4,2,2,win,4 - 2,295261,110,0,0,1.0,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1,0,0,4,0,1526033,2016
03/06/2016,home,12360,657,Southern California,14,True,5,3,2,win,5 - 3,296117,110,0,0,0.2,0.0,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,3,0,1526033,2016
03/08/2016,away,12360,101,CSUN,9,True,12,20,-8,loss,12 - 20,296299,110,0,0,1.0,0.0,3,1,1,0,2,0,6,5,0,0,0,1,0,1,0,0,0,0,0,16,0,0,0,0,0,5,0,1526033,2016
03/20/2016,home,12360,754,Washington St.,9,True,11,2,9,win,11 - 2,299581,110,0,0,2.0,0.0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,2,0,1526033,2016
03/29/2016,home,12360,97,Cal St. Fullerton,9,True,7,14,-7,loss,7 - 14,301754,110,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,6,0,1526033,2016
04/05/2016,home,12360,101,CSUN,9,True,1,4,-3,loss,1 - 4,303535,110,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,5,0,1526033,2016
04/08/2016,home,12360,674,Stanford,9,True,6,5,1,win,6 - 5,303988,110,0,0,2.1,0.0,0,0,0,0,0,0,8,6,0,0,0,0,0,1,0,2,0,1,0,22,4,3,1,0,0,4,0,1526033,2016
