date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2021,away,15580,610,Saint Mary's (CA),9,True,0,2,-2,loss,0 - 2,5004940,30024,1,5.0,0,3,2,2,1,3,0,20,17,0,0,0,0,0,1,0,0,0,0,1,64,2,10,0,1,0,1,1,0,2131009,2021
03/07/2021,away,15580,90,Cal Poly,9,True,0,6,-6,loss,0 - 6,5018533,30024,1,3.0,0,7,3,3,3,1,0,17,13,0,0,0,1,0,0,0,0,0,0,1,65,1,5,0,1,0,1,1,0,2131009,2021
03/14/2021,away,15580,551,Portland,9,True,1,5,-4,loss,1 - 5,5025583,30024,1,6.2,0,5,4,2,1,9,0,27,25,3,0,0,0,1,1,0,0,0,0,0,0,2,8,0,1,0,1,1,0,2131009,2021
03/21/2021,home,15580,102,Sacramento St.,9,True,7,11,-4,loss,7 - 11,5033475,30024,1,6.2,0,6,4,4,1,7,0,28,25,1,0,0,1,0,1,0,0,0,0,1,99,8,6,0,0,0,1,4,0,2131009,2021
03/28/2021,away,15580,502,Northern Colo.,9,True,7,6,1,win,7 - 6,5040492,30024,1,5.0,0,7,4,3,4,9,0,27,21,0,0,0,1,1,1,0,0,0,1,0,105,3,3,1,0,0,1,1,0,2131009,2021
04/03/2021,home,15580,1104,Grand Canyon,9,True,2,7,-5,loss,2 - 7,5046020,30024,1,4.0,0,7,5,5,1,5,0,18,17,2,0,0,2,0,0,0,0,0,0,0,70,1,4,0,1,0,1,0,1,2131009,2021
04/11/2021,away,15580,536,UTRGV,10,True,2,6,-4,loss,2 - 6,5053580,30024,1,6.0,0,4,2,1,2,7,0,25,23,0,0,0,1,1,0,0,0,0,0,0,103,5,6,0,0,0,1,1,0,2131009,2021
04/18/2021,home,15580,1395,Tarleton St.,9,True,8,4,4,win,8 - 4,5060318,30024,1,5.0,0,5,4,3,4,4,0,23,18,2,0,0,1,0,1,0,0,0,0,0,103,5,4,1,0,0,1,2,0,2131009,2021
04/25/2021,away,15580,30135,California Baptist,9,True,2,6,-4,loss,2 - 6,5066795,30024,1,5.0,0,7,4,4,3,6,0,25,22,2,0,0,1,0,0,0,0,0,0,0,86,4,5,0,1,0,1,1,0,2131009,2021
05/01/2021,away,15580,30095,Utah Tech,9,True,9,10,-1,loss,9 - 10,5071279,30024,1,2.2,0,7,7,4,3,0,0,18,14,3,0,0,0,0,0,0,0,0,1,0,74,1,6,0,0,0,1,0,0,2131009,2021
05/08/2021,home,15580,472,New Mexico St.,9,True,4,2,2,win,4 - 2,5075478,30024,1,7.0,1,7,2,2,3,6,0,31,28,1,0,0,1,0,0,0,0,0,0,0,115,8,7,1,0,0,1,1,0,2131009,2021
05/15/2021,away,15580,473,New Mexico,9,True,2,16,-14,loss,2 - 16,5078997,30024,1,3.1,0,6,5,5,2,1,0,16,14,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,1,0,1,0,0,2131009,2021
05/21/2021,away,15580,1356,Seattle U,9,True,3,5,-2,loss,3 - 5,5080438,30024,1,4.1,0,5,5,5,3,3,0,22,17,1,0,0,0,1,1,0,0,0,0,1,83,4,6,0,1,0,1,1,0,2131009,2021
05/26/2021,home,15580,536,UTRGV,9,True,4,5,-1,loss,4 - 5,5081701,30024,1,7.1,0,7,2,2,1,4,0,29,27,2,1,0,0,1,0,0,0,0,1,0,101,8,9,0,0,0,1,0,0,2131009,2021
