App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,2.2,0.0,1,2,0,5,2,0,14,9,0,0,0,0,0,0,0,0,0,0,0,58,2,4,0,0,0,2,1,0,02/27/2022,home,15860,511,Norwich,9,True,6,8,-2,loss,2188869,12884,2678844,2022
1,1,3.1,0.0,4,1,1,2,3,0,14,12,0,0,0,0,0,0,0,0,0,0,0,60,3,2,0,0,0,1,1,0,03/05/2022,home,15860,30083,Cobleskill St.,9,True,12,2,10,win,2170530,12884,2678844,2022
1,0,1.0,0.0,2,4,4,4,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,1,0,2,0,0,03/20/2022,home,15860,451,CMSV,9,True,6,8,-2,loss,2263925,12884,2678844,2022
1,1,5.2,0.0,4,1,1,6,6,0,25,19,0,0,0,0,0,0,0,0,0,0,0,108,4,5,0,1,0,1,1,0,03/26/2022,home,15860,397,Marywood,9,True,0,7,-7,loss,2175043,12884,2678844,2022
1,1,2.1,0.0,5,4,3,4,1,0,16,10,1,0,0,0,0,1,0,0,0,0,1,56,2,2,0,1,0,1,0,0,04/02/2022,away,15860,1254,Neumann,9,True,2,6,-4,loss,2176519,12884,2678844,2022
1,1,4.1,0.0,2,5,5,4,5,0,23,14,0,0,0,1,1,4,0,0,0,1,0,99,2,5,0,1,0,1,1,0,04/11/2022,away,15860,12399,Gwynedd Mercy,9,True,2,8,-6,loss,2178009,12884,2678844,2022
1,1,4.0,0.0,2,0,0,2,5,0,16,14,0,0,0,0,0,0,0,0,0,0,0,60,5,2,0,0,0,1,3,0,04/18/2022,home,15860,15882,Rosemont,9,True,6,2,4,win,2179991,12884,2678844,2022
1,1,4.1,0.0,3,2,1,4,2,0,22,16,1,0,0,0,1,1,0,0,0,0,1,95,7,4,0,0,0,1,0,0,04/23/2022,home,15860,303,Immaculata,9,True,3,2,1,win,2180959,12884,2678844,2022
1,1,1.0,0.0,7,9,7,3,1,0,15,10,2,0,1,0,2,2,0,0,0,0,0,55,2,0,0,1,0,1,1,0,04/29/2022,home,15860,394,Marymount (VA),9,True,8,13,-5,loss,2182026,12884,2678844,2022
1,1,3.0,0.0,4,7,7,6,2,0,20,12,0,0,0,1,0,2,0,0,0,0,0,70,2,4,0,1,0,1,1,0,05/08/2022,away,15860,88,Cabrini,9,True,3,8,-5,loss,2183460,12884,2678844,2022
