App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,2,1,1,0,0,0,5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,5,0,03/09/2015,neutral,12080,496,North Park,9,True,6,4,2,win,408733,807,1662933,2015
0,0,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,03/10/2015,neutral,12080,1315,Pitt.-Bradford,9,True,10,3,7,win,408978,807,1662933,2015
0,0,1.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,03/12/2015,neutral,12080,582,Rockford,9,True,7,3,4,win,409416,807,1662933,2015
0,0,2.0,4,2,2,1,3,0,10,9,0,0,1,2,0,0,0,0,0,0,0,40,0,2,0,0,0,2,2,03/14/2015,neutral,12080,1332,Dominican (IL),10,True,6,4,2,win,409993,807,1662933,2015
0,0,1.0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,03/15/2015,neutral,12080,475,SUNY New Paltz,9,True,4,1,3,win,410456,807,1662933,2015
0,0,2.0,2,1,1,0,2,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,03/17/2015,neutral,12080,401,UMass Boston,9,True,11,6,5,win,410996,807,1662933,2015
0,0,2.0,1,1,1,0,3,0,7,7,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,1,03/19/2015,neutral,12080,27892,Farmingdale St.,9,True,10,6,4,win,411263,807,1662933,2015
0,0,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,03/25/2015,home,12080,455,Muskingum,9,True,16,4,12,win,412891,807,1662933,2015
0,0,2.0,2,0,0,1,2,0,9,7,0,0,0,0,0,0,0,0,0,1,0,38,3,1,1,0,0,2,0,03/29/2015,neutral,12080,19,Allegheny,9,True,3,2,1,win,414285,807,1662933,2015
0,0,0.1,2,1,1,0,1,0,3,3,1,0,0,0,0,0,0,2,2,0,0,12,0,0,0,0,0,3,0,03/30/2015,neutral,12080,19,Allegheny,9,True,12,11,1,win,414470,807,1662933,2015
0,0,1.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,6,1,04/01/2015,home,12080,385,Marietta,9,True,19,8,11,win,414854,807,1662933,2015
0,0,0.2,2,1,1,2,2,0,6,4,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,04/04/2015,away,12080,335,Kenyon,9,True,4,6,-2,loss,416073,807,1662933,2015
0,0,1.0,2,6,6,4,0,0,10,5,1,0,0,2,0,1,0,2,2,0,0,0,2,1,0,0,0,3,0,04/05/2015,away,12080,335,Kenyon,9,True,17,16,1,win,416309,807,1662933,2015
0,0,1.0,2,2,2,1,0,0,7,5,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,04/11/2015,neutral,12080,747,Wabash,9,True,12,9,3,win,417912,807,1662933,2015
0,1,5.0,5,2,2,2,5,0,22,19,3,0,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,1,0,04/15/2015,away,12080,122,CWRU,9,True,2,3,-1,loss,418932,807,1662933,2015
0,1,5.0,6,5,5,0,3,0,22,19,0,0,1,1,0,3,0,0,0,0,0,68,5,5,1,0,0,1,0,04/19/2015,home,12080,281,Hiram,9,True,18,5,13,win,420548,807,1662933,2015
0,1,7.0,9,4,4,3,5,0,30,27,4,0,0,0,0,0,0,0,0,0,0,104,10,2,0,0,0,1,2,04/26/2015,home,12080,515,Oberlin,9,True,7,6,1,win,422568,807,1662933,2015
0,1,1.2,0,4,2,3,2,0,12,6,0,0,0,0,0,2,0,0,0,1,0,44,1,2,0,0,0,1,2,05/02/2015,home,12080,747,Wabash,9,True,26,20,6,win,424027,807,1662933,2015
0,0,1.0,3,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,3,0,05/03/2015,home,12080,747,Wabash,9,True,23,10,13,win,424268,807,1662933,2015
0,1,4.1,3,2,0,3,1,0,20,15,0,0,0,1,0,1,0,0,0,1,0,63,4,6,0,0,0,1,0,05/08/2015,neutral,12080,515,Oberlin,9,True,23,6,17,win,424891,807,1662933,2015
