App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,2.1,0.0,2,1,1,0,2,0,10,8,0,0,0,1,0,2,0,1,0,0,0,26,1,3,0,0,0,3,1,0,02/20/2024,away,16580,288,Houston,9,True,1,27,-26,loss,4526398,553,2826630,2024,1
1,0,1.1,0.0,3,1,1,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,20,1,2,0,0,0,4,0,0,02/25/2024,neutral,16580,7,Alabama St.,10,True,13,12,1,win,4527310,553,2826630,2024,1
1,0,4.0,0.0,1,0,0,0,4,0,14,14,0,1,0,0,0,0,0,2,2,0,0,52,4,4,0,0,0,2,2,0,03/01/2024,away,16580,402,McNeese,10,True,7,8,-1,loss,4527991,553,2826630,2024,1
1,0,1.2,0.0,3,2,0,2,1,0,10,6,1,0,0,0,0,0,0,2,2,1,1,42,1,2,0,0,0,2,0,0,03/05/2024,away,16580,574,Rice,9,True,1,6,-5,loss,4528986,553,2826630,2024,1
1,0,4.0,0.0,3,1,0,2,2,0,17,15,1,0,0,0,0,0,0,0,0,0,0,61,7,3,0,0,0,2,1,0,03/09/2024,away,16580,472,New Mexico St.,9,True,8,10,-2,loss,4529568,553,2826630,2024,1
1,0,2.2,0.0,5,5,2,3,2,0,17,13,1,0,0,0,0,0,0,0,0,0,1,72,4,2,0,0,0,2,1,0,03/19/2024,away,16580,346,Lamar University,9,True,3,13,-10,loss,4531881,553,2826630,2024,1
1,0,2.0,0.0,5,7,4,2,2,0,15,12,1,0,0,0,1,1,0,0,0,0,0,60,2,2,0,0,0,2,1,0,04/05/2024,home,16580,261,Grambling,9,True,3,19,-16,loss,4535250,553,2826630,2024,1
1,0,4.0,0.0,5,3,3,1,1,0,18,17,1,0,0,2,0,0,0,3,3,0,0,54,4,7,0,0,0,2,0,0,04/09/2024,away,16580,671,Louisiana,9,True,2,11,-9,loss,4536366,553,2826630,2024,1
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,9,1,2,0,0,0,2,0,0,04/21/2024,home,16580,2678,Ark.-Pine Bluff,9,True,7,6,1,win,4539049,553,2826630,2024,1
1,1,3.0,0.0,4,1,1,1,4,0,13,11,0,0,0,0,0,0,0,0,0,0,1,58,1,2,1,0,0,1,1,0,04/24/2024,home,16580,26172,A&M-Corpus Christi,9,True,10,8,2,win,4539466,553,2826630,2024,1
1,0,5.1,0.0,7,3,3,1,4,0,25,23,1,0,0,0,0,0,0,2,0,0,1,82,4,7,0,0,0,2,2,0,04/30/2024,home,16580,2743,UIW,9,True,7,6,1,win,4540657,553,2826630,2024,1
