App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,2.0,0.0,3,0,0,0,4,0,9,8,0,0,0,0,0,1,0,0,0,0,0,36,1,0,0,0,1,3,1,0,02/17/2023,neutral,16340,314,Jackson St.,9,True,5,4,1,win,2390490,665,2829249,2023,1
1,0,1.2,0.0,0,0,0,2,0,0,6,4,0,0,0,0,0,0,0,2,0,0,0,26,4,0,0,0,0,4,0,0,03/05/2023,away,16340,646,South Alabama,9,True,3,8,-5,loss,2393654,665,2829249,2023,1
1,0,1.0,0.0,3,2,2,2,1,0,7,5,0,0,1,2,0,0,0,3,3,0,0,27,1,0,0,1,0,4,0,0,03/08/2023,away,16340,474,New Orleans,9,True,9,10,-1,loss,2394097,665,2829249,2023,1
1,0,2.0,0.0,4,2,2,0,0,0,10,9,0,0,0,1,0,1,0,0,0,0,0,32,2,3,0,0,0,2,0,0,03/12/2023,away,16340,2743,UIW,9,True,2,12,-10,loss,2395166,665,2829249,2023,1
1,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,5,0,0,03/28/2023,away,16340,402,McNeese,9,True,5,12,-7,loss,2398400,665,2829249,2023,1
1,0,3.0,0.0,3,2,2,3,5,0,16,12,1,0,0,1,0,1,0,0,0,0,0,62,1,3,1,0,0,3,0,0,04/21/2023,home,16340,261,Grambling,11,True,6,5,1,win,2403471,665,2829249,2023,1
1,0,3.0,0.0,0,0,0,0,4,0,13,11,0,0,0,0,0,2,0,0,0,0,0,43,3,2,0,0,0,4,1,0,04/23/2023,home,16340,261,Grambling,9,True,6,13,-7,loss,2404209,665,2829249,2023,1
1,0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,3,0,0,04/25/2023,away,16340,671,Louisiana,9,True,5,10,-5,loss,2404493,665,2829249,2023,1
1,0,4.0,0.0,7,2,2,2,6,0,22,19,1,0,1,0,0,1,0,2,1,0,0,85,5,1,1,0,0,2,2,0,05/07/2023,home,16340,553,Prairie View,9,True,11,3,8,win,2433130,665,2829249,2023,1
1,0,1.0,0.0,2,2,1,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,18,2,0,1,0,0,2,0,0,05/18/2023,home,16340,2678,Ark.-Pine Bluff,9,True,7,6,1,win,2407425,665,2829249,2023,1
1,0,1.1,0.0,8,6,6,0,0,0,12,11,0,0,0,0,1,0,0,1,1,1,0,31,3,1,0,1,0,3,0,0,05/26/2023,neutral,16340,61,Bethune-Cookman,9,True,6,10,-4,loss,2436192,665,2829249,2023,1
