date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,home,14781,606,Saint Joseph's,9,True,9,3,6,win,9 - 3,4730762,741,1,3.0,0,4,0,0,2,2,0,15,13,0,0,0,0,0,0,0,0,0,0,0,56,4,2,0,0,0,1,1,2135115,2019
02/23/2019,away,14781,147,Clemson,9,True,6,8,-2,loss,6 - 8,4713263,741,1,5.0,0,6,3,3,2,3,0,23,21,2,0,0,0,1,0,0,0,0,0,0,0,7,5,0,0,0,1,1,2135115,2019
03/02/2019,home,14781,505,Northern Ky.,9,True,8,3,5,win,8 - 3,4720089,741,1,7.0,0,3,1,0,1,4,0,24,22,0,0,0,0,0,1,0,0,0,0,0,85,4,10,1,0,0,1,0,2135115,2019
03/09/2019,home,14781,62,Binghamton,9,True,2,4,-2,loss,2 - 4,4730229,741,1,7.1,0,5,3,3,2,4,0,30,28,0,0,0,1,0,0,0,0,0,0,0,102,10,7,0,1,0,1,3,2135115,2019
03/15/2019,home,14781,352,Lehigh,11,True,0,1,-1,loss,0 - 1,4735972,741,1,9.0,0,3,0,0,3,7,0,34,27,2,0,0,0,0,1,0,0,0,3,0,124,15,4,0,0,0,1,4,2135115,2019
03/22/2019,away,14781,141,The Citadel,9,True,9,5,4,win,9 - 5,4744225,741,1,9.0,1,7,5,3,1,5,0,35,33,1,0,0,0,0,0,0,0,0,0,1,119,11,10,1,0,0,1,2,2135115,2019
03/29/2019,home,14781,625,Samford,9,True,4,13,-9,loss,4 - 13,4752062,741,1,4.0,0,7,7,7,4,5,0,25,19,1,0,0,2,1,2,0,0,0,0,0,94,3,4,0,1,0,1,2,2135115,2019
04/05/2019,home,14781,198,ETSU,9,True,7,6,1,win,7 - 6,4761006,741,1,6.0,0,6,3,2,4,6,0,29,22,1,0,0,1,0,1,0,0,0,2,0,99,5,6,0,0,0,1,1,2135115,2019
04/12/2019,away,14781,2915,Wofford,9,True,4,19,-15,loss,4 - 19,4770461,741,1,0.1,0,4,7,7,2,0,0,8,4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2135115,2019
04/18/2019,home,14781,406,Mercer,9,True,1,2,-1,loss,1 - 2,4774097,741,1,8.0,0,5,2,2,2,4,0,32,28,0,0,0,1,1,2,0,0,0,0,0,100,11,8,0,1,0,1,1,2135115,2019
04/26/2019,away,14781,769,Western Caro.,11,True,15,11,4,win,15 - 11,4784102,741,1,3.0,0,6,3,3,1,1,0,16,15,4,0,0,0,0,0,0,0,0,0,0,51,4,4,0,0,0,1,0,2135115,2019
04/30/2019,away,14781,363,Longwood,9,True,14,7,7,win,14 - 7,4784770,741,1,1.0,0,2,1,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,1,1,2135115,2019
05/03/2019,away,14781,244,Furman,9,True,10,4,6,win,10 - 4,4788117,741,1,6.1,0,9,3,3,2,4,0,30,28,3,1,0,1,1,0,0,0,0,0,0,105,6,9,1,0,0,1,3,2135115,2019
05/10/2019,home,14781,459,UNC Greensboro,9,True,6,5,1,win,6 - 5,4790235,741,1,6.2,0,14,4,4,0,2,0,32,31,2,0,0,2,0,1,0,0,0,0,0,106,6,9,1,0,0,1,0,2135115,2019
05/16/2019,home,14781,201,Eastern Ill.,9,True,5,4,1,win,5 - 4,4791756,741,1,5.0,0,4,1,1,1,1,0,18,16,1,0,0,0,0,0,0,0,0,0,1,56,6,6,1,0,0,1,0,2135115,2019
05/23/2019,home,14781,459,UNC Greensboro,9,True,2,4,-2,loss,2 - 4,4794867,741,1,8.1,0,6,4,3,3,3,0,36,31,0,0,0,1,1,2,0,0,0,0,0,125,8,13,0,1,0,1,1,2135115,2019
