App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,2.2,0.0,1,2,1,2,6,0,12,8,1,0,0,0,1,2,0,1,0,0,0,59,1,1,1,0,0,2,1,0,02/11/2023,away,16340,8577,N.M. Highlands,9,True,8,5,3,win,2407887,9011,2305829,2023,2
1,0,1.0,0.0,1,3,2,1,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,32,1,2,0,0,0,4,0,0,02/19/2023,away,16340,568,Regis (CO),9,True,11,9,2,win,2390385,9011,2305829,2023,2
1,0,3.1,0.0,2,0,0,4,2,0,17,11,0,0,0,0,3,1,0,0,0,1,0,64,3,4,0,0,0,2,0,1,02/26/2023,home,16340,2814,Washburn,9,True,1,4,-3,loss,2392244,9011,2305829,2023,2
1,1,3.0,0.0,3,2,1,3,3,0,15,11,0,0,0,0,1,1,0,0,0,0,0,65,2,3,0,0,0,1,2,0,03/04/2023,away,16340,1071,Emporia St.,9,True,4,3,1,win,2393175,9011,2305829,2023,2
1,1,6.0,0.0,6,6,4,2,2,0,27,24,0,0,0,2,0,0,0,0,0,0,1,88,6,10,0,0,0,1,0,0,03/11/2023,home,16340,30180,Rogers St.,9,True,10,15,-5,loss,2394756,9011,2305829,2023,2
1,1,5.0,0.0,11,6,6,1,5,0,26,24,0,0,0,2,0,0,0,0,0,1,0,98,7,2,0,1,0,1,2,0,03/24/2023,home,16340,1314,Pittsburg St.,9,True,5,9,-4,loss,2398155,9011,2305829,2023,2
1,1,7.0,0.0,10,7,7,3,7,0,35,32,2,0,0,5,1,0,0,0,0,0,0,121,2,12,0,1,0,1,1,0,03/31/2023,home,16340,9012,Mo. Southern St.,9,True,3,13,-10,loss,2398847,9011,2305829,2023,2
1,1,5.1,0.0,10,7,5,1,2,0,27,25,2,1,0,0,1,0,0,0,0,0,1,74,8,5,0,1,0,1,0,0,04/06/2023,away,16340,12810,Northeastern St.,9,True,2,8,-6,loss,2400247,9011,2305829,2023,2
1,1,7.0,1,7,2,2,3,3,0,29,26,2,0,0,0,1,0,0,0,0,0,0,87,6,10,1,0,0,1,0,0,04/14/2023,away,16340,9013,Missouri Western,9,True,15,2,13,win,2401927,9011,2305829,2023,2
1,1,3.2,0.0,8,6,6,2,2,0,20,17,0,0,0,4,0,0,0,0,0,1,0,75,3,5,0,0,0,1,1,0,04/21/2023,home,16340,507,Northwest Mo. St.,9,True,15,9,6,win,2403332,9011,2305829,2023,2
