date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/03/2012,away,10942,742,Virginia Tech,9,True,2,12,-10,loss,2 - 12,758610,813,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,4,0,1092317,2012
03/07/2012,home,10942,251,Georgetown,9,True,3,2,1,win,3 - 2,759870,813,1,5.2,6,1,0,3,2,0,26,23,1,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,1,0,1092317,2012
03/12/2012,away,10942,651,South Fla.,9,True,1,2,-1,loss,1 - 2,761416,813,1,6.0,2,2,2,5,3,0,25,18,0,0,0,0,1,1,1,0,0,0,1,0,7,7,0,1,0,1,0,1092317,2012
03/18/2012,away,10942,683,Stony Brook,9,True,2,13,-11,loss,2 - 13,763597,813,1,5.0,8,7,7,1,4,0,24,22,1,1,3,2,0,1,0,0,0,0,0,0,2,8,0,1,0,1,3,1092317,2012
03/23/2012,home,10942,272,Hartford,9,True,8,5,3,win,8 - 5,764704,813,1,5.0,3,3,2,5,5,0,24,17,0,0,0,3,0,1,0,0,0,0,1,0,2,8,1,0,0,1,0,1092317,2012
04/01/2012,away,10942,540,Penn,9,True,1,8,-7,loss,1 - 8,768156,813,1,0.1,4,4,3,0,0,0,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1092317,2012
04/03/2012,away,10942,590,Sacred Heart,9,True,3,6,-3,loss,3 - 6,768418,813,1,3.0,3,2,2,3,4,0,15,11,0,0,0,0,0,0,0,3,2,0,1,0,0,5,0,0,0,2,0,1092317,2012
04/07/2012,home,10942,554,Princeton,9,True,1,2,-1,loss,1 - 2,770305,813,1,4.0,0,0,0,1,7,0,13,12,0,0,0,0,0,0,0,0,0,0,0,59,3,2,0,0,0,2,3,1092317,2012
04/11/2012,home,10942,220,Fairfield,9,True,3,4,-1,loss,3 - 4,771155,813,1,1.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,1,0,1092317,2012
04/15/2012,home,10942,275,Harvard,9,True,5,3,2,win,5 - 3,772947,813,1,7.2,6,3,3,3,7,0,32,29,2,1,0,0,0,0,0,0,0,0,0,117,9,7,0,0,0,1,2,1092317,2012
04/21/2012,away,10942,172,Dartmouth,9,True,4,8,-4,loss,4 - 8,774926,813,1,5.0,8,6,4,2,5,0,28,24,2,0,1,2,0,2,0,0,0,0,0,104,6,4,0,1,0,1,2,1092317,2012
04/28/2012,home,10942,80,Brown,9,True,13,7,6,win,13 - 7,776844,813,1,7.0,6,2,2,1,16,0,27,26,3,0,0,4,0,0,0,0,0,0,0,106,2,2,1,0,0,1,6,1092317,2012
