date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,away,12360,749,Wake Forest,9,True,4,8,-4,loss,4 - 8,293145,741,0,1,4.1,0.0,7,5,5,2,4,0,21,19,1,0,0,1,0,0,0,0,0,0,0,80,3,5,0,1,0,1,1,1770884,2016
02/28/2016,home,12360,342,Lafayette,9,True,8,5,3,win,8 - 5,294389,741,0,1,7.0,0.0,8,3,3,0,7,0,30,29,1,0,0,0,0,1,0,0,0,0,0,0,5,9,1,0,0,1,2,1770884,2016
03/06/2016,home,12360,62,Binghamton,10,True,2,1,1,win,2 - 1,295878,741,0,1,10.0,1,7,1,1,0,10,0,36,33,1,0,0,1,0,1,0,0,0,2,0,0,9,9,1,0,0,1,3,1770884,2016
03/13/2016,home,12360,393,UMES,9,True,14,1,13,win,14 - 1,297804,741,0,1,7.0,1,3,1,1,1,5,0,24,23,1,0,0,1,0,0,0,0,0,0,0,0,13,2,1,0,0,1,0,1770884,2016
03/18/2016,home,12360,576,Rider,9,True,1,2,-1,loss,1 - 2,298829,741,0,1,5.1,0.0,6,1,1,0,3,0,21,20,1,1,0,0,0,0,0,0,0,1,0,0,8,4,0,0,0,1,0,1770884,2016
03/27/2016,home,12360,141,The Citadel,9,True,2,4,-2,loss,2 - 4,301638,741,0,1,6.0,0.0,5,4,4,2,8,0,26,23,2,0,0,2,0,0,0,0,0,0,1,96,5,4,0,1,0,1,1,1770884,2016
04/03/2016,away,12360,459,UNC Greensboro,9,True,1,6,-5,loss,1 - 6,303218,741,0,1,6.0,0.0,9,5,5,2,2,0,28,25,2,0,0,0,0,0,0,0,0,0,1,101,8,8,0,1,0,1,0,1770884,2016
04/10/2016,home,12360,769,Western Caro.,9,True,11,14,-3,loss,11 - 14,305231,741,0,1,5.0,0.0,8,10,8,2,3,0,27,25,2,0,0,3,0,0,0,0,0,0,0,81,7,5,0,0,0,1,0,1770884,2016
04/16/2016,away,12360,406,Mercer,9,True,4,3,1,win,4 - 3,306935,741,0,1,7.1,0.0,6,3,3,1,7,0,30,26,0,0,0,2,1,1,1,0,0,2,0,98,8,7,0,0,0,1,1,1770884,2016
04/23/2016,home,12360,2915,Wofford,9,True,7,10,-3,loss,7 - 10,308425,741,0,1,5.0,0.0,10,6,6,0,4,0,23,22,4,0,0,1,0,1,0,0,0,0,0,74,2,6,0,1,0,1,2,1770884,2016
04/30/2016,away,12360,198,ETSU,9,True,6,9,-3,loss,6 - 9,310376,741,0,1,6.0,0.0,8,5,3,1,5,0,28,26,0,0,0,0,1,1,0,0,0,0,0,101,9,3,0,0,0,1,1,1770884,2016
05/13/2016,home,12360,244,Furman,9,True,10,6,4,win,10 - 6,312937,741,0,1,6.0,0.0,7,4,4,3,5,0,27,24,1,0,1,2,2,0,0,0,0,0,0,99,5,7,1,0,0,1,2,1770884,2016
05/19/2016,away,12360,625,Samford,10,True,6,7,-1,loss,6 - 7,313745,741,0,1,3.0,0.0,1,0,0,1,3,0,11,10,0,0,0,0,0,0,0,0,0,0,0,44,1,5,0,0,0,1,0,1770884,2016
05/24/2016,home,12360,141,The Citadel,10,True,2,3,-1,loss,2 - 3,314176,741,0,1,8.1,0.0,8,2,2,1,10,0,34,32,0,0,0,1,1,0,0,0,0,1,0,122,11,3,0,0,0,1,3,1770884,2016
