App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,1,1,0,1,1,0,6,4,1,0,0,0,0,1,0,0,0,0,0,26,1,0,0,0,0,5,0,02/08/2015,home,12080,1098,Glenville St.,9,True,15,8,7,win,404636,15646,1640877,2015
0,0,3.0,1,2,1,2,3,0,12,8,0,0,0,1,0,0,0,1,0,2,0,46,4,1,0,1,0,2,0,03/10/2015,home,12080,339,Kutztown,9,True,5,6,-1,loss,408937,15646,1640877,2015
0,0,2.0,0,0,0,2,3,0,8,5,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,1,03/15/2015,away,12080,1245,Mount Olive,9,True,2,6,-4,loss,410370,15646,1640877,2015
0,0,1.2,0,0,0,2,2,0,7,5,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,3,0,03/24/2015,away,12080,8875,Chowan,9,True,8,9,-1,loss,412749,15646,1640877,2015
0,0,1.1,1,1,1,1,0,0,9,4,0,0,0,0,0,3,0,3,2,0,1,29,1,3,0,0,0,2,0,03/28/2015,away,12080,1174,Limestone,9,True,8,10,-2,loss,413769,15646,1640877,2015
0,0,1.1,1,4,4,3,2,0,9,5,0,0,0,0,0,1,0,2,0,0,0,43,1,1,0,0,0,2,0,04/01/2015,away,12080,1085,Francis Marion,9,True,5,13,-8,loss,414933,15646,1640877,2015
0,0,0.1,2,1,1,1,1,0,4,3,0,0,0,0,0,0,0,1,1,0,0,22,0,0,0,0,0,2,1,04/03/2015,home,12080,30192,Southern Wesleyan,9,True,8,7,1,win,415567,15646,1640877,2015
0,0,1.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,04/07/2015,away,12080,1001,Catawba,9,True,2,20,-18,loss,416618,15646,1640877,2015
0,0,1.0,0,0,0,0,1,0,4,3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,04/11/2015,away,12080,30193,Emmanuel (GA),9,True,9,5,4,win,417582,15646,1640877,2015
0,0,1.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,04/12/2015,away,12080,30193,Emmanuel (GA),9,True,11,2,9,win,418178,15646,1640877,2015
0,0,2.0,2,1,1,1,3,0,10,8,1,0,0,0,0,1,0,0,0,0,0,35,1,2,0,0,0,4,2,04/14/2015,away,12080,537,UNC Pembroke,9,True,8,13,-5,loss,418678,15646,1640877,2015
0,0,2.0,1,1,0,3,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,36,1,5,0,0,0,4,0,04/15/2015,home,12080,537,UNC Pembroke,9,True,4,12,-8,loss,418903,15646,1640877,2015
0,0,2.2,1,4,1,4,2,0,15,10,0,0,0,0,0,1,0,0,0,0,0,66,3,3,0,0,0,2,0,04/17/2015,home,12080,542,Pfeiffer,9,True,10,9,1,win,419317,15646,1640877,2015
