App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0.1,3,3,0,0,0,0,4,4,1,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,2,0,02/14/2015,home,12080,756,Washington,9,True,4,7,-3,loss,405048,534,1526278,2015
0,0,1.0,2,2,2,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,6,0,02/16/2015,home,12080,756,Washington,9,True,1,12,-11,loss,405539,534,1526278,2015
0,0,1.0,3,3,2,2,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,32,1,1,0,0,0,3,0,02/23/2015,away,12080,465,UNLV,9,True,1,11,-10,loss,406357,534,1526278,2015
0,0,0.2,1,1,1,2,1,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,02/27/2015,away,12080,466,Nevada,9,True,1,5,-4,loss,406545,534,1526278,2015
0,0,2.0,5,1,1,1,2,0,12,10,1,0,0,0,0,1,0,0,0,0,0,41,2,1,0,1,0,4,0,03/02/2015,away,12080,466,Nevada,11,True,12,13,-1,loss,407233,534,1526278,2015
0,0,1.0,2,2,2,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,4,0,03/10/2015,home,12080,107,California,9,True,6,13,-7,loss,408837,534,1526278,2015
0,0,1.0,1,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0,12,1,1,0,0,0,2,0,03/14/2015,away,12080,610,Saint Mary's (CA),9,True,5,6,-1,loss,409752,534,1526278,2015
0,0,2.0,2,0,0,2,0,0,10,7,0,0,0,0,0,0,0,0,0,1,0,39,3,3,0,0,0,3,0,03/20/2015,home,12080,629,San Francisco,9,True,6,7,-1,loss,411390,534,1526278,2015
0,0,2.0,2,2,1,1,2,0,9,8,1,0,0,0,0,0,1,3,3,0,0,27,2,1,0,0,0,5,1,03/23/2015,home,12080,536,UTRGV,9,True,10,12,-2,loss,412526,534,1526278,2015
0,0,0.1,2,2,2,2,1,0,5,3,0,0,0,1,0,0,1,0,0,0,0,15,0,0,0,0,0,3,1,03/27/2015,away,12080,631,Santa Clara,9,True,5,9,-4,loss,413192,534,1526278,2015
0,0,6.0,5,1,1,0,4,0,22,21,1,0,0,0,0,0,0,1,1,0,1,85,3,10,0,0,0,2,0,04/02/2015,home,12080,541,Pepperdine,9,True,4,10,-6,loss,415011,534,1526278,2015
0,0,2.0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,2,2,0,0,25,3,2,1,0,0,2,0,04/06/2015,home,12080,674,Stanford,9,True,4,3,1,win,416364,534,1526278,2015
0,0,1.1,4,4,0,1,1,0,8,7,1,0,0,0,0,0,0,2,0,0,0,28,0,1,0,0,0,2,1,04/10/2015,away,12080,627,San Diego,9,True,0,8,-8,loss,417056,534,1526278,2015
0,0,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,04/12/2015,away,12080,627,San Diego,9,True,3,12,-9,loss,418079,534,1526278,2015
0,0,0.2,1,0,0,0,1,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,04/26/2015,home,12080,108,UC Davis,9,True,5,11,-6,loss,422252,534,1526278,2015
0,0,1.0,3,1,1,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,4,0,05/01/2015,home,12080,77,BYU,9,True,11,6,5,win,423298,534,1526278,2015
0,0,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,2,1,0,0,12,1,1,0,0,0,5,0,05/02/2015,home,12080,77,BYU,11,True,4,6,-2,loss,423590,534,1526278,2015
0,0,1.1,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,17,1,3,0,0,0,3,0,05/08/2015,away,12080,260,Gonzaga,9,True,8,4,4,win,424731,534,1526278,2015
0,0,1.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,1,2,1,0,0,22,3,0,0,0,0,3,0,05/10/2015,away,12080,260,Gonzaga,9,True,3,6,-3,loss,425208,534,1526278,2015
0,0,4.0,1,0,0,2,1,0,14,11,0,0,0,0,0,0,0,0,0,1,0,47,9,1,0,0,0,3,0,05/16/2015,home,12080,551,Portland,9,True,5,9,-4,loss,425807,534,1526278,2015
