date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,772,Western Ky.,9,True,14,7,7,win,14 - 7,5219792,771,1,1.0,0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,0,2,1,0,2462631,2022
02/26/2022,away,15860,32,Little Rock,9,True,3,8,-5,loss,3 - 8,5216528,771,1,0.0,0,1,2,0,2,0,0,3,1,0,0,0,0,2,0,0,1,1,0,0,18,0,0,0,0,0,3,0,0,2462631,2022
03/06/2022,away,15860,458,Charlotte,9,True,1,16,-15,loss,1 - 16,5226315,771,1,1.1,0,0,0,0,2,2,0,6,4,0,0,0,0,0,0,0,3,0,0,0,26,0,2,0,0,0,4,1,0,2462631,2022
03/08/2022,away,15860,609,Saint Louis,11,True,6,7,-1,loss,6 - 7,5229999,771,1,3.0,0,0,0,0,2,4,0,12,10,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,4,0,0,2462631,2022
03/14/2022,away,15860,87,Butler,9,True,3,6,-3,loss,3 - 6,5234740,771,1,2.0,0,3,4,4,1,3,0,12,10,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,2,1,0,2462631,2022
03/20/2022,away,15860,502,Northern Colo.,9,True,8,9,-1,loss,8 - 9,5256842,771,1,1.2,0,2,2,2,1,2,0,8,7,0,0,0,0,0,0,0,1,0,0,0,26,1,2,0,1,0,3,0,0,2462631,2022
03/27/2022,away,15860,428,Minnesota,9,True,1,6,-5,loss,1 - 6,5247918,771,1,1.1,0,2,2,1,3,3,0,10,7,2,0,0,0,0,0,0,3,2,0,0,46,0,1,0,0,0,2,1,0,2462631,2022
04/03/2022,home,15860,493,North Dakota St.,9,True,6,2,4,win,6 - 2,5254736,771,1,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2462631,2022
04/09/2022,away,15860,649,South Dakota St.,9,True,3,4,-1,loss,3 - 4,5259247,771,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2462631,2022
04/10/2022,away,15860,649,South Dakota St.,9,True,1,12,-11,loss,1 - 12,5261011,771,1,0.2,0,3,3,3,0,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0,15,2,0,0,1,0,2,0,0,2462631,2022
04/19/2022,home,15860,660,SIUE,9,True,5,13,-8,loss,5 - 13,5268943,771,1,2.0,0,2,2,2,2,1,0,10,8,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,6,0,0,2462631,2022
04/24/2022,home,15860,464,Omaha,9,True,5,11,-6,loss,5 - 11,5274586,771,1,0.1,0,0,2,2,3,1,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2462631,2022
05/03/2022,away,15860,72,Bradley,9,True,1,11,-10,loss,1 - 11,5282332,771,1,2.0,0,2,0,0,0,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,5,0,0,2462631,2022
05/08/2022,home,15860,502,Northern Colo.,9,True,10,11,-1,loss,10 - 11,5285383,771,1,1.0,0,1,2,1,1,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2462631,2022
05/10/2022,home,15860,201,Eastern Ill.,9,True,6,7,-1,loss,6 - 7,5285974,771,1,3.0,0,5,3,3,1,1,0,15,13,2,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,1,0,0,2462631,2022
05/15/2022,away,15860,454,Murray St.,9,True,17,6,11,win,17 - 6,5288119,771,1,4.0,0,5,3,3,4,5,0,22,17,1,0,0,0,0,1,0,0,0,0,0,81,1,6,0,0,0,1,2,0,2462631,2022
05/21/2022,away,15860,493,North Dakota St.,9,True,6,3,3,win,6 - 3,5289705,771,1,3.0,0,6,3,3,3,4,0,18,15,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,2462631,2022
