App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.1,0.0,0,0,0,1,2,0,5,4,0,0,1,0,0,0,0,0,0,0,0,21,0,2,0,0,0,4,0,0,02/17/2021,away,15580,1162,LaGrange,9,True,6,3,3,win,2045747,28593,2009787,2021
1,0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,02/23/2021,away,15580,1130,Huntingdon,9,True,10,6,4,win,2048780,28593,2009787,2021
1,0,1.0,0.0,2,1,1,0,1,0,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,02/27/2021,home,15580,4,Adrian,9,True,1,8,-7,loss,2016808,28593,2009787,2021
1,0,2.0,0.0,5,1,1,0,2,0,11,11,1,0,0,0,0,0,0,0,0,0,0,25,0,4,0,0,0,4,1,0,03/06/2021,home,15580,573,Rhodes,9,True,4,8,-4,loss,2017350,28593,2009787,2021
1,0,1.1,0.0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,3,2,0,0,0,1,2,0,0,0,2,0,0,04/03/2021,away,15580,426,Millsaps,11,True,12,13,-1,loss,2025824,28593,2009787,2021
1,0,2.0,0.0,3,1,1,0,2,0,8,8,1,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,2,1,0,04/12/2021,home,15580,2713,Oglethorpe,12,True,6,5,1,win,2026215,28593,2009787,2021
1,0,2.0,0.0,2,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,04/17/2021,away,15580,973,Berry,9,True,10,2,8,win,2025237,28593,2009787,2021
1,0,2.1,0.0,3,3,2,0,3,0,11,11,1,1,0,0,0,0,0,0,0,0,0,37,3,1,0,0,0,3,2,0,04/24/2021,neutral,15580,973,Berry,9,True,4,14,-10,loss,2073778,28593,2009787,2021
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,2,0,0,05/28/2021,neutral,15580,374,Lynchburg,9,True,3,6,-3,loss,2080874,28593,2009787,2021
1,1,3.0,0.0,4,1,1,0,3,0,16,13,1,0,0,0,0,3,0,0,0,0,0,52,2,4,0,0,0,1,1,0,05/30/2021,neutral,15580,622,Salisbury,12,True,6,9,-3,loss,2081076,28593,2009787,2021
