date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/18/2014,home,11620,674,Stanford,9,True,3,9,-6,loss,3 - 9,587591,630,1,2.0,5,3,2,2,1,0,12,10,0,0,0,4,0,0,0,0,0,0,0,54,3,1,0,1,0,2,1,1420887,2014
02/25/2014,home,11620,90,Cal Poly,9,True,3,5,-2,loss,3 - 5,588848,630,1,4.0,5,1,1,1,0,0,17,15,0,0,1,0,0,0,0,0,0,1,0,57,2,9,0,0,0,2,0,1420887,2014
02/28/2014,away,11620,466,Nevada,9,True,4,6,-2,loss,4 - 6,589020,630,1,2.0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,25,4,1,0,0,0,2,1,1420887,2014
03/06/2014,home,11620,534,Pacific,9,True,1,5,-4,loss,1 - 5,590222,630,1,3.0,1,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,29,4,4,0,0,0,2,0,1420887,2014
03/09/2014,home,11620,108,UC Davis,9,True,4,3,1,win,4 - 3,591063,630,1,0.2,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,3,0,1420887,2014
03/11/2014,away,11620,108,UC Davis,9,True,5,9,-4,loss,5 - 9,591696,630,1,2.0,5,4,4,0,0,0,12,10,0,1,0,0,0,1,0,0,0,0,1,30,3,2,0,1,0,3,0,1420887,2014
03/15/2014,home,11620,465,UNLV,9,True,1,2,-1,loss,1 - 2,592580,630,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,2,0,1420887,2014
03/18/2014,home,11620,629,San Francisco,9,True,2,7,-5,loss,2 - 7,593542,630,1,1.0,3,2,2,1,0,0,6,3,0,0,0,0,0,1,0,0,0,0,1,18,0,1,0,0,0,2,0,1420887,2014
03/21/2014,away,11620,473,New Mexico,9,True,1,10,-9,loss,1 - 10,594105,630,1,0.0,1,2,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0,2,0,1420887,2014
03/28/2014,away,11620,754,Washington St.,9,True,9,12,-3,loss,9 - 12,595905,630,1,1.0,3,2,2,0,0,0,6,6,0,0,1,0,0,0,0,3,3,0,0,15,1,2,0,0,0,5,0,1420887,2014
03/30/2014,away,11620,754,Washington St.,9,True,3,16,-13,loss,3 - 16,596546,630,1,0.0,1,3,3,2,0,0,3,1,0,0,0,0,0,0,0,2,2,0,0,11,0,0,0,0,0,6,0,1420887,2014
04/06/2014,home,11620,466,Nevada,9,True,4,7,-3,loss,4 - 7,598648,630,1,2.0,1,2,2,1,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,28,3,2,0,1,0,2,1,1420887,2014
04/08/2014,away,11620,629,San Francisco,9,True,4,3,1,win,4 - 3,599184,630,1,2.0,3,0,0,1,3,0,9,8,0,0,0,0,0,0,0,0,0,0,0,40,0,2,0,0,0,2,1,1420887,2014
04/11/2014,away,11620,465,UNLV,9,True,1,9,-8,loss,1 - 9,599883,630,1,2.0,6,6,6,2,0,0,14,12,2,1,0,0,0,0,0,0,0,0,0,40,3,3,0,0,0,2,0,1420887,2014
04/15/2014,away,11620,631,Santa Clara,9,True,10,7,3,win,10 - 7,601447,630,1,0.2,2,2,2,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1420887,2014
04/27/2014,away,11620,626,San Diego St.,9,True,3,14,-11,loss,3 - 14,605024,630,1,1.0,2,3,3,1,0,0,6,5,2,0,0,1,0,0,0,0,0,0,0,25,2,1,0,0,0,5,0,1420887,2014
04/29/2014,home,11620,631,Santa Clara,9,True,4,7,-3,loss,4 - 7,605428,630,1,2.0,2,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,19,2,3,0,0,0,3,0,1420887,2014
05/06/2014,away,11620,629,San Francisco,9,True,3,6,-3,loss,3 - 6,606915,630,1,2.0,2,0,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,29,1,3,0,0,0,2,0,1420887,2014
05/10/2014,away,11620,721,Air Force,11,True,9,10,-1,loss,9 - 10,607518,630,1,2.1,3,1,1,2,1,0,12,10,2,0,0,1,0,0,2,0,0,0,0,39,2,4,0,1,0,4,0,1420887,2014
05/21/2014,home,11620,626,San Diego St.,9,True,1,15,-14,loss,1 - 15,608524,630,1,2.0,2,0,0,2,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1420887,2014
