date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2012,away,10942,147,Clemson,9,True,2,1,1,win,2 - 1,755519,9,1,7.0,4,1,1,2,1,0,29,23,2,0,0,0,0,3,1,0,0,1,0,0,4,15,1,0,0,1,0,1215567,2012
02/24/2012,home,10942,47,Ball St.,9,True,4,3,1,win,4 - 3,756604,9,1,7.2,5,1,1,0,3,0,27,26,1,0,0,0,0,0,0,0,0,1,0,0,9,10,0,0,0,1,1,1215567,2012
03/02/2012,home,10942,732,Utah,9,True,0,11,-11,loss,0 - 11,758134,9,1,4.1,7,7,7,1,1,0,22,19,2,0,2,0,0,2,0,0,0,0,0,0,5,5,0,1,0,1,0,1215567,2012
03/09/2012,home,10942,539,Penn St.,9,True,9,3,6,win,9 - 3,760123,9,1,7.0,4,1,1,1,6,0,26,24,1,0,0,0,0,1,0,0,0,0,0,0,8,6,1,0,0,1,4,1215567,2012
03/16/2012,home,10942,164,UConn,9,True,15,4,11,win,15 - 4,762540,9,1,7.0,5,0,0,4,3,0,27,23,1,0,0,0,0,0,0,0,0,0,0,0,4,11,1,0,0,1,0,1215567,2012
03/23/2012,home,10942,388,Marshall,9,True,4,7,-3,loss,4 - 7,764485,9,1,6.2,8,4,3,3,3,0,32,26,2,1,0,0,1,1,0,0,0,1,1,0,9,7,0,0,0,1,1,1215567,2012
03/30/2012,away,10942,196,East Carolina,9,True,6,11,-5,loss,6 - 11,766688,9,1,5.1,9,5,4,0,3,0,25,24,2,0,0,0,0,0,0,0,0,1,0,86,8,3,0,0,0,1,0,1215567,2012
04/06/2012,away,10942,128,UCF,9,True,11,4,7,win,11 - 4,769030,9,1,6.2,10,4,4,3,6,0,31,28,1,0,1,0,0,0,0,0,0,0,0,104,4,8,1,0,0,1,1,1215567,2012
04/13/2012,home,10942,718,Tulane,9,True,6,13,-7,loss,6 - 13,771431,9,1,2.2,8,6,6,0,1,0,16,15,1,1,1,0,0,1,0,0,0,0,0,67,4,2,0,1,0,1,1,1215567,2012
04/20/2012,home,10942,1092,Gardner-Webb,9,True,10,5,5,win,10 - 5,773893,9,1,2.2,5,2,2,1,1,0,13,12,3,0,0,0,0,0,0,0,0,0,0,51,1,5,0,0,0,1,0,1215567,2012
05/04/2012,away,10942,404,Memphis,9,True,1,8,-7,loss,1 - 8,777787,9,1,6.0,10,8,6,2,1,0,30,26,1,0,2,1,0,1,1,0,0,1,0,98,9,7,0,1,0,1,0,1215567,2012
05/09/2012,home,10942,315,Jacksonville St.,9,True,4,1,3,win,4 - 1,778995,9,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,6,0,1215567,2012
05/13/2012,away,10942,574,Rice,12,True,6,5,1,win,6 - 5,779594,9,1,4.0,5,2,2,4,2,0,21,14,2,0,0,0,0,0,0,0,0,2,1,0,6,4,1,0,0,3,0,1215567,2012
05/17/2012,home,10942,664,Southern Miss.,9,True,2,1,1,win,2 - 1,779919,9,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,9,0,2,0,0,1,2,1,1215567,2012
05/19/2012,home,10942,664,Southern Miss.,9,True,5,8,-3,loss,5 - 8,780312,9,1,1.0,4,4,2,1,1,0,8,7,0,1,1,0,0,0,0,0,0,0,0,27,0,1,0,1,0,4,1,1215567,2012
05/25/2012,home,10942,718,Tulane,9,True,6,3,3,win,6 - 3,780677,9,1,2.1,2,0,0,0,2,0,9,9,1,0,0,1,0,0,0,1,1,0,0,33,3,2,0,0,1,3,0,1215567,2012
06/02/2012,home,10942,430,Mississippi St.,9,True,1,8,-7,loss,1 - 8,780864,9,1,2.1,3,1,1,1,1,0,11,9,1,0,0,0,0,0,0,2,1,0,1,36,3,3,0,0,0,3,0,1215567,2012
