date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/26/2016,away,12360,575,Richmond,9,True,0,10,-10,loss,0 - 10,293622,617,0,0,2.0,0.0,0,0,0,3,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,1549305,2016
03/03/2016,away,12360,749,Wake Forest,9,True,2,8,-6,loss,2 - 8,294931,617,0,0,0.1,0.0,4,3,3,0,0,0,5,4,2,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,3,0,1549305,2016
03/18/2016,away,12360,739,Villanova,9,True,3,7,-4,loss,3 - 7,298746,617,0,0,4.0,0.0,4,1,1,2,2,0,18,15,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,2,2,1549305,2016
03/27/2016,away,12360,116,Canisius,9,True,7,11,-4,loss,7 - 11,301635,617,0,0,3.1,0.0,2,1,1,1,0,0,13,11,1,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,2,0,1549305,2016
03/30/2016,away,12360,352,Lehigh,9,True,3,6,-3,loss,3 - 6,302033,617,0,0,2.0,0.0,2,1,0,0,0,0,9,9,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,0,1549305,2016
04/02/2016,home,12360,482,Niagara,9,True,0,13,-13,loss,0 - 13,302988,617,0,0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1549305,2016
04/03/2016,home,12360,482,Niagara,9,True,0,11,-11,loss,0 - 11,303256,617,0,0,2.0,0.0,5,1,1,0,1,0,11,11,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,1,1549305,2016
04/06/2016,home,12360,283,Hofstra,9,True,4,11,-7,loss,4 - 11,303834,617,0,0,1.0,0.0,0,0,0,1,3,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1549305,2016
04/08/2016,home,12360,439,Monmouth,9,True,7,11,-4,loss,7 - 11,304131,617,0,0,0.1,0.0,2,2,2,0,0,0,3,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,1549305,2016
04/10/2016,home,12360,439,Monmouth,9,True,8,7,1,win,8 - 7,305051,617,0,0,1.0,0.0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,1,5,0,1549305,2016
04/17/2016,away,12360,14,UAlbany,9,True,2,5,-3,loss,2 - 5,307160,617,0,0,1.0,0.0,0,0,0,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1549305,2016
04/23/2016,home,12360,220,Fairfield,9,True,3,11,-8,loss,3 - 11,308936,617,0,0,0.2,0.0,3,1,1,0,1,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1549305,2016
