App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.0,0.0,2,2,0,0,0,0,6,5,0,0,0,0,0,1,0,1,0,0,0,23,1,1,0,0,0,2,0,0,02/21/2022,home,15860,768,West Virginia,9,True,9,7,2,win,2168633,149,2307184,2022
1,0,0.1,0.0,2,3,3,1,0,0,5,3,2,0,0,0,1,1,0,0,0,0,0,22,0,1,0,0,0,4,0,0,02/25/2022,home,15860,587,Rutgers,9,True,15,10,5,win,2169006,149,2307184,2022
1,0,0.0,0.0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,0,0,3,0,0,03/06/2022,away,15860,457,North Carolina,10,True,3,4,-1,loss,2171058,149,2307184,2022
1,0,0.2,0.0,1,2,2,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,0,0,3,0,0,03/27/2022,away,15860,670,Texas St.,9,True,9,13,-4,loss,2175461,149,2307184,2022
1,0,1.0,0.0,1,0,0,1,2,0,4,3,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,6,0,0,04/08/2022,home,15860,254,Georgia St.,9,True,8,14,-6,loss,2177759,149,2307184,2022
1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,3,1,0,05/03/2022,home,15860,460,UNCW,9,True,16,1,15,win,2270805,149,2307184,2022
1,0,2.0,0.0,3,1,0,0,3,0,9,9,0,0,0,0,1,0,0,0,0,0,0,30,2,1,0,0,0,3,2,0,05/06/2022,home,15860,32,Little Rock,9,True,15,4,11,win,2183316,149,2307184,2022
1,0,1.0,0.0,2,2,2,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,26,1,1,0,0,0,2,0,0,05/11/2022,away,15860,459,UNC Greensboro,9,True,2,14,-12,loss,2183872,149,2307184,2022
1,0,1.0,0.0,1,0,0,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,26,2,1,0,0,0,3,0,0,05/15/2022,away,15860,716,Troy,9,True,11,7,4,win,2184186,149,2307184,2022
1,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,3,0,0,05/17/2022,home,15860,147,Clemson,9,True,17,2,15,win,2184379,149,2307184,2022
1,0,2.2,0.0,1,2,1,2,1,0,12,8,1,0,1,0,0,1,0,1,1,0,1,39,5,1,0,0,0,2,0,0,05/20/2022,home,15860,646,South Alabama,9,True,7,15,-8,loss,2184631,149,2307184,2022
1,1,4.0,0.0,2,2,2,2,4,0,16,14,0,0,0,1,0,0,0,0,0,0,0,59,1,7,0,0,0,1,3,0,06/04/2022,neutral,15860,165,Coppin St.,9,True,10,8,2,win,2276035,149,2307184,2022
1,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,8,1,0,06/06/2022,away,15860,196,East Carolina,9,True,4,13,-9,loss,2276180,149,2307184,2022
