App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,2.0,0.0,4,3,2,3,1,0,12,9,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,02/21/2016,neutral,12360,40,Augustana (IL),9,True,4,10,-6,loss,293298,161,1775538,2016
0,1,7.0,0.0,0,0,0,3,7,0,26,22,0,0,0,0,0,0,0,0,0,1,0,0,8,6,1,0,0,1,1,02/26/2016,neutral,12360,30065,NVU-Lyndon,9,True,5,3,2,win,293690,161,1775538,2016
0,0,2.0,0.0,1,2,1,2,1,0,9,6,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,2,0,03/11/2016,home,12360,1226,Minn.-Morris,9,True,10,7,3,win,297111,161,1775538,2016
0,1,4.0,0.0,4,4,4,2,4,0,19,14,1,0,0,0,0,1,0,0,0,0,2,0,3,5,0,0,0,1,1,03/25/2016,away,12360,778,Wheaton (IL),9,True,7,12,-5,loss,300755,161,1775538,2016
0,0,0.2,0.0,1,2,2,2,0,0,6,3,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,04/03/2016,home,12360,615,St. Olaf,9,True,14,13,1,win,303405,161,1775538,2016
0,1,1.2,0.0,7,6,6,3,1,0,15,12,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,1,04/06/2016,away,12360,60,Bethel (MN),9,True,3,17,-14,loss,303886,161,1775538,2016
0,0,0.0,0.0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,04/22/2016,away,12360,118,Carleton,9,True,14,11,3,win,308273,161,1775538,2016
0,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,04/30/2016,home,12360,376,Macalester,9,True,13,1,12,win,310736,161,1775538,2016
0,1,4.1,0.0,9,7,1,2,3,0,24,20,3,0,0,0,0,1,0,0,0,0,1,93,6,2,0,1,0,1,0,05/03/2016,away,12360,493,North Dakota St.,9,True,1,10,-9,loss,311351,161,1775538,2016
0,0,1.2,0.0,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,3,0,1,0,24,3,2,0,0,0,2,0,05/10/2016,away,12360,493,North Dakota St.,10,True,3,4,-1,loss,312659,161,1775538,2016
