date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/02/2014,away,11620,718,Tulane,10,True,5,6,-1,loss,5 - 6,589731,590,1,5.0,6,3,3,1,4,0,23,20,2,0,0,0,1,1,0,0,0,0,1,79,6,5,0,0,0,1,2,1203599,2014
03/08/2014,away,11620,655,Southeastern La.,9,True,2,6,-4,loss,2 - 6,590599,590,1,5.1,8,5,4,2,1,0,23,20,2,0,0,0,0,0,0,0,0,1,0,72,5,7,0,1,0,1,0,1203599,2014
03/15/2014,away,11620,236,Fordham,9,True,6,0,6,win,6 - 0,592885,590,1,7.0,7,0,0,1,3,1,27,26,2,0,0,0,0,0,0,0,0,0,0,95,7,9,1,0,0,1,2,1203599,2014
03/23/2014,home,11620,167,Cornell,9,True,7,2,5,win,7 - 2,595300,590,1,7.0,8,2,2,0,6,0,29,29,1,0,0,0,0,0,0,0,0,0,0,0,4,10,1,0,0,1,2,1203599,2014
04/02/2014,away,11620,683,Stony Brook,9,True,1,7,-6,loss,1 - 7,597444,590,1,3.0,5,4,4,1,0,0,14,12,3,0,0,0,0,0,0,0,0,0,1,0,2,6,0,1,0,1,0,1203599,2014
04/06/2014,away,11620,222,Fairleigh Dickinson,9,True,9,7,2,win,9 - 7,598989,590,1,2.0,6,4,3,1,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,47,2,4,0,0,0,1,0,1203599,2014
04/08/2014,away,11620,272,Hartford,12,True,6,7,-1,loss,6 - 7,599181,590,1,2.2,5,1,1,1,1,0,13,11,1,0,0,0,0,0,1,0,0,1,0,45,4,2,0,1,0,5,1,1203599,2014
04/13/2014,home,11620,471,NJIT,9,True,8,2,6,win,8 - 2,601244,590,1,3.0,2,0,0,0,1,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,2,0,1203599,2014
04/13/2014,home,11620,471,NJIT,9,True,8,3,5,win,8 - 3,601262,590,1,2.0,3,1,1,1,0,0,10,8,1,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,3,0,1203599,2014
04/19/2014,home,11620,450,Mount St. Mary's,9,True,5,6,-1,loss,5 - 6,603017,590,1,1.2,2,1,1,0,1,0,7,6,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,0,1203599,2014
04/23/2014,home,11620,220,Fairfield,9,True,2,8,-6,loss,2 - 8,603817,590,1,2.0,1,0,0,0,3,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,1203599,2014
04/25/2014,home,11620,361,LIU,9,True,12,1,11,win,12 - 1,604255,590,1,2.0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,1203599,2014
04/26/2014,home,11620,361,LIU,9,True,3,7,-4,loss,3 - 7,604907,590,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1203599,2014
04/27/2014,home,11620,361,LIU,9,True,10,4,6,win,10 - 4,605301,590,1,2.0,5,1,1,0,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,1203599,2014
05/03/2014,away,11620,81,Bryant,9,True,10,3,7,win,10 - 3,606364,590,1,0.2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1203599,2014
05/04/2014,away,11620,81,Bryant,9,True,6,7,-1,loss,6 - 7,606597,590,1,3.1,1,0,0,0,1,0,11,11,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0,0,0,2,0,1203599,2014
05/09/2014,away,11620,748,Wagner,9,True,1,4,-3,loss,1 - 4,607197,590,1,2.0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,1203599,2014
05/13/2014,away,11620,562,Quinnipiac,9,True,11,4,7,win,11 - 4,607801,590,1,1.1,0,0,0,0,1,0,5,4,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,4,0,1203599,2014
05/15/2014,home,11620,127,Central Conn. St.,13,True,8,7,1,win,8 - 7,607968,590,1,1.0,3,1,1,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1203599,2014
05/23/2014,home,11620,748,Wagner,9,True,13,8,5,win,13 - 8,608694,590,1,1.2,5,6,5,1,0,0,12,9,2,0,0,0,0,1,0,0,0,0,1,0,2,3,0,0,0,2,0,1203599,2014
