date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2014,away,11620,111,UC Riverside,9,True,7,12,-5,loss,7 - 12,587521,754,1,3.0,5,2,0,1,4,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,3,1218719,2014
02/27/2014,away,11620,101,CSUN,10,True,2,3,-1,loss,2 - 3,588957,754,1,6.2,4,0,0,2,3,0,27,24,0,0,0,0,0,1,0,0,0,0,0,0,9,7,0,0,0,1,1,1218719,2014
03/07/2014,home,11620,670,Texas St.,9,True,8,6,2,win,8 - 6,590342,754,1,5.2,6,5,5,3,6,0,27,23,1,0,0,2,0,1,0,0,0,0,0,101,8,3,0,0,0,1,1,1218719,2014
03/14/2014,away,11620,29,Arizona,9,True,1,12,-11,loss,1 - 12,592289,754,1,6.0,6,3,3,3,4,0,24,19,0,0,0,0,0,0,0,0,0,1,1,103,3,8,0,1,0,1,2,1218719,2014
03/18/2014,away,11620,627,San Diego,9,True,9,7,2,win,9 - 7,593555,754,1,0.2,1,0,0,1,2,0,5,3,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,4,0,1218719,2014
03/21/2014,away,11620,110,UCLA,9,True,2,0,2,win,2 - 0,594127,754,1,7.1,4,0,0,2,5,0,26,24,0,0,0,0,0,0,0,0,0,0,0,120,8,7,1,0,0,1,2,1218719,2014
03/27/2014,home,11620,630,San Jose St.,9,True,3,7,-4,loss,3 - 7,595731,754,1,4.1,7,6,5,1,1,0,21,18,0,0,0,1,0,0,0,0,0,2,0,68,6,5,0,1,0,1,0,1218719,2014
04/06/2014,home,11620,107,California,10,True,6,5,1,win,6 - 5,598585,754,1,7.0,5,1,1,3,4,0,27,24,0,0,0,1,0,0,0,0,0,0,0,102,8,7,0,0,0,1,1,1218719,2014
04/13/2014,home,11620,528,Oregon St.,9,True,1,8,-7,loss,1 - 8,600984,754,1,5.0,7,4,4,0,2,0,21,20,1,0,0,1,0,0,0,0,0,1,0,72,5,6,0,1,0,1,0,1218719,2014
04/19/2014,away,11620,529,Oregon,9,True,1,2,-1,loss,1 - 2,602534,754,1,6.0,3,2,2,3,2,0,22,17,1,0,0,0,0,1,0,0,0,1,0,0,7,6,0,1,0,1,1,1218719,2014
04/27/2014,away,11620,756,Washington,9,True,0,2,-2,loss,0 - 2,605039,754,1,3.2,5,2,2,0,2,0,16,16,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,1,0,1218719,2014
05/03/2014,home,11620,657,Southern California,10,True,4,3,1,win,4 - 3,606065,754,1,8.0,6,2,2,1,6,0,30,28,0,0,0,0,0,0,0,0,0,1,0,115,12,5,0,0,0,1,0,1218719,2014
05/10/2014,home,11620,732,Utah,9,True,4,2,2,win,4 - 2,607427,754,1,7.0,6,2,2,0,7,0,25,25,1,0,0,0,0,0,0,0,0,0,0,100,9,3,1,0,0,1,1,1218719,2014
05/17/2014,away,11620,674,Stanford,9,True,4,9,-5,loss,4 - 9,608295,754,1,4.1,6,5,5,1,4,0,20,19,0,0,3,0,0,0,0,0,0,0,0,65,5,3,0,1,0,1,1,1218719,2014
05/24/2014,home,11620,28,Arizona St.,9,True,10,7,3,win,10 - 7,608718,754,1,4.1,9,5,5,2,8,0,25,22,0,0,0,0,0,1,0,0,0,0,0,94,3,2,0,0,0,1,3,1218719,2014
