date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,away,12360,697,Texas A&M,9,True,4,15,-11,loss,4 - 15,292692,283,0,0,1.2,0.0,3,1,1,0,0,0,8,8,3,0,0,0,0,0,0,2,2,0,0,20,1,4,0,0,0,4,0,1750014,2016
02/27/2016,home,12360,434,Missouri,9,True,4,11,-7,loss,4 - 11,294176,283,0,0,1.0,0.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,17,2,0,0,0,0,3,0,1750014,2016
03/05/2016,away,12360,165,Coppin St.,9,True,17,4,13,win,17 - 4,295434,283,0,0,3.0,0.0,2,0,0,0,3,0,11,10,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,2,0,1750014,2016
03/09/2016,away,12360,725,Army West Point,9,True,14,8,6,win,14 - 8,296591,283,0,1,2.0,0.0,4,3,3,1,1,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,1750014,2016
03/12/2016,away,12360,363,Longwood,9,True,0,2,-2,loss,0 - 2,297361,283,0,0,1.0,0.0,2,0,0,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,2,0,1750014,2016
03/15/2016,away,12360,222,Fairleigh Dickinson,10,True,4,1,3,win,4 - 1,298350,283,0,0,3.0,0.0,1,1,1,0,1,0,10,10,1,0,0,0,0,0,0,0,0,0,0,25,4,4,0,0,0,2,0,1750014,2016
03/18/2016,away,12360,518,Ohio St.,9,True,1,12,-11,loss,1 - 12,298784,283,0,0,2.0,0.0,2,3,3,1,1,0,9,8,0,1,0,0,0,0,0,0,0,0,0,33,3,2,0,0,0,2,0,1750014,2016
03/23/2016,home,12360,439,Monmouth,9,True,4,5,-1,loss,4 - 5,300262,283,0,0,2.2,0.0,2,1,1,0,1,0,11,10,1,0,0,1,0,1,0,0,0,0,0,36,4,3,0,0,0,3,1,1750014,2016
03/25/2016,away,12360,786,William & Mary,9,True,6,14,-8,loss,6 - 14,300633,283,0,0,2.1,0.0,7,7,7,0,4,0,15,14,0,1,0,1,0,1,0,2,0,0,0,0,0,3,0,0,0,2,0,1750014,2016
03/30/2016,away,12360,220,Fairfield,9,True,4,5,-1,loss,4 - 5,302103,283,0,0,1.0,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,5,1,1750014,2016
