date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2021,home,15580,27,App State,9,True,1,4,-3,loss,1 - 4,5003849,792,1,4.1,0,3,1,1,3,2,0,19,14,1,0,0,0,2,1,0,0,0,0,1,0,3,6,0,0,0,1,0,1,2345181,2021
02/27/2021,home,15580,711,Towson,9,True,2,7,-5,loss,2 - 7,5037892,792,1,4.2,0,2,5,5,4,5,0,21,16,1,0,0,0,0,1,0,0,0,0,0,99,6,2,0,1,0,1,1,1,2345181,2021
03/27/2021,home,15580,10411,USC Upstate,9,True,5,2,3,win,5 - 2,5038406,792,1,7.1,0,5,1,1,0,6,0,29,27,2,0,0,0,0,1,0,0,0,1,0,89,8,8,1,0,0,1,2,0,2345181,2021
04/03/2021,away,15580,115,Campbell,9,True,6,15,-9,loss,6 - 15,5047093,792,1,2.1,0,8,6,6,3,1,0,17,14,2,0,0,0,2,0,0,0,0,0,0,64,2,3,0,1,0,1,0,1,2345181,2021
04/09/2021,home,15580,456,UNC Asheville,9,True,3,11,-8,loss,3 - 11,5051164,792,1,5.0,0,8,3,3,2,3,0,26,22,1,0,0,0,0,1,0,0,0,1,0,86,7,5,0,1,0,1,0,0,2345181,2021
04/17/2021,away,15580,563,Radford,9,True,1,11,-10,loss,1 - 11,5058556,792,1,0.1,0,4,6,6,3,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,1,0,1,0,0,2345181,2021
04/23/2021,away,15580,1092,Gardner-Webb,9,True,1,13,-12,loss,1 - 13,5063928,792,1,5.1,0,5,4,4,2,5,0,23,21,1,0,0,1,1,0,0,0,0,0,0,73,5,6,0,0,0,2,0,0,2345181,2021
04/27/2021,home,15580,1092,Gardner-Webb,9,True,7,9,-2,loss,7 - 9,5068264,792,1,2.0,0,3,2,2,0,1,0,9,9,0,1,0,1,0,0,0,0,0,0,0,28,4,1,0,0,0,3,0,0,2345181,2021
05/01/2021,home,15580,19651,High Point,10,True,11,10,1,win,11 - 10,5070867,792,1,2.0,0,2,2,2,1,1,0,8,7,1,0,0,0,1,0,0,1,0,0,0,32,3,1,0,0,0,2,0,0,2345181,2021
05/05/2021,home,15580,2915,Wofford,9,True,3,4,-1,loss,3 - 4,5073830,792,1,1.0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,6,0,0,2345181,2021
05/08/2021,away,15580,48,Charleston So.,9,True,9,7,2,win,9 - 7,5075912,792,1,3.0,0,3,1,1,4,5,0,16,11,0,0,0,0,2,0,0,0,0,1,0,57,3,1,1,0,0,2,0,0,2345181,2021
05/11/2021,away,15580,115,Campbell,9,True,3,12,-9,loss,3 - 12,5077295,792,1,1.0,0,2,2,2,1,0,0,6,5,1,0,0,0,2,0,0,0,0,0,0,27,3,0,0,0,0,2,0,0,2345181,2021
05/15/2021,home,15580,363,Longwood,9,True,7,4,3,win,7 - 4,5080256,792,1,1.0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,4,0,0,2345181,2021
