App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,0.1,0.0,3,5,2,4,1,0,9,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,02/27/2022,home,15860,962,Bard,9,True,3,21,-18,loss,2169297,589,2524806,2022
1,0,2.0,0.0,0,0,0,1,2,0,7,6,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,4,1,0,03/13/2022,neutral,15860,170,Curry,9,True,1,8,-7,loss,2172383,589,2524806,2022
1,0,1.2,0.0,6,7,6,2,1,0,13,11,2,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,03/17/2022,neutral,15860,1226,Minn.-Morris,9,True,11,14,-3,loss,2173061,589,2524806,2022
1,0,1.0,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,2,0,0,03/30/2022,home,15860,679,Stevens,9,True,5,7,-2,loss,2175942,589,2524806,2022
1,0,3.0,0.0,6,2,2,2,1,0,18,15,1,0,0,0,0,1,0,0,0,0,0,59,3,5,0,0,0,2,1,0,04/10/2022,away,15860,712,TCNJ,9,True,11,5,6,win,2177949,589,2524806,2022
1,0,4.0,0.0,8,4,4,2,0,0,23,18,1,1,0,0,0,1,0,2,2,0,2,73,5,7,0,0,0,2,0,0,04/16/2022,away,15860,329,Kean,9,True,1,19,-18,loss,2185450,589,2524806,2022
1,0,4.0,0.0,2,1,1,0,4,0,18,16,0,0,0,0,0,2,0,0,0,0,0,42,1,7,0,0,0,2,2,0,04/22/2022,home,15860,564,Ramapo,9,True,4,7,-3,loss,2180641,589,2524806,2022
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,04/28/2022,home,15860,319,New Jersey City,9,True,18,11,7,win,2181875,589,2524806,2022
1,0,1.2,0.0,0,0,0,1,1,0,7,6,0,0,0,0,1,0,0,0,0,0,0,26,2,2,0,0,0,2,1,0,04/29/2022,away,15860,319,New Jersey City,9,True,8,6,2,win,2182053,589,2524806,2022
1,0,1.1,0.0,3,0,0,0,0,0,7,6,1,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,2,0,0,04/30/2022,home,15860,681,Stockton,9,True,8,4,4,win,2186400,589,2524806,2022
