date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/22/2013,away,11320,392,Maryland,9,True,4,8,-4,loss,4 - 8,658964,514,1,5.0,7,3,3,2,3,0,25,20,1,0,0,1,0,2,0,0,0,1,0,0,6,5,0,1,0,5,2,1200471,2013
03/03/2013,away,11320,327,Kansas St.,9,True,2,9,-7,loss,2 - 9,661058,514,1,5.0,7,5,3,1,4,0,25,22,1,0,1,2,0,1,0,0,0,0,1,90,4,7,0,1,0,1,3,1200471,2013
03/09/2013,away,11320,519,Ohio,9,True,3,12,-9,loss,3 - 12,662476,514,1,6.0,6,1,1,0,1,0,24,22,1,0,0,0,0,2,0,0,0,0,0,0,9,6,0,0,0,6,1,1200471,2013
03/16/2013,away,11320,175,Dayton,9,True,0,6,-6,loss,0 - 6,664214,514,1,7.0,9,5,3,2,2,0,31,27,2,0,0,1,0,0,1,0,0,2,0,0,10,6,0,1,0,1,0,1200471,2013
03/23/2013,home,11320,416,Michigan St.,10,True,1,2,-1,loss,1 - 2,666506,514,1,9.0,2,1,0,1,6,0,32,29,0,0,0,0,0,2,0,0,0,0,0,0,12,7,0,0,0,2,1,1200471,2013
03/30/2013,away,11320,301,Illinois,9,True,8,21,-13,loss,8 - 21,668234,514,1,2.0,12,12,12,3,0,0,21,18,3,0,2,0,0,0,0,0,0,0,0,70,3,3,0,1,0,1,0,1200471,2013
04/05/2013,away,11320,771,Western Ill.,9,True,4,2,2,win,4 - 2,669583,514,1,8.0,3,0,0,0,6,0,28,27,0,0,0,0,0,1,0,0,0,0,0,0,10,8,1,0,0,2,3,1200471,2013
04/14/2013,home,11320,649,South Dakota St.,9,True,3,10,-7,loss,3 - 10,672755,514,1,3.1,9,8,5,1,4,0,23,21,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,4,1,1200471,2013
04/20/2013,home,11320,308,Purdue Fort Wayne,9,True,4,5,-1,loss,4 - 5,674393,514,1,6.0,8,5,5,0,4,0,27,25,0,2,0,2,0,2,0,0,0,0,0,0,6,7,0,1,0,1,1,1200471,2013
04/27/2013,home,11320,649,South Dakota St.,9,True,1,8,-7,loss,1 - 8,676578,514,1,4.2,5,6,5,2,5,0,24,20,1,0,0,2,0,1,1,0,0,1,0,0,7,1,0,1,0,1,1,1200471,2013
05/04/2013,away,11320,493,North Dakota St.,9,True,3,2,1,win,3 - 2,677923,514,1,6.2,4,2,2,4,4,0,28,23,1,0,0,1,0,0,0,0,0,1,0,0,9,6,1,0,0,1,2,1200471,2013
05/11/2013,home,11320,464,Omaha,9,True,2,7,-5,loss,2 - 7,679119,514,1,7.1,8,6,2,3,5,0,34,30,2,0,0,1,0,0,0,0,0,0,1,0,7,9,0,1,0,1,1,1200471,2013
05/18/2013,home,11320,771,Western Ill.,9,True,4,3,1,win,4 - 3,680020,514,1,4.1,5,3,3,2,3,0,18,15,0,0,0,1,0,0,0,0,0,0,1,0,5,3,0,0,0,1,0,1200471,2013
