date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/23/2021,home,15580,1395,Tarleton St.,9,True,14,1,13,win,14 - 1,5006309,702,1,2.0,0,0,0,0,1,4,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2124110,2021
02/27/2021,home,15580,676,SFA,9,True,5,3,2,win,5 - 3,5009856,702,1,5.0,0,3,1,1,2,8,0,19,17,1,0,0,0,0,0,0,0,0,0,0,81,4,2,1,0,0,1,4,1,2124110,2021
03/06/2021,away,15580,706,UTSA,9,True,0,3,-3,loss,0 - 3,5017013,702,1,6.0,1,5,3,3,2,3,0,24,20,0,0,0,0,0,1,0,0,0,0,1,0,4,9,0,1,0,1,1,0,2124110,2021
03/12/2021,home,15580,346,Lamar University,9,True,0,2,-2,loss,0 - 2,5022667,702,1,7.0,0,3,2,1,1,10,0,24,22,1,0,0,0,0,0,0,0,0,0,1,96,3,7,0,1,0,1,4,0,2124110,2021
03/20/2021,home,15580,646,South Alabama,9,True,4,6,-2,loss,4 - 6,5031457,702,1,5.1,0,2,3,3,6,5,0,25,18,2,0,0,0,0,0,0,0,0,1,0,102,5,6,0,0,0,1,2,0,2124110,2021
03/27/2021,away,15580,288,Houston,9,True,12,7,5,win,12 - 7,5039175,702,1,6.0,0,9,5,2,0,3,0,27,27,1,0,0,3,0,0,0,0,0,0,0,87,8,6,1,0,0,1,0,0,2124110,2021
04/02/2021,away,15580,670,Texas St.,9,True,9,3,6,win,9 - 3,5045011,702,1,5.0,0,5,1,1,4,4,0,23,19,1,0,0,0,0,0,0,0,0,0,0,108,5,5,1,0,0,1,1,0,2124110,2021
04/11/2021,home,15580,149,Coastal Carolina,9,True,7,3,4,win,7 - 3,5053791,702,1,8.0,0,5,3,2,2,6,0,32,27,0,1,1,0,0,1,0,0,0,1,1,114,6,11,1,0,0,1,3,0,2124110,2021
04/17/2021,away,15580,30,Arkansas St.,9,True,9,2,7,win,9 - 2,5059589,702,1,6.0,0,4,2,2,1,8,0,25,22,0,0,0,1,1,2,0,0,0,0,0,102,6,4,1,0,0,1,0,0,2124110,2021
04/24/2021,away,15580,402,McNeese,10,True,6,5,1,win,6 - 5,5065911,702,1,5.2,0,4,1,1,4,4,0,24,19,0,0,0,0,0,1,0,0,0,0,0,104,4,7,0,0,0,1,0,0,2124110,2021
05/02/2021,home,15580,32,Little Rock,9,True,5,4,1,win,5 - 4,5072335,702,1,5.1,0,7,4,4,3,7,0,27,23,1,0,0,0,1,1,0,0,0,0,0,114,2,6,0,0,0,1,0,0,2124110,2021
05/08/2021,away,15580,498,ULM,9,True,1,5,-4,loss,1 - 5,5076013,702,1,7.0,0,9,4,4,2,4,0,32,27,3,0,0,1,0,0,0,0,0,2,1,103,3,13,0,1,0,1,2,1,2124110,2021
05/15/2021,home,15580,671,Louisiana,9,True,6,2,4,win,6 - 2,5078712,702,1,7.0,0,5,1,1,1,6,0,27,24,1,0,0,0,0,1,0,0,0,1,0,105,9,5,1,0,0,1,1,0,2124110,2021
05/21/2021,away,15580,253,Ga. Southern,9,True,2,3,-1,loss,2 - 3,5080685,702,1,7.2,0,5,3,3,3,8,0,31,26,2,0,0,0,0,0,0,0,0,1,1,103,5,9,0,1,0,1,2,0,2124110,2021
05/29/2021,home,15580,646,South Alabama,9,True,4,5,-1,loss,4 - 5,5082318,702,1,6.1,0,4,3,2,2,3,0,27,23,0,0,0,1,0,0,0,0,0,2,0,94,5,11,0,0,0,1,2,0,2124110,2021
