date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,away,15860,490,NC State,9,True,0,7,-7,loss,0 - 7,5210982,219,1,0,2.2,0.0,2,0,0,0,0,0,9,9,1,0,0,0,0,0,0,3,0,0,0,22,4,3,0,0,0,4,0,0,2347423,2022
02/27/2022,home,15860,175,Dayton,9,True,2,4,-2,loss,2 - 4,5218087,219,1,0,1.0,0.0,3,2,1,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,1,0,3,1,0,2347423,2022
03/02/2022,away,15860,334,Kentucky,9,True,4,5,-1,loss,4 - 5,5221159,219,1,0,1.1,0.0,2,0,0,0,1,0,6,6,0,0,0,0,0,0,0,2,0,0,0,17,2,1,0,0,0,2,0,0,2347423,2022
03/05/2022,home,15860,302,UIC,9,True,5,7,-2,loss,5 - 7,5225554,219,1,0,0.2,0.0,1,1,1,1,2,0,6,3,0,0,0,0,0,1,1,2,2,1,0,19,0,0,0,0,0,2,1,0,2347423,2022
03/06/2022,home,15860,519,Ohio,10,True,4,6,-2,loss,4 - 6,5226548,219,1,0,0.2,0.0,2,0,0,1,0,0,5,4,1,0,0,0,0,0,1,2,2,0,0,15,2,0,0,0,0,4,0,0,2347423,2022
03/12/2022,away,15860,718,Tulane,9,True,5,1,4,win,5 - 1,5232579,219,1,0,2.0,0.0,3,0,0,0,3,0,9,9,1,0,0,0,0,0,0,0,0,0,0,27,1,2,0,0,1,3,1,0,2347423,2022
03/20/2022,away,15860,509,Northwestern,9,True,1,8,-7,loss,1 - 8,5242648,219,1,0,1.0,0.0,2,2,2,1,1,0,6,4,0,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,0,2,0,0,2347423,2022
03/22/2022,away,15860,772,Western Ky.,9,True,9,8,1,win,9 - 8,5243601,219,1,0,1.0,0.0,0,0,0,1,1,0,5,3,0,0,0,0,0,1,0,0,0,0,0,23,2,0,1,0,0,4,0,0,2347423,2022
03/25/2022,away,15860,306,Indiana,9,True,17,14,3,win,17 - 14,5251908,219,1,0,3.1,0.0,3,1,1,1,3,0,13,12,0,1,0,0,0,0,0,3,1,0,0,49,2,4,1,0,0,3,2,0,2347423,2022
03/29/2022,home,15860,43,Austin Peay,9,True,10,5,5,win,10 - 5,5249950,219,1,0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,0,0,5,1,0,2347423,2022
04/01/2022,home,15860,416,Michigan St.,9,True,7,2,5,win,7 - 2,5251977,219,1,0,1.1,0.0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,0,0,0,15,2,2,0,0,0,3,0,0,2347423,2022
04/03/2022,home,15860,416,Michigan St.,10,True,5,4,1,win,5 - 4,5254879,219,1,0,0.2,0.0,2,1,1,0,0,0,3,3,1,0,0,0,2,0,0,2,1,0,0,7,1,0,0,0,0,3,0,0,2347423,2022
04/05/2022,home,15860,306,Indiana,9,True,8,4,4,win,8 - 4,5256698,219,1,0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,4,0,0,2347423,2022
04/08/2022,home,15860,659,Southern Ill.,9,True,4,14,-10,loss,4 - 14,5258590,219,1,0,0.2,0.0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,0,2,0,0,2347423,2022
04/09/2022,home,15860,659,Southern Ill.,9,True,6,2,4,win,6 - 2,5260225,219,1,0,1.0,0.0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,3,0,0,2347423,2022
04/16/2022,away,15860,669,Missouri St.,9,True,9,2,7,win,9 - 2,5267158,219,1,0,2.1,0.0,2,1,1,0,2,0,9,8,0,0,0,0,0,0,0,3,0,0,1,0,2,2,0,0,1,3,0,0,2347423,2022
04/26/2022,home,15860,14927,Belmont,9,True,2,8,-6,loss,2 - 8,5276260,219,1,0,1.1,0.0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,1,0,0,0,16,2,0,0,0,0,7,1,0,2347423,2022
04/29/2022,home,15860,72,Bradley,9,True,6,5,1,win,6 - 5,5278611,219,1,0,2.0,0.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,21,1,2,1,0,0,2,2,0,2347423,2022
04/30/2022,home,15860,72,Bradley,9,True,8,7,1,win,8 - 7,5279897,219,1,0,2.2,0.0,4,1,0,0,2,0,12,12,2,0,0,0,0,0,0,0,0,0,0,40,6,0,1,0,0,2,1,0,2347423,2022
05/06/2022,home,15860,299,Illinois St.,9,True,5,4,1,win,5 - 4,5283842,219,1,0,3.0,0.0,2,1,1,0,5,0,12,11,0,0,0,0,0,1,0,0,0,0,0,44,2,2,1,0,0,2,4,0,2347423,2022
05/14/2022,away,15860,1045,DBU,9,True,3,4,-1,loss,3 - 4,5287694,219,1,0,3.1,0.0,2,0,0,0,1,0,14,13,0,0,0,0,1,1,0,1,0,0,0,41,4,5,0,0,0,2,1,0,2347423,2022
05/20/2022,home,15860,735,Valparaiso,9,True,4,8,-4,loss,4 - 8,5289282,219,1,0,3.2,0.0,4,1,0,0,2,0,16,14,1,0,0,0,0,1,0,2,2,1,0,54,7,2,0,0,0,3,1,0,2347423,2022
05/28/2022,away,15860,669,Missouri St.,9,True,6,7,-1,loss,6 - 7,5290505,219,1,0,2.2,0.0,4,2,2,1,0,0,14,13,0,0,0,2,0,0,0,0,0,0,0,63,3,5,0,0,0,2,0,0,2347423,2022
