date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,home,12360,67,Boston College,9,True,0,5,-5,loss,0 - 5,293033,503,0,0,2.0,0.0,3,2,0,0,1,0,11,10,1,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,2,0,1646322,2016
02/27/2016,away,12360,454,Murray St.,9,True,12,15,-3,loss,12 - 15,293948,503,0,0,1.0,0.0,1,3,3,3,1,0,7,3,1,0,1,0,1,0,1,0,0,1,0,23,1,1,0,1,0,3,0,1646322,2016
02/28/2016,away,12360,454,Murray St.,9,True,16,29,-13,loss,16 - 29,294386,503,0,0,0.1,0.0,5,7,7,3,0,0,9,6,2,0,0,0,1,0,0,3,3,0,0,28,1,0,0,0,0,5,0,1646322,2016
03/06/2016,away,12360,219,Evansville,9,True,6,8,-2,loss,6 - 8,295936,503,0,0,1.1,0.0,2,1,1,1,1,0,8,6,0,0,0,1,0,1,0,3,3,0,0,30,2,1,0,0,0,2,0,1646322,2016
03/15/2016,away,12360,736,Vanderbilt,9,True,2,9,-7,loss,2 - 9,298167,503,0,0,2.0,0.0,1,2,1,3,0,0,9,5,0,0,0,0,1,0,0,1,1,0,1,38,2,3,0,0,0,2,0,1646322,2016
03/29/2016,away,12360,312,Iowa,9,True,3,12,-9,loss,3 - 12,301969,503,0,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,18,2,0,0,0,0,3,0,1646322,2016
04/01/2016,home,12360,414,Miami (OH),9,True,0,7,-7,loss,0 - 7,302305,503,0,0,1.0,0.0,2,1,0,0,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,27,1,1,0,0,0,4,1,1646322,2016
04/06/2016,away,12360,428,Minnesota,9,True,10,12,-2,loss,10 - 12,303763,503,0,0,1.0,0.0,2,1,1,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1646322,2016
04/08/2016,home,12360,129,Central Mich.,9,True,9,6,3,win,9 - 6,304007,503,0,0,0.0,0.0,3,3,3,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,1646322,2016
04/16/2016,away,12360,774,Western Mich.,9,True,17,3,14,win,17 - 3,306295,503,0,0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1646322,2016
04/19/2016,home,12360,797,Milwaukee,9,True,6,7,-1,loss,6 - 7,307499,503,0,0,2.0,0.0,0,0,0,0,2,0,6,5,0,0,0,0,0,1,0,0,0,0,0,27,1,2,0,0,0,5,1,1646322,2016
04/22/2016,home,12360,86,Buffalo,9,True,2,7,-5,loss,2 - 7,308100,503,0,0,2.0,0.0,1,1,1,1,2,0,8,6,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,3,1,1646322,2016
04/23/2016,home,12360,86,Buffalo,9,True,9,2,7,win,9 - 2,308380,503,0,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1646322,2016
04/29/2016,away,12360,71,Bowling Green,9,True,20,4,16,win,20 - 4,310074,503,0,0,1.0,0.0,1,2,2,2,0,0,8,4,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,1646322,2016
05/17/2016,away,12360,797,Milwaukee,9,True,7,3,4,win,7 - 3,313485,503,0,0,3.2,0.0,4,0,0,1,3,0,15,14,2,0,0,0,0,0,0,3,0,0,0,54,3,4,1,0,0,3,1,1646322,2016
05/20/2016,home,12360,47,Ball St.,9,True,3,4,-1,loss,3 - 4,313910,503,0,0,0.1,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,4,0,1646322,2016
