date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/25/2021,home,15580,654,Southeast Mo. St.,10,True,6,5,1,win,6 - 5,5007952,31,1,0,4.0,0.0,4,0,0,1,3,0,16,15,0,1,0,0,0,0,0,3,2,0,0,0,5,3,0,0,0,2,0,0,2117382,2021
03/05/2021,home,15580,454,Murray St.,9,True,7,6,1,win,7 - 6,5015567,31,1,0,2.0,0.0,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,4,0,0,2117382,2021
03/12/2021,away,15580,366,Louisiana Tech,10,True,9,7,2,win,9 - 7,5023093,31,1,0,1.1,0.0,6,3,3,0,2,0,9,9,2,0,0,0,1,0,0,0,0,0,0,29,0,1,0,0,0,4,1,0,2117382,2021
03/16/2021,home,15580,522,Oklahoma,9,True,5,8,-3,loss,5 - 8,5029058,31,1,1,1.2,0.0,1,0,0,3,1,0,9,6,0,0,0,0,0,0,0,0,0,0,0,46,1,3,0,0,0,1,1,0,2117382,2021
03/19/2021,home,15580,8,Alabama,9,True,1,16,-15,loss,1 - 16,5030231,31,1,0,5.1,0.0,3,1,1,0,6,0,19,19,1,0,0,1,0,0,0,1,0,0,0,71,5,5,0,0,0,3,1,0,2117382,2021
03/26/2021,away,15580,430,Mississippi St.,9,True,8,2,6,win,8 - 2,5037774,31,1,1,5.0,0.0,2,1,1,4,3,0,21,16,0,0,0,0,0,1,0,0,0,0,0,92,5,6,1,0,0,1,1,0,2117382,2021
04/01/2021,home,15580,37,Auburn,9,True,1,2,-1,loss,1 - 2,5043871,31,1,1,6.0,0.0,7,2,1,1,8,0,26,23,0,0,0,1,0,0,0,0,0,1,1,95,3,6,0,1,0,1,3,0,2117382,2021
04/10/2021,away,15580,433,Ole Miss,9,True,7,3,4,win,7 - 3,5052465,31,1,1,4.0,0.0,6,3,3,3,7,0,21,18,2,0,0,0,0,0,0,0,0,0,0,86,1,4,0,0,0,1,3,0,2117382,2021
04/17/2021,home,15580,697,Texas A&M,9,True,13,0,13,win,13 - 0,5059550,31,1,1,4.2,0.0,1,0,0,2,7,0,18,15,1,0,0,0,1,1,0,0,0,0,0,65,4,3,0,0,0,1,3,0,2117382,2021
04/23/2021,away,15580,648,South Carolina,9,True,5,1,4,win,5 - 1,5064582,31,1,1,7.0,0.0,2,1,1,0,5,0,25,23,0,0,0,1,0,2,0,0,0,0,0,83,7,9,1,0,0,1,0,0,2117382,2021
04/30/2021,away,15580,365,LSU,9,True,7,0,7,win,7 - 0,5070065,31,1,1,6.2,0.0,3,0,0,0,5,0,22,22,0,0,0,0,0,0,0,0,0,0,0,67,3,11,1,0,0,1,3,0,2117382,2021
05/07/2021,home,15580,257,Georgia,9,True,3,0,3,win,3 - 0,5075073,31,1,1,5.2,0.0,6,0,0,0,9,0,22,22,1,0,0,0,0,0,0,0,0,0,0,96,4,3,1,0,0,1,5,0,2117382,2021
05/14/2021,away,15580,694,Tennessee,9,True,6,5,1,win,6 - 5,5078410,31,1,1,2.2,0.0,6,5,2,2,2,0,17,15,2,0,0,1,0,0,0,0,0,0,0,67,0,6,0,0,0,1,0,0,2117382,2021
05/20/2021,home,15580,235,Florida,9,True,6,1,5,win,6 - 1,5080091,31,1,1,6.0,0.0,3,1,1,1,11,0,22,21,0,0,0,1,1,0,0,0,0,0,0,96,2,5,1,0,0,1,5,0,2117382,2021
05/27/2021,home,15580,736,Vanderbilt,9,True,6,4,2,win,6 - 4,5082040,31,1,1,3.2,0.0,5,3,3,3,1,0,17,14,2,0,0,0,0,0,0,0,0,0,0,65,4,4,0,0,0,1,1,0,2117382,2021
06/05/2021,home,15580,463,Nebraska,9,True,5,1,4,win,5 - 1,5082873,31,1,1,5.0,0.0,2,1,1,2,7,0,19,17,0,0,0,0,0,0,0,0,0,0,0,92,3,5,1,0,0,1,3,0,2117382,2021
06/11/2021,home,15580,490,NC State,9,True,21,2,19,win,21 - 2,5083135,31,1,1,6.0,0.0,6,1,1,2,6,0,26,23,1,0,0,1,0,0,0,0,0,1,0,99,5,7,1,0,0,1,3,0,2117382,2021
06/13/2021,home,15580,490,NC State,9,True,2,3,-1,loss,2 - 3,5083187,31,1,0,1.0,0.0,1,0,0,0,0,0,4,4,1,0,0,0,1,0,0,0,0,0,0,11,3,0,0,0,0,2,0,0,2117382,2021
