App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,0,0,0,0,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,18,2,0,0,0,0,2,0,02/14/2015,away,12080,406,Mercer,9,True,11,4,7,win,405382,742,1650291,2015
0,0,1.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,2,0,02/15/2015,away,12080,406,Mercer,9,True,5,4,1,win,405529,742,1650291,2015
0,0,1.2,1,0,0,0,4,0,6,6,0,0,0,0,0,0,0,1,0,0,0,28,1,0,1,0,0,3,0,02/21/2015,away,12080,115,Campbell,9,True,6,5,1,win,405903,742,1650291,2015
0,0,1.2,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,3,0,02/23/2015,neutral,12080,576,Rider,12,True,3,4,-1,loss,406365,742,1650291,2015
0,0,1.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,3,0,02/28/2015,neutral,12080,709,Toledo,9,True,0,1,-1,loss,407014,742,1650291,2015
0,0,1.0,2,2,1,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,33,1,1,0,0,0,2,0,03/01/2015,neutral,12080,709,Toledo,9,True,9,3,6,win,407166,742,1650291,2015
0,0,1.0,3,2,2,1,3,0,7,6,0,0,1,0,0,0,0,2,2,0,0,34,0,0,0,0,0,2,0,03/07/2015,away,12080,749,Wake Forest,9,True,5,14,-9,loss,408083,742,1650291,2015
0,0,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,4,0,03/08/2015,away,12080,749,Wake Forest,9,True,4,12,-8,loss,408365,742,1650291,2015
0,0,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,1,3,0,03/15/2015,home,12080,746,Virginia,9,True,6,5,1,win,410220,742,1650291,2015
0,0,1.0,0,0,0,1,1,0,5,3,0,0,0,0,0,1,0,0,0,0,0,21,0,2,0,0,0,4,1,03/18/2015,home,12080,563,Radford,9,True,18,8,10,win,411061,742,1650291,2015
0,0,0.1,1,3,3,3,1,0,5,2,0,0,1,0,0,0,0,1,1,0,0,19,0,0,0,0,0,3,0,03/20/2015,home,12080,147,Clemson,10,True,0,4,-4,loss,411326,742,1650291,2015
0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,3,0,03/22/2015,home,12080,147,Clemson,12,True,4,3,1,win,412185,742,1650291,2015
0,0,0.0,3,6,6,2,0,0,6,3,0,0,0,0,0,1,0,2,2,0,0,26,0,0,0,0,0,5,0,03/28/2015,away,12080,234,Florida St.,9,True,9,19,-10,loss,413448,742,1650291,2015
0,0,3.1,4,0,0,2,3,0,16,13,1,0,0,1,0,1,0,1,1,0,0,60,3,3,0,0,0,2,0,04/06/2015,home,12080,563,Radford,9,True,7,15,-8,loss,416381,742,1650291,2015
0,0,2.0,3,2,2,2,0,0,10,8,1,0,1,0,0,0,0,0,0,0,0,30,0,5,0,0,0,2,0,04/10/2015,away,12080,415,Miami (FL),9,True,1,11,-10,loss,417088,742,1650291,2015
0,1,6.2,5,4,2,0,6,0,29,25,3,0,0,1,0,0,0,0,0,4,0,112,10,7,0,0,0,1,0,04/15/2015,away,12080,198,ETSU,9,True,6,5,1,win,418923,742,1650291,2015
0,1,3.0,4,2,2,0,2,0,14,13,0,0,1,1,0,1,0,0,0,0,0,40,4,3,0,1,0,1,0,04/21/2015,away,12080,563,Radford,9,True,4,7,-3,loss,420794,742,1650291,2015
0,1,6.0,3,0,0,3,4,0,22,19,2,0,0,1,0,0,0,0,0,0,0,96,6,6,1,0,0,1,0,04/26/2015,away,12080,193,Duke,9,True,11,3,8,win,422342,742,1650291,2015
0,1,8.2,5,1,1,1,4,0,30,27,1,0,0,1,0,0,0,0,0,2,0,104,13,7,0,0,0,1,0,05/03/2015,home,12080,67,Boston College,9,True,2,1,1,win,424126,742,1650291,2015
0,1,3.1,5,5,5,3,4,0,19,15,1,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,1,1,05/16/2015,away,12080,545,Pittsburgh,9,True,13,7,6,win,425829,742,1650291,2015
